Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.119999,S,1.119999,0.3123257,0.5969651,0.4540651,0.08847848,796.3526,70.71887,4.728235,0.9382085,70.04147,94.64114,6.149915,328.449525755678,323.107,58.99964,363.647784354863,357.9657,52.29734,80.45509,81.68812,198.6442,27.40211
1.129999,S,1.129999,0.315176,0.5426568,0.453567,0.08105258,796.0236,70.68057,4.808978,0.8749603,70.02399,94.64114,6.154287,328.464709776631,323.0524,59.38192,366.93237059462,361.1962,52.89116,80.39833,81.6692,202.2561,27.92805
1.139999,S,1.139999,0.3180265,0.4887942,0.4530887,0.0736827,795.6946,70.6423,4.890508,0.8096125,70.0065,94.64114,6.158659,328.479602020418,322.9967,59.76605,370.217142071975,364.4262,53.48882,80.34147,81.65001,205.9004,28.45995
1.149999,S,1.149999,0.3208773,0.4354031,0.4526301,0.0663725,795.3656,70.60403,4.972835,0.7422011,69.98901,94.64114,6.16303,328.494156473198,322.9399,60.15174,373.502004295176,367.6556,54.09034,80.28452,81.63055,209.577,28.99784
1.159999,S,1.159999,0.3237283,0.3825181,0.4521908,0.05912551,795.0367,70.56579,5.055957,0.6727634,69.97153,94.64114,6.167402,328.508435147026,322.8821,60.53876,376.786959297506,370.8844,54.69573,80.22755,81.61084,213.2858,29.54177
1.169999,S,1.169999,0.3265794,0.330161,0.4517704,0.05194645,794.7078,70.52756,5.139884,0.6013557,69.95404,94.64114,6.171774,328.522485934123,322.8234,60.92681,380.072010557029,374.1126,55.305,80.17059,81.59088,217.0269,30.09178
1.179999,S,1.179999,0.3294307,0.2783606,0.4513684,0.04483834,794.379,70.48934,5.224612,0.5280167,69.93655,94.64114,6.176146,328.536169960953,322.7637,61.31565,383.357159630418,377.3402,55.91816,80.11367,81.57067,220.8003,30.64789
1.189999,S,1.189999,0.3322822,0.2271495,0.4509845,0.03780514,794.634,70.45114,5.31015,0.452808,69.91907,94.64114,6.180517,328.816157700976,322.9658,61.75077,386.645147244143,380.5699,56.53567,80.05685,81.5502,224.606,31.21016
1.199999,S,1.199999,0.3351363,0.1765598,0.4506179,0.03085131,794.8892,70.41295,5.396574,0.3757893,69.90158,94.64114,6.184889,329.096259263126,323.1674,62.18665,389.935778272866,383.8015,57.15754,80.00017,81.5295,228.444,31.77863
1.209999,S,1.209999,0.3379928,0.1266188,0.4502681,0.02398125,795.1443,70.37474,5.483882,0.2970258,69.88409,94.64114,6.18926,329.376326946064,323.3684,62.62302,393.22925206425,387.0352,57.78377,79.94366,81.50854,232.3144,32.35334
1.219999,S,1.219999,0.3408518,0.07736993,0.4499348,0.01719871,795.3995,70.33652,5.572078,0.2165778,69.86661,94.64114,6.193632,329.656500604457,323.569,63.05958,396.525472089279,390.2709,58.41437,79.88739,81.48737,236.2171,32.93433
1.229999,S,1.229999,0.3437133,0.02883621,0.4496172,0.01050961,795.6547,70.29829,5.661173,0.1345386,69.84912,94.64114,6.198004,329.936806917342,323.7693,63.49596,399.824438299525,393.5086,59.04933,79.83138,81.46596,240.1522,33.52164
1.239999,S,1.239999,0.3465773,-0.01893938,0.4493149,0.003917143,795.91,70.26004,5.75116,0.05097032,69.83163,94.64114,6.202375,330.217097777944,323.9692,63.93191,403.12615139124,396.7483,59.68865,79.7757,81.44432,244.1197,34.11533
1.249999,S,1.249999,0.3494439,-0.06592745,0.4490272,-0.00257284,796.1654,70.22179,5.842043,-0.03402482,69.81415,94.64114,6.206748,330.497491012521,324.1689,64.36704,406.430612804481,399.99,60.33232,79.72037,81.42247,248.1196,34.71544
1.259999,S,1.259999,0.3523129,-0.1120933,0.4487537,-0.008956306,796.4208,70.18352,5.933824,-0.1203635,69.79666,94.64114,6.211119,330.777922031749,324.3684,64.80104,409.737820660823,403.2337,60.98033,79.66546,81.40042,252.1519,35.322
1.269999,S,1.269999,0.3551844,-0.1573994,0.4484936,-0.01522851,796.6763,70.14523,6.026502,-0.2079481,69.77917,94.64114,6.215491,331.058520928506,324.5679,65.2336,413.047775166373,406.4794,61.63267,79.611,81.37817,256.2167,35.93507
1.279999,S,1.279999,0.3580584,-0.2018059,0.4482463,-0.02138432,796.9317,70.10694,6.120078,-0.2966703,69.76169,94.64114,6.219862,331.339008313523,324.7672,65.66433,416.360472513246,409.7271,62.28931,79.55705,81.35572,260.3139,36.55468
1.289999,S,1.289999,0.3609349,-0.2452813,0.4480111,-0.02741829,797.1872,70.06863,6.214553,-0.386412,69.7442,94.64114,6.224234,331.619595224231,324.9666,66.09285,419.675913003524,412.9768,62.95024,79.50366,81.33309,264.4437,37.18087
1.299999,S,1.299999,0.3638138,-0.2877916,0.4477874,-0.03332613,797.4428,70.03032,6.309919,-0.4770647,69.72672,94.64114,6.228606,331.90011092337,325.166,66.51884,422.994092231111,416.2285,63.61543,79.45087,81.31029,268.606,37.8137
1.309999,S,1.309999,0.3666953,-0.3292991,0.4475744,-0.03910316,797.6984,69.99199,6.40618,-0.5685102,69.70923,94.64114,6.232977,332.180765139427,325.3657,66.94193,426.314909459825,419.4821,64.28485,79.39873,81.28731,272.8008,38.4532
1.319999,S,1.319999,0.3695792,-0.3697644,0.4473714,-0.04474426,797.9541,69.95365,6.503327,-0.6606175,69.69174,94.64114,6.237349,332.461280223401,325.5655,67.36177,429.63845874285,422.7377,64.95847,79.34729,81.26418,277.0282,39.09942
1.329999,S,1.329999,0.3724656,-0.4091613,0.4471776,-0.05024404,798.2098,69.9153,6.601354,-0.7532454,69.67426,94.64114,6.241721,332.741852563115,325.7657,67.77794,432.96483277529,425.9954,65.63625,79.2966,81.2409,281.2881,39.75239
1.339999,S,1.339999,0.3753545,-0.4474532,0.4469923,-0.05559894,798.4656,69.87693,6.700266,-0.846275,69.65677,94.64114,6.246093,333.022403452537,325.9663,68.19012,436.293928155798,429.2551,66.31815,79.2467,81.21747,285.5807,40.41216
1.349999,S,1.349999,0.3782458,-0.4845966,0.4468148,-0.06080393,798.7214,69.83855,6.800051,-0.9395592,69.63928,94.64114,6.250464,333.302938515467,326.1674,68.59793,439.625741254889,432.5168,67.00414,79.19764,81.19392,289.9059,41.07877
1.359999,S,1.359999,0.3811398,-0.520565,0.4466442,-0.06585311,798.9772,69.80016,6.900702,-1.032931,69.6218,94.64114,6.254836,333.583355792675,326.369,69.00095,442.960261613687,435.7805,67.69415,79.14948,81.17024,294.2637,41.75227
1.369999,S,1.369999,0.3840361,-0.5553182,0.4464798,-0.07074283,799.2331,69.76176,7.002213,-1.126251,69.6043,94.64114,6.259208,333.863861912765,326.5714,69.39884,446.29748285779,439.0462,68.38814,79.10225,81.14646,298.6541,42.43268
1.379999,S,1.379999,0.3869349,-0.5888259,0.4463208,-0.07546765,799.4891,69.72335,7.104571,-1.219347,69.58681,94.64114,6.263579,334.144152289855,326.7744,69.79116,449.637398603604,442.3139,69.08605,79.05601,81.12257,303.0773,43.12005
1.389999,S,1.389999,0.3898362,-0.6210576,0.4461664,-0.08002339,799.7451,69.68492,7.207779,-1.312064,69.56933,94.64114,6.267951,334.424530800622,326.9784,70.17758,452.980096702994,445.5837,69.78783,79.0108,81.09859,307.5331,43.81442
1.399999,S,1.399999,0.39274,-0.6519758,0.4460159,-0.08440594,800.0011,69.64648,7.311819,-1.404233,69.55184,94.64114,6.272323,334.704798649996,327.1833,70.55771,456.325469603662,448.8555,70.4934,78.96667,81.07452,312.0217,44.51582
1.409999,S,1.409999,0.3956463,-0.6815553,0.4458684,-0.08861011,800.2572,69.60803,7.416682,-1.495671,69.53436,94.64114,6.276695,334.984947271276,327.3892,70.93114,459.673606454282,452.1294,71.20271,78.92366,81.05039,316.543,45.2243
1.419999,S,1.419999,0.3985551,-0.7097623,0.4457232,-0.09263256,800.5133,69.56956,7.52236,-1.586213,69.51687,94.64114,6.281066,335.264981825631,327.5962,71.29753,463.024495238838,455.4054,71.91569,78.88182,81.0262,321.097,45.9399
1.429999,S,1.429999,0.4014664,-0.7365661,0.4455797,-0.09646869,800.7694,69.53109,7.628844,-1.675668,69.49938,94.64114,6.285438,335.544891709322,327.8044,71.65647,466.378028297298,458.6834,72.63226,78.84119,81.00196,325.6838,46.66264
1.439999,S,1.439999,0.4043801,-0.7619452,0.4454369,-0.1001142,801.0256,69.4926,7.73612,-1.763848,69.4819,94.64114,6.28981,335.82467820445,328.0139,72.00761,469.734386071668,461.9636,73.35234,78.8018,80.97768,330.3035,47.39256
1.449999,S,1.449999,0.4072964,-0.7858615,0.4452942,-0.1035662,801.2819,69.4541,7.844177,-1.850578,69.46441,94.64114,6.294181,336.104339764288,328.2248,72.35059,473.09335967266,465.2458,74.07584,78.76372,80.95338,334.9559,48.1297
1.459999,S,1.459999,0.4102151,-0.8082982,0.445151,-0.1068196,801.5382,69.41559,7.952998,-1.935641,69.44692,94.64114,6.298553,336.383859097669,328.4372,72.68498,476.455133530378,468.5302,74.8027,78.72697,80.92905,339.6412,48.87409
1.469999,S,1.469999,0.4131363,-0.8292262,0.4450065,-0.109872,801.7946,69.37707,8.062583,-2.018864,69.42944,94.64114,6.302925,336.663246362401,328.6512,73.01048,479.819592813584,471.8167,75.5328,78.69159,80.90474,344.3594,49.62577
1.479999,S,1.479999,0.4160601,-0.8486267,0.4448601,-0.1127195,802.051,69.33853,8.172905,-2.100034,69.41195,94.64114,6.307297,336.942396474032,328.8668,73.32671,483.186822052337,475.1054,76.26607,78.65762,80.88042,349.1105,50.38477
1.489999,S,1.489999,0.4189863,-0.8664778,0.4447111,-0.1153594,802.3074,69.29999,8.283967,-2.178965,69.39446,94.64114,6.311668,337.22141012871,329.0842,73.63334,486.556706251469,478.3962,77.0024,78.62508,80.85612,353.8944,51.15111
1.499999,S,1.499999,0.4219151,-0.8827614,0.4445591,-0.1177889,802.5638,69.26143,8.395743,-2.255454,69.37698,94.64114,6.31604,337.500194880777,329.3034,73.93005,489.929326975192,481.6892,77.74171,78.59402,80.83186,358.7113,51.92483
1.509999,S,1.509999,0.4248463,-0.8974592,0.4444036,-0.1200054,802.8204,69.22285,8.508224,-2.329303,69.35949,94.64114,6.320412,337.778953215458,329.5247,74.21653,493.304764276117,484.9845,78.48387,78.56448,80.80766,363.5612,52.70596
1.519999,S,1.519999,0.4277801,-0.9105561,0.4442438,-0.1220065,803.077,69.18427,8.621408,-2.400311,69.342,94.64114,6.324783,338.057286953853,329.7478,74.4924,496.682902860954,488.282,79.2288,78.53647,80.78349,368.444,53.49452
1.529999,S,1.529999,0.4307163,-0.9220327,0.4440796,-0.12379,803.3336,69.14568,8.735271,-2.468276,69.32452,94.64114,6.329155,338.335511835022,329.9731,74.75742,500.063821164081,491.5818,79.97637,78.51003,80.75941,373.3598,54.29054
1.539999,S,1.539999,0.4336551,-0.9318812,0.4439103,-0.1253534,803.5903,69.10707,8.849803,-2.532981,69.30703,94.64114,6.333527,338.613525078737,330.2006,75.01122,503.447402286606,494.8838,80.72649,78.48518,80.73539,378.3087,55.09406
1.549999,S,1.549999,0.4365964,-0.9400976,0.4437357,-0.1266956,803.847,69.06845,8.964998,-2.59424,69.28954,94.64114,6.337898,338.891257575209,330.4303,75.25358,506.833723020605,498.1881,81.47902,78.46194,80.71147,383.2906,55.90508
1.559999,S,1.559999,0.4395402,-0.9466665,0.4435554,-0.1278159,804.1038,69.02982,9.080843,-2.651868,69.27206,94.64114,6.34227,339.168829304555,330.6624,75.48425,510.222763128057,501.4947,82.23386,78.44035,80.68765,388.3055,56.72365
1.569999,S,1.569999,0.4424865,-0.9515817,0.4433693,-0.1287123,804.3606,68.99117,9.197329,-2.705647,69.25457,94.64114,6.346642,339.446052904888,330.8968,75.70291,513.614502251893,504.8036,82.99088,78.42041,80.66396,393.3535,57.54977
1.579999,S,1.579999,0.4454353,-0.9548447,0.4431769,-0.129384,804.6174,68.95251,9.31444,-2.755382,69.23708,94.64114,6.351014,339.723061053117,331.1337,75.90936,517.009016786617,508.1149,83.74998,78.40215,80.64038,398.4347,58.38348
1.589999,S,1.589999,0.4483866,-0.9564551,0.4429783,-0.1298311,804.8744,68.91385,9.432178,-2.800896,69.2196,94.64114,6.355385,339.999783539489,331.3731,76.10336,520.406283294882,511.4286,84.51101,78.38557,80.61695,403.549,59.22478
1.599999,S,1.599999,0.4513405,-0.9564151,0.4427733,-0.1300535,805.1313,68.87517,9.550529,-2.842004,69.20211,94.64114,6.359757,340.276266628415,331.6151,76.28475,523.806377888514,514.7448,85.27386,78.37069,80.59367,408.6964,60.0737
1.609999,S,1.609999,0.454297,-0.9547278,0.4425618,-0.1300516,805.3883,68.83647,9.669492,-2.878523,69.18462,94.64114,6.364129,340.552446906561,331.8597,76.45331,527.20917858955,518.0634,86.03839,78.35752,80.57056,413.8771,60.93026
1.619999,S,1.619999,0.4572558,-0.9514017,0.442344,-0.1298257,805.6454,68.79777,9.789055,-2.910276,69.16714,94.64114,6.3685,340.82837090195,332.107,76.60887,530.614759828429,521.3845,86.80448,78.34607,80.54762,419.0909,61.79448
1.629999,S,1.629999,0.4602174,-0.9464501,0.4421197,-0.1293771,805.9025,68.75905,9.90922,-2.937097,69.14965,94.64114,6.372872,341.104000322066,332.357,76.75131,534.023096211759,524.7081,87.57199,78.33633,80.52486,424.338,62.66636
1.639999,S,1.639999,0.4631815,-0.9398763,0.4418891,-0.1287073,806.1595,68.72032,10.02998,-2.958833,69.13216,94.64114,6.377244,341.379296112608,332.6097,76.8805,537.434165051464,528.0342,88.3408,78.32831,80.5023,429.6183,63.54593
1.649999,S,1.649999,0.466148,-0.9317045,0.4416525,-0.127817,806.4167,68.68158,10.15133,-2.975303,69.11468,94.64114,6.381616,341.654320424288,332.8652,76.99632,540.8480389418,531.3629,89.11076,78.32201,80.47996,434.9319,64.43318
1.659999,S,1.659999,0.4691172,-0.9219514,0.4414099,-0.1267093,806.674,68.64282,10.27328,-2.986384,69.09719,94.64114,6.385987,341.928953394196,333.1234,77.0987,544.26469208507,534.6942,89.88175,78.31741,80.45782,440.2789,65.32815
1.669999,S,1.669999,0.4720889,-0.9106351,0.4411618,-0.1253866,806.9312,68.60406,10.39583,-2.991936,69.0797,94.64114,6.390359,342.20347325958,333.3846,77.1876,547.684099981076,538.0281,90.65363,78.31451,80.43593,445.6592,66.23083
1.679999,S,1.679999,0.4750632,-0.8977839,0.4409084,-0.1238512,807.1886,68.56528,10.51897,-2.991821,69.06221,94.64114,6.394731,342.477573113147,333.6485,77.26297,551.106235154766,541.3646,91.42626,78.3133,80.41428,451.0728,67.14123
1.689999,S,1.689999,0.47804,-0.883421,0.4406501,-0.1221069,807.4459,68.52649,10.64272,-2.985934,69.04472,94.64114,6.399102,342.751446117483,333.9153,77.32481,554.53117108869,544.7038,92.19951,78.31377,80.39286,456.5199,68.05936
1.699999,S,1.699999,0.4810194,-0.8675795,0.4403873,-0.120157,807.7034,68.48769,10.76707,-2.974159,69.02724,94.64114,6.403474,343.02489967499,334.1848,77.37313,557.958882911904,548.0457,92.97324,78.31589,80.37173,462.0003,68.98522
1.709999,S,1.709999,0.4840013,-0.8502971,0.4401205,-0.1180059,807.9608,68.44887,10.89204,-2.956416,69.00975,94.64114,6.407846,343.298143816246,334.4572,77.40799,561.389342777836,551.3903,93.74732,78.31963,80.35085,467.5143,69.91882
1.719999,S,1.719999,0.4869859,-0.8315991,0.4398501,-0.1156587,808.2183,68.41004,11.01763,-2.932631,68.99226,94.64114,6.412218,343.5710117771,334.7323,77.4295,564.82262237073,554.7377,94.52161,78.32498,80.33025,473.0616,70.86017
1.729999,S,1.729999,0.489973,-0.8115357,0.4395767,-0.1131188,808.4758,68.3712,11.14385,-2.902707,68.97478,94.64114,6.416589,343.843707794504,335.0103,77.43768,568.258601140358,558.0878,95.29598,78.33191,80.30994,478.6425,71.80926
1.739999,S,1.739999,0.4929625,-0.790135,0.4393008,-0.110393,808.7334,68.33235,11.27071,-2.866627,68.95729,94.64114,6.420961,344.11589586729,335.2908,77.43274,571.697350566274,561.4407,96.07031,78.34039,80.28994,484.2569,72.76609
1.749999,S,1.749999,0.4959547,-0.7674513,0.439023,-0.1074851,808.9911,68.29349,11.39823,-2.824306,68.9398,94.64114,6.425333,344.387991619188,335.5742,77.41476,575.138843809703,564.7964,96.84446,78.35037,80.27023,489.9048,73.73067
1.759999,S,1.759999,0.4989495,-0.7435346,0.4387438,-0.1044025,809.2487,68.25461,11.52641,-2.775749,68.92232,94.64114,6.429704,344.659763762759,335.8602,77.38397,578.583155018528,568.155,97.6183,78.36182,80.25085,495.5864,74.70298
1.769999,S,1.769999,0.5019467,-0.7184322,0.4384641,-0.101152,809.5065,68.21572,11.65528,-2.720964,68.90483,94.64114,6.434076,344.931276773522,336.1488,77.34061,582.030258609814,571.5165,98.39171,78.37471,80.23177,501.3016,75.68303
1.779999,S,1.779999,0.5049467,-0.6921962,0.4381843,-0.09774001,809.7642,68.17682,11.78484,-2.659944,68.88734,94.64114,6.438447,345.202399090372,336.4398,77.28491,585.480130366642,574.8809,99.16456,78.38898,80.21303,507.0504,76.67081
1.789999,S,1.789999,0.5079492,-0.6648862,0.4379051,-0.09417349,810.022,68.13791,11.91512,-2.592712,68.86986,94.64114,6.44282,345.473292544156,336.7333,77.2171,588.932746003714,578.2482,99.93673,78.40457,80.19462,512.8329,77.66631
1.799999,S,1.799999,0.5109542,-0.6365529,0.4376271,-0.09046066,810.28,68.09898,12.04614,-2.519329,68.85237,94.64114,6.447191,345.7440626381,337.0293,77.13759,592.388179353737,581.6185,100.7081,78.42146,80.17655,518.649,78.66954
1.809999,S,1.809999,0.5139619,-0.6072596,0.437351,-0.08660835,810.5378,68.06004,12.17791,-2.439822,68.83488,94.64114,6.451563,346.014471755277,337.3275,77.04656,595.846416144254,584.9918,101.4786,78.43958,80.15883,524.499,79.68047
1.819999,S,1.819999,0.5169721,-0.5770848,0.4370773,-0.08262522,810.7958,68.0211,12.31044,-2.354282,68.8174,94.64114,6.455935,346.284837165837,337.6281,76.94449,599.30741161609,588.3681,102.248,78.45888,80.14146,530.3826,80.6991
1.829999,S,1.829999,0.5199849,-0.546079,0.4368068,-0.07852185,811.0538,67.98213,12.44376,-2.262864,68.79991,94.64114,6.460306,346.554771661072,337.9306,76.83176,602.771163002008,591.7474,103.0163,78.47928,80.12444,536.3001,81.72543
1.839999,S,1.839999,0.5230004,-0.5143147,0.4365399,-0.07430514,811.3119,67.94316,12.5779,-2.165628,68.78242,94.64114,6.464678,346.824579553272,338.2352,76.70879,606.237653034375,595.1297,103.7834,78.50072,80.10779,542.2514,82.75942
1.849999,S,1.849999,0.5260183,-0.4818593,0.4362773,-0.06998497,811.5699,67.90417,12.71285,-2.062726,68.76494,94.64114,6.469049,347.094183963044,338.5417,76.57604,609.706956773763,598.5151,104.5492,78.52316,80.09149,548.2366,83.80109
1.859999,S,1.859999,0.5290388,-0.4487965,0.4360195,-0.06557045,811.8281,67.86518,12.84866,-1.954304,68.74745,94.64114,6.473421,347.363600874649,338.85,76.43395,613.179035053306,601.9036,105.3135,78.5465,80.07557,554.2556,84.8504
1.869999,S,1.869999,0.5320619,-0.4151936,0.435767,-0.06107302,812.0863,67.82617,12.98532,-1.840586,68.72997,94.64114,6.477793,347.632772529626,339.1599,76.28307,616.653887979109,605.2952,106.0763,78.57069,80.06001,560.3086,85.90735
1.879999,S,1.879999,0.5350876,-0.3811237,0.4355202,-0.05650182,812.3445,67.78716,13.12287,-1.721741,68.71248,94.64114,6.482165,347.901933130376,339.4715,76.12395,620.131493830616,608.6899,106.8375,78.59564,80.04482,566.3955,86.97192
1.889999,S,1.889999,0.538116,-0.3466658,0.4352795,-0.05186677,812.6028,67.74812,13.26133,-1.597972,68.69499,94.64114,6.486537,348.170919233359,339.7845,75.95711,623.611851310896,612.0877,107.5971,78.62129,80.03001,572.5164,88.04409
1.899999,S,1.899999,0.5411468,-0.3119079,0.4350454,-0.04717866,812.8612,67.70908,13.4007,-1.469523,68.67751,94.64114,6.490908,348.439783343821,340.0988,75.78317,627.095019335531,615.4887,108.3549,78.64755,80.01556,578.6713,89.12385
1.909999,S,1.909999,0.5441803,-0.2769254,0.4348181,-0.04244947,813.1196,67.67002,13.54101,-1.33669,68.66002,94.64114,6.49528,348.708483397397,340.4142,75.60277,630.580899931665,618.8928,109.1109,78.67435,80.0015,584.8602,90.21117
1.919999,S,1.919999,0.5472162,-0.2417905,0.4345981,-0.03768941,813.3779,67.63095,13.68227,-1.199726,68.64253,94.64114,6.499651,348.977166759848,340.7307,75.41653,634.069587094051,622.3001,109.8651,78.7016,79.98779,591.0832,91.30605
1.929999,S,1.929999,0.5502549,-0.2066034,0.4343852,-0.03290838,813.6364,67.59187,13.82449,-1.058888,68.62505,94.64114,6.504023,349.245779732716,341.0481,75.22505,637.561044499381,625.7106,110.6173,78.72922,79.97446,597.3403,92.40846
1.939999,S,1.939999,0.5532961,-0.1714337,0.4341799,-0.02811999,813.895,67.55278,13.96768,-0.9145703,68.60756,94.64114,6.508395,349.514309937371,341.3662,75.02913,641.05518892479,629.1242,111.3676,78.75713,79.96149,603.6315,93.51839
1.949998,S,1.949998,0.5563399,-0.1363742,0.4339822,-0.02333372,814.1536,67.51367,14.11186,-0.7670463,68.59007,94.64114,6.512767,349.78290171099,341.685,74.8294,644.552197944672,632.5411,112.1159,78.78523,79.94889,609.957,94.6358
1.959998,S,1.959998,0.5593863,-0.1015011,0.4337921,-0.01856222,814.4122,67.47456,14.25704,-0.6167099,68.57259,94.64114,6.517138,350.051330299386,342.0041,74.6266,648.051874190918,635.9611,112.8622,78.81345,79.93665,616.3166,95.7607
1.969998,S,1.969998,0.5624353,-0.06690579,0.4336095,-0.01381586,814.6708,67.43542,14.40321,-0.4638954,68.5551,94.64114,6.52151,350.319956992291,342.3237,74.42148,651.554295683227,639.3843,113.6064,78.84171,79.92478,622.7104,96.89304
1.979998,S,1.979998,0.5654867,-0.03267539,0.4334345,-0.009107101,814.9296,67.39629,14.55038,-0.3090233,68.53761,94.64114,6.525882,350.588452635056,342.6433,74.21477,655.059461404139,642.8107,114.3485,78.8699,79.91326,629.1385,98.03281
