Time (sec),Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
63.95527,63.95527,0.5502636,0.03400831,0.495589,7.9843E-05,0,41.62574,3.187848,0.000514079,68.54546,95.9453,6.849962,-29.93254908,-29.91611,-0.9918956,556.7525094,-505.2464,222.1431,-65.12653,-66.26621,35722.29,16189.78
63.96527,63.96527,0.550516,0.034135,0.4955658,8.01503E-05,0,41.62574,3.191694,0.000516704,68.54546,95.9453,6.849962,-29.92962275,-29.91316,-0.9925607,557.0197954,-505.5455,222.1332,-65.14024,-66.27964,35717.24,16192
63.97527,63.97527,0.5507684,0.03426747,0.4955427,8.04491E-05,0,41.62574,3.195543,0.00051928,68.54546,95.9453,6.849962,-29.92668646,-29.9102,-0.9932264,557.2871204,-505.8446,222.1233,-65.15395,-66.29307,35712.18,16194.22
63.98527,63.98527,0.5510209,0.03440175,0.4955195,8.07615E-05,0,41.62574,3.199397,0.00052195,68.54546,95.9453,6.849962,-29.92375021,-29.90724,-0.9938924,557.5544713,-506.1437,222.1134,-65.16763,-66.30647,35707.12,16196.44
63.99527,63.99527,0.5512733,0.03453802,0.4954964,8.10783E-05,0,41.62574,3.203254,0.000524652,68.54546,95.9453,6.849962,-29.92081399,-29.90428,-0.9945589,557.821764,-506.4427,222.1035,-65.1813,-66.31986,35702.05,16198.66
64.00526,64.00526,0.5515257,0.03467605,0.4954732,8.13997E-05,0,41.62574,3.207116,0.000527392,68.54546,95.9453,6.849962,-29.9178678,-29.90131,-0.9952257,558.0890889,-506.7417,222.0936,-65.19495,-66.33324,35696.99,16200.88
64.01527,64.01527,0.551778,0.03482305,0.49545,8.17252E-05,0,41.62574,3.210978,0.000530163,68.54546,95.9453,6.849962,-29.91492163,-29.89834,-0.9958922,558.3564079,-507.0407,222.0836,-65.2086,-66.3466,35691.92,16203.1
64.02527,64.02527,0.5520304,0.03497746,0.4954269,8.20719E-05,0,41.62574,3.214845,0.000533078,68.54546,95.9453,6.849962,-29.91197548,-29.89537,-0.9965589,558.6237527,-507.3397,222.0736,-65.22221,-66.35996,35686.84,16205.32
64.03527,64.03527,0.5522827,0.03512832,0.4954037,8.24361E-05,0,41.62574,3.218719,0.000536113,68.54546,95.9453,6.849962,-29.90902938,-29.8924,-0.9972264,558.8910453,-507.6386,222.0636,-65.23582,-66.3733,35681.77,16207.54
64.04527,64.04527,0.552535,0.03527837,0.4953806,8.27919E-05,0,41.62574,3.222591,0.0005391,68.54546,95.9453,6.849962,-29.90607328,-29.88942,-0.9978933,559.1583702,-507.9375,222.0536,-65.24941,-66.38663,35676.69,16209.76
64.05527,64.05527,0.5527873,0.03543037,0.4953575,8.31458E-05,0,41.62574,3.22647,0.000542081,68.54546,95.9453,6.849962,-29.90311722,-29.88644,-0.9985608,559.4257208,-508.2364,222.0436,-65.26299,-66.39994,35671.61,16211.99
64.06528,64.06528,0.5530396,0.03558441,0.4953343,8.35043E-05,0,41.62574,3.23035,0.000545098,68.54546,95.9453,6.849962,-29.9001612,-29.88346,-0.9992287,559.693019,-508.5352,222.0336,-65.27655,-66.41324,35666.52,16214.21
64.07528,64.07528,0.5532918,0.03574033,0.4953111,8.38676E-05,0,41.62574,3.234235,0.000548154,68.54546,95.9453,6.849962,-29.8972052,-29.88048,-0.9998968,559.9603492,-508.834,222.0236,-65.29009,-66.42653,35661.43,16216.43
64.08528,64.08528,0.5535441,0.03589693,0.4952879,8.42353E-05,0,41.62574,3.238124,0.000551245,68.54546,95.9453,6.849962,-29.89423926,-29.87749,-1.000566,560.227705,-509.1328,222.0136,-65.30362,-66.4398,35656.34,16218.65
64.09528,64.09528,0.5537963,0.03604753,0.4952647,8.46047E-05,0,41.62574,3.242016,0.000554353,68.54546,95.9453,6.849962,-29.8912733,-29.8745,-1.001234,560.4950083,-509.4315,222.0036,-65.31714,-66.45306,35651.25,16220.87
64.10529,64.10529,0.5540485,0.03620005,0.4952416,8.49598E-05,0,41.62574,3.24591,0.000557375,68.54546,95.9453,6.849962,-29.8883074,-29.87151,-1.001903,560.7623434,-509.7302,221.9936,-65.33064,-66.4663,35646.15,16223.09
64.11529,64.11529,0.5543007,0.03635463,0.4952184,8.53196E-05,0,41.62574,3.249809,0.000560433,68.54546,95.9453,6.849962,-29.88533156,-29.86851,-1.002573,561.029704,-510.0289,221.9836,-65.34413,-66.47953,35641.05,16225.31
64.12529,64.12529,0.5545529,0.03650458,0.4951952,8.56842E-05,0,41.62574,3.253712,0.00056353,68.54546,95.9453,6.849962,-29.8823557,-29.86551,-1.003242,561.2970118,-510.3275,221.9736,-65.35761,-66.49274,35635.95,16227.53
64.13529,64.13529,0.554805,0.03665532,0.4951721,8.60378E-05,0,41.62574,3.257617,0.000566561,68.54546,95.9453,6.849962,-29.87937989,-29.86251,-1.003912,561.564345,-510.6261,221.9636,-65.37107,-66.50594,35630.84,16229.75
64.14529,64.14529,0.5550572,0.03680665,0.4951489,8.63934E-05,0,41.62574,3.261526,0.000569612,68.54546,95.9453,6.849962,-29.87640414,-29.85951,-1.004583,561.8317162,-510.9247,221.9536,-65.38452,-66.51913,35625.73,16231.96
64.1553,64.1553,0.5553094,0.03696731,0.4951257,8.67503E-05,0,41.62574,3.26544,0.000572678,68.54546,95.9453,6.849962,-29.87341842,-29.8565,-1.005254,562.0990746,-511.2233,221.9435,-65.39796,-66.53231,35620.62,16234.18
64.1653,64.1653,0.5555615,0.03712483,0.4951025,8.71292E-05,0,41.62574,3.269355,0.000575896,68.54546,95.9453,6.849962,-29.87044267,-29.8535,-1.005924,562.3663737,-511.5218,221.9334,-65.41138,-66.54547,35615.5,16236.4
64.1753,64.1753,0.5558136,0.03728439,0.4950793,8.75007E-05,0,41.62574,3.273276,0.000579072,68.54546,95.9453,6.849962,-29.86744699,-29.85048,-1.006595,562.6337043,-511.8203,221.9233,-65.42478,-66.55863,35610.39,16238.62
64.1853,64.1853,0.5560656,0.03743532,0.4950561,8.78771E-05,0,41.62574,3.277197,0.000582286,68.54546,95.9453,6.849962,-29.86446132,-29.84747,-1.007266,562.9010665,-512.1188,221.9132,-65.43819,-66.57177,35605.27,16240.84
64.1953,64.1953,0.5563177,0.03758306,0.4950329,8.82331E-05,0,41.62574,3.281123,0.000585372,68.54546,95.9453,6.849962,-29.86147568,-29.84446,-1.007937,563.1683754,-512.4172,221.9031,-65.45157,-66.5849,35600.14,16243.06
64.20531,64.20531,0.5565697,0.03773302,0.4950098,8.85816E-05,0,41.62574,3.285054,0.000588416,68.54546,95.9453,6.849962,-29.8584701,-29.84143,-1.008609,563.4357094,-512.7156,221.893,-65.46494,-66.59801,35595.01,16245.28
64.21531,64.21531,0.5568218,0.03788381,0.4949866,8.89353E-05,0,41.62574,3.288989,0.0005915,68.54546,95.9453,6.849962,-29.85547453,-29.83841,-1.009281,563.7030748,-513.014,221.8829,-65.4783,-66.61111,35589.88,16247.5
64.22531,64.22531,0.5570738,0.03802606,0.4949634,8.9291E-05,0,41.62574,3.292925,0.000594604,68.54546,95.9453,6.849962,-29.85247902,-29.83539,-1.009954,563.9703805,-513.3123,221.8728,-65.49166,-66.62419,35584.75,16249.72
64.23531,64.23531,0.5573258,0.03817174,0.4949402,8.96265E-05,0,41.62574,3.296866,0.000597581,68.54546,95.9453,6.849962,-29.8494735,-29.83236,-1.010626,564.2378085,-513.6107,221.8627,-65.505,-66.63727,35579.61,16251.94
64.24532,64.24532,0.5575778,0.03831318,0.494917,8.99701E-05,0,41.62574,3.300811,0.000600618,68.54546,95.9453,6.849962,-29.84646806,-29.82933,-1.0113,564.5051766,-513.909,221.8526,-65.51833,-66.65032,35574.47,16254.16
64.25532,64.25532,0.5578299,0.0384487,0.4948938,9.03038E-05,0,41.62574,3.304759,0.000603594,68.54546,95.9453,6.849962,-29.84346262,-29.8263,-1.011973,564.7725759,-514.2073,221.8425,-65.53164,-66.66337,35569.33,16256.37
64.26532,64.26532,0.5580818,0.03858259,0.4948706,9.06235E-05,0,41.62574,3.30871,0.000606483,68.54546,95.9453,6.849962,-29.84044723,-29.82326,-1.012647,565.0399153,-514.5055,221.8324,-65.54494,-66.6764,35564.19,16258.59
64.27532,64.27532,0.5583338,0.03871059,0.4948474,9.09393E-05,0,41.62574,3.312664,0.000609353,68.54546,95.9453,6.849962,-29.83743186,-29.82022,-1.013321,565.3072857,-514.8037,221.8223,-65.55824,-66.68941,35559.04,16260.81
64.28532,64.28532,0.5585856,0.03884801,0.4948242,9.12413E-05,0,41.62574,3.316623,0.000612135,68.54546,95.9453,6.849962,-29.83442651,-29.81719,-1.013995,565.5746493,-515.1019,221.8121,-65.57153,-66.70242,35553.89,16263.03
64.29533,64.29533,0.5588377,0.03896858,0.494801,9.15655E-05,0,41.62574,3.320584,0.000615072,68.54546,95.9453,6.849962,-29.83140123,-29.81414,-1.01467,565.8420817,-515.4001,221.802,-65.58481,-66.71542,35548.73,16265.25
64.30533,64.30533,0.5590895,0.0390876,0.4947777,9.18499E-05,0,41.62574,3.324552,0.000617749,68.54546,95.9453,6.849962,-29.82837596,-29.81109,-1.015345,566.109454,-515.6982,221.7919,-65.59808,-66.72839,35543.58,16267.46
64.31533,64.31533,0.5593414,0.03921065,0.4947546,9.21307E-05,0,41.62574,3.328519,0.000620406,68.54546,95.9453,6.849962,-29.82536074,-29.80805,-1.016021,566.376813,-515.9963,221.7817,-65.61133,-66.74136,35538.42,16269.68
64.32533,64.32533,0.5595932,0.0393308,0.4947314,9.2421E-05,0,41.62574,3.332492,0.000623132,68.54546,95.9453,6.849962,-29.82233552,-29.805,-1.016696,566.6441181,-516.2943,221.7715,-65.62457,-66.75431,35533.25,16271.9
64.33533,64.33533,0.559845,0.03944262,0.4947081,9.27045E-05,0,41.62574,3.336467,0.000625818,68.54546,95.9453,6.849962,-29.81930035,-29.80194,-1.017372,566.911454,-516.5923,221.7613,-65.63781,-66.76726,35528.09,16274.12
64.34534,64.34534,0.5600969,0.03955264,0.4946849,9.29684E-05,0,41.62574,3.340445,0.000628377,68.54546,95.9453,6.849962,-29.81627517,-29.79889,-1.018047,567.1788144,-516.8903,221.7511,-65.65104,-66.78019,35522.92,16276.34
64.35534,64.35534,0.5603487,0.03965981,0.4946617,9.3228E-05,0,41.62574,3.344428,0.000630913,68.54546,95.9453,6.849962,-29.81324008,-29.79583,-1.018724,567.4462117,-517.1883,221.7409,-65.66426,-66.79311,35517.75,16278.55
64.36534,64.36534,0.5606005,0.03976012,0.4946385,9.34808E-05,0,41.62574,3.348415,0.000633407,68.54546,95.9453,6.849962,-29.81019501,-29.79276,-1.019401,567.7135423,-517.4862,221.7307,-65.67747,-66.80601,35512.57,16280.77
64.37534,64.37534,0.5608522,0.03985333,0.4946153,9.37176E-05,0,41.62574,3.352405,0.000635798,68.54546,95.9453,6.849962,-29.80715997,-29.7897,-1.020078,567.9809098,-517.7841,221.7205,-65.69067,-66.81889,35507.39,16282.99
64.38535,64.38535,0.5611039,0.03994657,0.4945921,9.39376E-05,0,41.62574,3.356399,0.000638079,68.54546,95.9453,6.849962,-29.80411498,-29.78663,-1.020756,568.2483015,-518.082,221.7103,-65.70386,-66.83177,35502.21,16285.21
64.39535,64.39535,0.5613557,0.04003274,0.4945688,9.41576E-05,0,41.62574,3.360396,0.000640365,68.54546,95.9453,6.849962,-29.80107001,-29.78356,-1.021434,568.5156388,-518.3798,221.7001,-65.71704,-66.84463,35497.03,16287.42
64.40535,64.40535,0.5616074,0.04011214,0.4945456,9.4361E-05,0,41.62574,3.364395,0.000642542,68.54546,95.9453,6.849962,-29.79802506,-29.78049,-1.022112,568.7830004,-518.6776,221.6899,-65.73022,-66.85747,35491.84,16289.64
64.41535,64.41535,0.5618591,0.04018451,0.4945224,9.45484E-05,0,41.62574,3.3684,0.000644615,68.54546,95.9453,6.849962,-29.79497018,-29.77741,-1.022791,569.0503986,-518.9754,221.6797,-65.74339,-66.87031,35486.65,16291.86
64.42535,64.42535,0.5621108,0.04025447,0.4944992,9.47193E-05,0,41.62574,3.372408,0.000646578,68.54546,95.9453,6.849962,-29.7919253,-29.77434,-1.02347,569.3177297,-519.2731,221.6695,-65.75654,-66.88313,35481.46,16294.07
64.43536,64.43536,0.5623624,0.04031997,0.494476,9.48845E-05,0,41.62574,3.376418,0.000648506,68.54546,95.9453,6.849962,-29.78887046,-29.77126,-1.024149,569.5850974,-519.5708,221.6593,-65.76969,-66.89594,35476.27,16296.29
64.44536,64.44536,0.5626141,0.04038969,0.4944527,9.50392E-05,0,41.62574,3.380432,0.000650366,68.54546,95.9453,6.849962,-29.78580567,-29.76817,-1.024829,569.8524515,-519.8685,221.649,-65.78283,-66.90874,35471.07,16298.51
64.45536,64.45536,0.5628657,0.04045134,0.4944295,9.52038E-05,0,41.62574,3.38445,0.000652297,68.54546,95.9453,6.849962,-29.78275087,-29.76509,-1.025508,570.119836,-520.1662,221.6387,-65.79597,-66.92153,35465.86,16300.72
64.46536,64.46536,0.5631172,0.04050493,0.4944063,9.53494E-05,0,41.62574,3.388474,0.000654102,68.54546,95.9453,6.849962,-29.77968613,-29.762,-1.026188,570.3871594,-520.4638,221.6284,-65.80909,-66.9343,35460.66,16302.94
64.47536,64.47536,0.5633689,0.04055301,0.494383,0.000095476,0,41.62574,3.392498,0.000655779,68.54546,95.9453,6.849962,-29.77662144,-29.75891,-1.026869,570.654513,-520.7614,221.6181,-65.82221,-66.94707,35455.45,16305.16
64.48537,64.48537,0.5636204,0.04059558,0.4943598,9.55896E-05,0,41.62574,3.396527,0.000657369,68.54546,95.9453,6.849962,-29.77354678,-29.75581,-1.02755,570.9218966,-521.059,221.6078,-65.83533,-66.95982,35450.24,16307.37
64.49537,64.49537,0.563872,0.04063949,0.4943365,9.56902E-05,0,41.62574,3.400559,0.000658874,68.54546,95.9453,6.849962,-29.77047214,-29.75271,-1.028231,571.1893104,-521.3566,221.5975,-65.84843,-66.97256,35445.03,16309.59
64.50537,64.50537,0.5641235,0.04067294,0.4943133,9.5794E-05,0,41.62574,3.404595,0.000660402,68.54546,95.9453,6.849962,-29.76739752,-29.74961,-1.028912,571.4566629,-521.6541,221.5872,-65.86152,-66.98528,35439.81,16311.8
64.51537,64.51537,0.5643751,0.04070094,0.4942901,9.58732E-05,0,41.62574,3.408635,0.000661762,68.54546,95.9453,6.849962,-29.76432296,-29.74651,-1.029594,571.7240454,-521.9516,221.5769,-65.8746,-66.99799,35434.59,16314.02
64.52538,64.52538,0.5646265,0.04072101,0.4942668,9.59395E-05,0,41.62574,3.412679,0.000663036,68.54546,95.9453,6.849962,-29.76123842,-29.7434,-1.030276,571.9913665,-522.249,221.5666,-65.88769,-67.01069,35429.37,16316.23
64.53538,64.53538,0.564878,0.04073318,0.4942436,9.59871E-05,0,41.62574,3.416724,0.000664183,68.54546,95.9453,6.849962,-29.75816393,-29.7403,-1.030959,572.2587175,-522.5464,221.5563,-65.90076,-67.02337,35424.14,16318.45
64.54538,64.54538,0.5651295,0.04074245,0.4942203,9.6016E-05,0,41.62574,3.420774,0.000665202,68.54546,95.9453,6.849962,-29.75507947,-29.73719,-1.031642,572.5260983,-522.8438,221.546,-65.91383,-67.03604,35418.92,16320.67
64.55538,64.55538,0.565381,0.04074386,0.4941971,9.60382E-05,0,41.62574,3.424828,0.000666175,68.54546,95.9453,6.849962,-29.75199503,-29.73408,-1.032325,572.7935089,-523.1412,221.5357,-65.92689,-67.0487,35413.69,16322.88
64.56538,64.56538,0.5656324,0.04073742,0.4941739,9.60418E-05,0,41.62574,3.428885,0.00066702,68.54546,95.9453,6.849962,-29.74890065,-29.73096,-1.033009,573.0608578,-523.4385,221.5254,-65.93993,-67.06134,35408.45,16325.1
64.57539,64.57539,0.5658838,0.04072564,0.4941506,9.60269E-05,0,41.62574,3.432946,0.000667737,68.54546,95.9453,6.849962,-29.7458063,-29.72784,-1.033693,573.3282365,-523.7358,221.5151,-65.95298,-67.07397,35403.21,16327.31
64.58539,64.58539,0.5661352,0.04070607,0.4941274,9.59994E-05,0,41.62574,3.437011,0.000668368,68.54546,95.9453,6.849962,-29.742712,-29.72472,-1.034378,573.5955535,-524.033,221.5048,-65.96602,-67.08659,35397.97,16329.53
64.59539,64.59539,0.5663866,0.04068367,0.4941041,9.59536E-05,0,41.62574,3.441079,0.000668871,68.54546,95.9453,6.849962,-29.73961772,-29.7216,-1.035063,573.8629914,-524.3303,221.4945,-65.97906,-67.09919,35392.73,16331.74
64.60539,64.60539,0.5666379,0.04066077,0.4940809,9.59011E-05,0,41.62574,3.44515,0.000669327,68.54546,95.9453,6.849962,-29.73651347,-29.71847,-1.035748,574.130324,-524.6275,221.4841,-65.99208,-67.11179,35387.48,16333.96
64.61539,64.61539,0.5668893,0.0406326,0.4940576,9.58474E-05,0,41.62574,3.449226,0.000669775,68.54546,95.9453,6.849962,-29.73340923,-29.71534,-1.036433,574.3976863,-524.9247,221.4737,-66.0051,-67.12438,35382.23,16336.17
64.6254,64.6254,0.5671405,0.04059531,0.4940343,9.57812E-05,0,41.62574,3.453305,0.000670135,68.54546,95.9453,6.849962,-29.73030506,-29.71221,-1.037119,574.6649928,-525.2218,221.4633,-66.01811,-67.13696,35376.98,16338.39
64.6354,64.6354,0.5673918,0.04055417,0.4940111,9.56936E-05,0,41.62574,3.457386,0.000670345,68.54546,95.9453,6.849962,-29.72719091,-29.70907,-1.037805,574.9323226,-525.5189,221.4529,-66.03111,-67.14951,35371.73,16340.6
64.6454,64.6454,0.5676431,0.04050396,0.4939879,9.5597E-05,0,41.62574,3.46147,0.00067049,68.54546,95.9453,6.849962,-29.72408678,-29.70594,-1.038491,575.199688,-525.816,221.4425,-66.04411,-67.16206,35366.47,16342.82
64.6554,64.6554,0.5678943,0.04044748,0.4939646,9.54789E-05,0,41.62574,3.465561,0.000670484,68.54546,95.9453,6.849962,-29.72097271,-29.7028,-1.039178,575.4669851,-526.113,221.4321,-66.05711,-67.1746,35361.21,16345.03
64.66541,64.66541,0.5681455,0.04038443,0.4939413,9.5346E-05,0,41.62574,3.469653,0.000670373,68.54546,95.9453,6.849962,-29.71785866,-29.69966,-1.039865,575.7343177,-526.41,221.4217,-66.07008,-67.18712,35355.94,16347.24
64.67541,64.67541,0.5683966,0.04031514,0.4939181,9.51977E-05,0,41.62574,3.47375,0.000670152,68.54546,95.9453,6.849962,-29.71473467,-29.69651,-1.040553,576.0015819,-526.7069,221.4113,-66.08306,-67.19962,35350.68,16349.46
64.68541,64.68541,0.5686477,0.04023826,0.4938948,9.50346E-05,0,41.62574,3.477848,0.000669824,68.54546,95.9453,6.849962,-29.71161067,-29.69336,-1.04124,576.2688753,-527.0038,221.4009,-66.09603,-67.21211,35345.41,16351.67
64.69541,64.69541,0.5688989,0.04015732,0.4938715,9.48537E-05,0,41.62574,3.481951,0.000669369,68.54546,95.9453,6.849962,-29.70848673,-29.69021,-1.041928,576.5362041,-527.3007,221.3905,-66.109,-67.22459,35340.13,16353.89
64.70541,64.70541,0.56915,0.04007019,0.4938483,9.46632E-05,0,41.62574,3.486059,0.000668844,68.54546,95.9453,6.849962,-29.70536284,-29.68706,-1.042617,576.8035558,-527.5976,221.3801,-66.12196,-67.23707,35334.86,16356.1
64.71542,64.71542,0.5694012,0.03997415,0.493825,9.44581E-05,0,41.62574,3.490168,0.000668213,68.54546,95.9453,6.849962,-29.70222898,-29.6839,-1.043306,577.0708513,-527.8944,221.3697,-66.1349,-67.24952,35329.58,16358.31
64.72542,64.72542,0.5696523,0.03987441,0.4938018,9.4232E-05,0,41.62574,3.494283,0.00066743,68.54546,95.9453,6.849962,-29.69909518,-29.68074,-1.043996,577.3381696,-528.1912,221.3593,-66.14785,-67.26196,35324.3,16360.53
64.73542,64.73542,0.5699034,0.03977548,0.4937785,9.39971E-05,0,41.62574,3.498401,0.000666582,68.54546,95.9453,6.849962,-29.69596137,-29.67758,-1.044685,577.60548,-528.488,221.3488,-66.16078,-67.2744,35319.01,16362.74
64.74542,64.74542,0.5701543,0.0396715,0.4937552,9.37642E-05,0,41.62574,3.502522,0.000665745,68.54546,95.9453,6.849962,-29.69282761,-29.67442,-1.045375,577.8727278,-528.7847,221.3383,-66.17371,-67.28682,35313.72,16364.96
64.75542,64.75542,0.5704054,0.03956006,0.4937319,9.35194E-05,0,41.62574,3.506647,0.00066482,68.54546,95.9453,6.849962,-29.68968387,-29.67125,-1.046065,578.1400045,-529.0814,221.3278,-66.18664,-67.29924,35308.43,16367.17
64.76543,64.76543,0.5706564,0.0394436,0.4937087,9.32569E-05,0,41.62574,3.510775,0.000663766,68.54546,95.9453,6.849962,-29.6865402,-29.66808,-1.046756,578.4073102,-529.3781,221.3173,-66.19955,-67.31164,35303.14,16369.38
64.77543,64.77543,0.5709073,0.03931867,0.4936854,9.29827E-05,0,41.62574,3.514906,0.000662623,68.54546,95.9453,6.849962,-29.68339651,-29.66491,-1.047446,578.674547,-529.6747,221.3068,-66.21246,-67.32403,35297.84,16371.59
64.78543,64.78543,0.5711582,0.03918981,0.4936621,9.26884E-05,0,41.62574,3.519042,0.000661335,68.54546,95.9453,6.849962,-29.68024292,-29.66173,-1.048138,578.9418187,-529.9713,221.2963,-66.22536,-67.3364,35292.54,16373.81
64.79543,64.79543,0.5714092,0.0390604,0.4936388,9.2385E-05,0,41.62574,3.523181,0.000659975,68.54546,95.9453,6.849962,-29.67709931,-29.65856,-1.048829,579.2091192,-530.2679,221.2858,-66.23825,-67.34876,35287.24,16376.02
64.80544,64.80544,0.5716601,0.03892847,0.4936156,9.20802E-05,0,41.62574,3.527323,0.000658602,68.54546,95.9453,6.849962,-29.67393577,-29.65537,-1.049521,579.4764483,-530.5645,221.2753,-66.25114,-67.36111,35281.94,16378.23
64.81544,64.81544,0.571911,0.03878676,0.4935923,9.17694E-05,0,41.62574,3.531468,0.000657182,68.54546,95.9453,6.849962,-29.67078225,-29.65219,-1.050213,579.7437146,-530.861,221.2648,-66.26401,-67.37345,35276.63,16380.45
64.82544,64.82544,0.5721619,0.03863772,0.493569,9.14357E-05,0,41.62574,3.535619,0.000655592,68.54546,95.9453,6.849962,-29.66762874,-29.64901,-1.050905,580.0110095,-531.1575,221.2543,-66.27688,-67.38577,35271.32,16382.66
64.83544,64.83544,0.5724127,0.0384838,0.4935457,9.10846E-05,0,41.62574,3.539772,0.000653872,68.54546,95.9453,6.849962,-29.66446534,-29.64582,-1.051599,580.2782413,-531.4539,221.2438,-66.28974,-67.39808,35266,16384.87
64.84544,64.84544,0.5726637,0.03832743,0.4935225,0.000090722,0,41.62574,3.543929,0.000652065,68.54546,95.9453,6.849962,-29.66129193,-29.64262,-1.052292,580.5455933,-531.7504,221.2333,-66.30259,-67.41038,35260.68,16387.08
64.85545,64.85545,0.5729145,0.03816957,0.4934992,9.03536E-05,0,41.62574,3.548091,0.00065021,68.54546,95.9453,6.849962,-29.6581286,-29.63943,-1.052987,580.812876,-532.0468,221.2228,-66.31544,-67.42267,35255.36,16389.3
64.86545,64.86545,0.5731652,0.03801377,0.4934759,8.99818E-05,0,41.62574,3.552256,0.000648325,68.54546,95.9453,6.849962,-29.65495524,-29.63623,-1.05368,581.0801566,-532.3432,221.2122,-66.32827,-67.43495,35250.04,16391.51
64.87545,64.87545,0.573416,0.03784246,0.4934526,8.96148E-05,0,41.62574,3.556422,0.000646468,68.54546,95.9453,6.849962,-29.65178193,-29.63303,-1.054374,581.3474106,-532.6395,221.2017,-66.34109,-67.44721,35244.71,16393.72
64.88545,64.88545,0.5736669,0.03767014,0.4934293,8.92112E-05,0,41.62574,3.560595,0.000644342,68.54546,95.9453,6.849962,-29.64860868,-29.62983,-1.055069,581.6147785,-532.9359,221.1912,-66.35391,-67.45946,35239.38,16395.94
64.89545,64.89545,0.5739176,0.03750192,0.493406,8.88052E-05,0,41.62574,3.564772,0.000642192,68.54546,95.9453,6.849962,-29.64542549,-29.62662,-1.055765,581.8820526,-533.2322,221.1806,-66.36672,-67.4717,35234.05,16398.15
64.90546,64.90546,0.5741683,0.03732791,0.4933827,8.84089E-05,0,41.62574,3.56895,0.000640105,68.54546,95.9453,6.849962,-29.64224229,-29.62341,-1.05646,582.1492572,-533.5284,221.17,-66.37952,-67.48393,35228.71,16400.36
64.91546,64.91546,0.574419,0.03714914,0.4933594,8.79989E-05,0,41.62574,3.573132,0.000637914,68.54546,95.9453,6.849962,-29.63905911,-29.6202,-1.057155,582.41649,-533.8246,221.1594,-66.39231,-67.49615,35223.38,16402.57
