 ,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
90.98103,90.98103,0.9294007,0,0.4413466,0,0,34.64485,32.66075,0,-1.810042042,-1.810042042,-4.87176E-05,1053.960884,-1053.960884,0.001692562,-89.99991,-89.99991,5413.928,0.2538852
90.99103,90.99103,0.9293836,0,0.4413263,0,0,34.64485,32.67376,0,-1.797985357,-1.797985357,-4.87222E-05,1053.978864,-1053.978864,0.001692075,-89.99991,-89.99991,5403.389,0.2539021
91.00103,91.00103,0.9293664,0,0.4413055,0,0,34.64485,32.68675,0,-1.785965863,-1.785965863,-4.87267E-05,1053.996723,-1053.996723,0.001691587,-89.99991,-89.99991,5392.849,0.2539191
91.01103,91.01103,0.929349,0,0.4412847,0,0,34.64485,32.69973,0,-1.773943296,-1.773943295,-4.87312E-05,1054.014463,-1054.014463,0.0016911,-89.99991,-89.99991,5382.309,0.253936
91.02103,91.02103,0.9293316,0,0.4412637,0,0,34.64485,32.71266,0,-1.761977787,-1.761977786,-4.87356E-05,1054.032082,-1054.032082,0.001690613,-89.99991,-89.99991,5371.768,0.2539529
91.03104,91.03104,0.9293141,0,0.4412428,0,0,34.64485,32.72562,0,-1.749972139,-1.749972138,-4.874E-05,1054.049582,-1054.049582,0.001690125,-89.99991,-89.99991,5361.228,0.2539698
91.04104,91.04104,0.9292965,0,0.4412216,0,0,34.64485,32.73852,0,-1.738034042,-1.738034041,-4.87443E-05,1054.066963,-1054.066963,0.001689638,-89.99991,-89.99991,5350.687,0.2539867
91.05104,91.05104,0.9292787,0,0.4412004,0,0,34.64485,32.75144,0,-1.726061952,-1.726061951,-4.87487E-05,1054.084223,-1054.084223,0.00168915,-89.99991,-89.99991,5340.146,0.2540036
91.06104,91.06104,0.9292608,0,0.4411789,0,0,34.64485,32.76433,0,-1.714135932,-1.714135931,-4.8753E-05,1054.101365,-1054.101365,0.001688663,-89.99991,-89.99991,5329.605,0.2540205
91.07104,91.07104,0.929243,0,0.4411573,0,0,34.64485,32.77719,0,-1.702219349,-1.702219348,-4.87573E-05,1054.118387,-1054.118387,0.001688175,-89.99991,-89.99991,5319.064,0.2540374
91.08105,91.08105,0.929225,0,0.4411358,0,0,34.64485,32.79005,0,-1.690323131,-1.69032313,-4.87615E-05,1054.13529,-1054.13529,0.001687688,-89.99991,-89.99991,5308.522,0.2540542
91.09105,91.09105,0.9292068,0,0.4411138,0,0,34.64485,32.80287,0,-1.678443366,-1.678443365,-4.87657E-05,1054.152074,-1054.152074,0.0016872,-89.99991,-89.99991,5297.981,0.2540711
91.10105,91.10105,0.9291885,0,0.441092,0,0,34.64485,32.81571,0,-1.666557796,-1.666557795,-4.87699E-05,1054.16874,-1054.16874,0.001686712,-89.99991,-89.99991,5287.439,0.254088
91.11105,91.11105,0.9291702,0,0.4410698,0,0,34.64485,32.82848,0,-1.654732079,-1.654732078,-4.8774E-05,1054.185287,-1054.185287,0.001686224,-89.99991,-89.99991,5276.897,0.2541049
91.12106,91.12106,0.9291517,0,0.4410478,0,0,34.64485,32.84129,0,-1.642880005,-1.642880005,-4.87782E-05,1054.201716,-1054.201716,0.001685737,-89.99991,-89.99991,5266.355,0.2541217
91.13106,91.13106,0.9291332,0,0.4410255,0,0,34.64485,32.85405,0,-1.631057858,-1.631057858,-4.87823E-05,1054.218027,-1054.218027,0.001685249,-89.99991,-89.99991,5255.813,0.2541386
91.14106,91.14106,0.9291146,0,0.441003,0,0,34.64485,32.86681,0,-1.619252599,-1.619252599,-4.87863E-05,1054.234219,-1054.234219,0.001684761,-89.99991,-89.99991,5245.271,0.2541554
91.15106,91.15106,0.9290957,0,0.4409807,0,0,34.64485,32.87954,0,-1.607456871,-1.60745687,-4.87903E-05,1054.250294,-1054.250294,0.001684273,-89.99991,-89.99991,5234.729,0.2541723
91.16106,91.16106,0.929077,0,0.4409579,0,0,34.64485,32.89225,0,-1.595693832,-1.595693831,-4.87943E-05,1054.266251,-1054.266251,0.001683785,-89.99991,-89.99991,5224.186,0.2541891
91.17107,91.17107,0.929058,0,0.4409351,0,0,34.64485,32.90495,0,-1.583927937,-1.583927936,-4.87983E-05,1054.28209,-1054.28209,0.001683297,-89.99991,-89.99991,5213.643,0.2542059
91.18107,91.18107,0.9290389,0,0.4409123,0,0,34.64485,32.91765,0,-1.572179768,-1.572179767,-4.88022E-05,1054.297812,-1054.297812,0.001682809,-89.99991,-89.99991,5203.1,0.2542228
91.19107,91.19107,0.9290197,0,0.4408892,0,0,34.64485,32.93029,0,-1.560466027,-1.560466026,-4.88061E-05,1054.313416,-1054.313416,0.001682321,-89.99991,-89.99991,5192.557,0.2542396
91.20107,91.20107,0.9290004,0,0.4408661,0,0,34.64485,32.94296,0,-1.548747971,-1.54874797,-4.88099E-05,1054.328904,-1054.328904,0.001681833,-89.99991,-89.99991,5182.014,0.2542564
91.21107,91.21107,0.9289811,0,0.4408427,0,0,34.64485,32.95557,0,-1.537065181,-1.53706518,-4.88137E-05,1054.344275,-1054.344275,0.001681345,-89.99991,-89.99991,5171.47,0.2542732
91.22108,91.22108,0.9289617,0,0.4408194,0,0,34.64485,32.9682,0,-1.525379023,-1.525379022,-4.88176E-05,1054.359528,-1054.359528,0.001680857,-89.99991,-89.99991,5160.927,0.25429
91.23108,91.23108,0.9289421,0,0.4407958,0,0,34.64485,32.98077,0,-1.513731964,-1.513731964,-4.88213E-05,1054.374666,-1054.374666,0.001680368,-89.99991,-89.99991,5150.383,0.2543069
91.24108,91.24108,0.9289224,0,0.4407723,0,0,34.64485,32.99336,0,-1.502074367,-1.502074366,-4.8825E-05,1054.389686,-1054.389686,0.00167988,-89.99991,-89.99991,5139.839,0.2543237
91.25108,91.25108,0.9289026,0,0.4407485,0,0,34.64485,33.00592,0,-1.490442955,-1.490442954,-4.88287E-05,1054.404591,-1054.404591,0.001679392,-89.99991,-89.99991,5129.295,0.2543405
91.26109,91.26109,0.9288828,0,0.4407246,0,0,34.64485,33.01847,0,-1.478827173,-1.478827172,-4.88324E-05,1054.419379,-1054.419379,0.001678904,-89.99991,-89.99991,5118.75,0.2543572
91.27109,91.27109,0.9288629,0,0.4407006,0,0,34.64485,33.03102,0,-1.467213037,-1.467213036,-4.88361E-05,1054.434051,-1054.434051,0.001678415,-89.99991,-89.99991,5108.206,0.254374
91.28109,91.28109,0.9288427,0,0.4406765,0,0,34.64485,33.04351,0,-1.455651133,-1.455651132,-4.88396E-05,1054.448608,-1054.448608,0.001677927,-89.99991,-89.99991,5097.662,0.2543908
91.29109,91.29109,0.9288225,0,0.4406522,0,0,34.64485,33.05602,0,-1.444062763,-1.444062763,-4.88432E-05,1054.463048,-1054.463048,0.001677438,-89.99991,-89.99991,5087.117,0.2544076
91.30109,91.30109,0.9288024,0,0.4406279,0,0,34.64485,33.06849,0,-1.43252318,-1.432523179,-4.88467E-05,1054.477374,-1054.477374,0.00167695,-89.99991,-89.99991,5076.572,0.2544244
91.3111,91.3111,0.9287819,0,0.4406034,0,0,34.64485,33.08095,0,-1.420983813,-1.420983813,-4.88503E-05,1054.491583,-1054.491583,0.001676461,-89.99991,-89.99991,5066.027,0.2544411
91.3211,91.3211,0.9287615,0,0.4405787,0,0,34.64485,33.09339,0,-1.409464983,-1.409464982,-4.88537E-05,1054.505678,-1054.505678,0.001675973,-89.99991,-89.99991,5055.482,0.2544579
91.3311,91.3311,0.9287409,0,0.4405541,0,0,34.64485,33.10583,0,-1.397946835,-1.397946834,-4.88572E-05,1054.519658,-1054.519658,0.001675484,-89.99991,-89.99991,5044.937,0.2544746
91.3411,91.3411,0.9287203,0,0.4405293,0,0,34.64485,33.11825,0,-1.386453988,-1.386453987,-4.88606E-05,1054.533522,-1054.533522,0.001674996,-89.99991,-89.99991,5034.392,0.2544914
91.3511,91.3511,0.9286994,0,0.4405042,0,0,34.64485,33.13063,0,-1.374985821,-1.374985821,-4.8864E-05,1054.547272,-1054.547272,0.001674507,-89.99991,-89.99991,5023.846,0.2545081
91.36111,91.36111,0.9286786,0,0.4404791,0,0,34.64485,33.14301,0,-1.363528939,-1.363528938,-4.88673E-05,1054.560907,-1054.560907,0.001674018,-89.99991,-89.99991,5013.301,0.2545249
91.37111,91.37111,0.9286577,0,0.4404539,0,0,34.64485,33.15537,0,-1.352081665,-1.352081664,-4.88707E-05,1054.574428,-1054.574428,0.00167353,-89.99991,-89.99991,5002.755,0.2545416
91.38111,91.38111,0.9286367,0,0.4404288,0,0,34.64485,33.16773,0,-1.340634019,-1.340634018,-4.8874E-05,1054.587834,-1054.587834,0.001673041,-89.99991,-89.99991,4992.209,0.2545584
91.39111,91.39111,0.9286155,0,0.4404033,0,0,34.64485,33.18006,0,-1.329229818,-1.329229817,-4.88772E-05,1054.601127,-1054.601127,0.001672552,-89.99991,-89.99991,4981.663,0.2545751
91.40112,91.40112,0.9285942,0,0.4403777,0,0,34.64485,33.19236,0,-1.317838144,-1.317838143,-4.88805E-05,1054.614305,-1054.614305,0.001672063,-89.99991,-89.99991,4971.117,0.2545918
91.41112,91.41112,0.9285728,0,0.440352,0,0,34.64485,33.20462,0,-1.306482357,-1.306482356,-4.88836E-05,1054.62737,-1054.62737,0.001671575,-89.99991,-89.99991,4960.571,0.2546085
91.42112,91.42112,0.9285514,0,0.4403261,0,0,34.64485,33.21692,0,-1.295101859,-1.295101858,-4.88868E-05,1054.640321,-1054.640321,0.001671086,-89.99991,-89.99991,4950.024,0.2546252
91.43112,91.43112,0.9285299,0,0.4403004,0,0,34.64485,33.2292,0,-1.283734352,-1.283734352,-4.889E-05,1054.653158,-1054.653158,0.001670597,-89.99991,-89.99991,4939.478,0.254642
91.44112,91.44112,0.9285082,0,0.4402744,0,0,34.64485,33.24144,0,-1.272397021,-1.27239702,-4.88931E-05,1054.665882,-1054.665882,0.001670108,-89.99991,-89.99991,4928.931,0.2546586
91.45113,91.45113,0.9284865,0,0.4402482,0,0,34.64485,33.25366,0,-1.261086186,-1.261086185,-4.88961E-05,1054.678493,-1054.678493,0.001669619,-89.99991,-89.99991,4918.384,0.2546753
91.46113,91.46113,0.9284647,0,0.4402219,0,0,34.64485,33.26586,0,-1.24979199,-1.249791989,-4.88992E-05,1054.690991,-1054.690991,0.00166913,-89.99991,-89.99991,4907.837,0.254692
91.47113,91.47113,0.9284427,0,0.4401955,0,0,34.64485,33.27806,0,-1.238498353,-1.238498352,-4.89022E-05,1054.703376,-1054.703376,0.001668641,-89.99991,-89.99991,4897.291,0.2547087
91.48113,91.48113,0.9284207,0,0.4401689,0,0,34.64485,33.29023,0,-1.227236893,-1.227236893,-4.89051E-05,1054.715648,-1054.715648,0.001668152,-89.99991,-89.99991,4886.743,0.2547254
91.49113,91.49113,0.9283985,0,0.4401425,0,0,34.64485,33.3024,0,-1.21596803,-1.215968029,-4.89081E-05,1054.727808,-1054.727808,0.001667663,-89.99991,-89.99991,4876.196,0.2547421
91.50114,91.50114,0.9283763,0,0.4401157,0,0,34.64485,33.31451,0,-1.204760835,-1.204760834,-4.8911E-05,1054.739856,-1054.739856,0.001667174,-89.99991,-89.99991,4865.648,0.2547587
91.51114,91.51114,0.9283539,0,0.4400887,0,0,34.64485,33.32664,0,-1.193521976,-1.193521975,-4.89139E-05,1054.751791,-1054.751791,0.001666685,-89.99991,-89.99991,4855.101,0.2547754
91.52114,91.52114,0.9283316,0,0.4400618,0,0,34.64485,33.33875,0,-1.182311847,-1.182311846,-4.89168E-05,1054.763614,-1054.763614,0.001666195,-89.99991,-89.99991,4844.553,0.2547921
91.53114,91.53114,0.928309,0,0.4400349,0,0,34.64485,33.35086,0,-1.171108968,-1.171108967,-4.89196E-05,1054.775325,-1054.775325,0.001665706,-89.99991,-89.99991,4834.005,0.2548087
91.54115,91.54115,0.9282863,0,0.4400074,0,0,34.64485,33.3629,0,-1.159955107,-1.159955106,-4.89224E-05,1054.786925,-1054.786925,0.001665217,-89.99991,-89.99991,4823.458,0.2548254
91.55115,91.55115,0.9282637,0,0.4399801,0,0,34.64485,33.37496,0,-1.148798933,-1.148798932,-4.89251E-05,1054.798413,-1054.798413,0.001664728,-89.99991,-89.99991,4812.91,0.254842
91.56115,91.56115,0.9282409,0,0.4399528,0,0,34.64485,33.38701,0,-1.137635185,-1.137635184,-4.89279E-05,1054.809789,-1054.809789,0.001664238,-89.99991,-89.99991,4802.361,0.2548587
91.57115,91.57115,0.928218,0,0.4399253,0,0,34.64485,33.39903,0,-1.126513004,-1.126513003,-4.89306E-05,1054.821054,-1054.821054,0.001663749,-89.99991,-89.99991,4791.813,0.2548753
91.58115,91.58115,0.9281949,0,0.4398976,0,0,34.64485,33.41103,0,-1.115399967,-1.115399965,-4.89332E-05,1054.832208,-1054.832208,0.00166326,-89.99991,-89.99991,4781.265,0.254892
91.59116,91.59116,0.9281719,0,0.4398698,0,0,34.64485,33.42302,0,-1.10431119,-1.104311189,-4.89359E-05,1054.843251,-1054.843251,0.00166277,-89.99991,-89.99991,4770.716,0.2549086
91.60116,91.60116,0.9281487,0,0.439842,0,0,34.64485,33.435,0,-1.093214807,-1.093214806,-4.89385E-05,1054.854183,-1054.854183,0.001662281,-89.99991,-89.99991,4760.168,0.2549252
91.61116,91.61116,0.9281254,0,0.4398139,0,0,34.64485,33.44694,0,-1.082169973,-1.082169972,-4.8941E-05,1054.865005,-1054.865005,0.001661792,-89.99991,-89.99991,4749.619,0.2549419
91.62116,91.62116,0.9281021,0,0.4397859,0,0,34.64485,33.4589,0,-1.071086225,-1.071086224,-4.89436E-05,1054.875716,-1054.875716,0.001661302,-89.99991,-89.99991,4739.07,0.2549585
91.63116,91.63116,0.9280787,0,0.4397576,0,0,34.64485,33.47082,0,-1.06005904,-1.060059038,-4.89461E-05,1054.886317,-1054.886317,0.001660813,-89.99991,-89.99991,4728.521,0.2549751
91.64117,91.64117,0.9280551,0,0.4397293,0,0,34.64485,33.48273,0,-1.049030116,-1.049030114,-4.89486E-05,1054.896807,-1054.896807,0.001660323,-89.99991,-89.99991,4717.973,0.2549917
91.65117,91.65117,0.9280314,0,0.4397008,0,0,34.64485,33.49461,0,-1.03803236,-1.038032359,-4.89511E-05,1054.907187,-1054.907187,0.001659834,-89.99991,-89.99991,4707.424,0.2550083
91.66117,91.66117,0.9280077,0,0.4396723,0,0,34.64485,33.50648,0,-1.027040829,-1.027040827,-4.89535E-05,1054.917458,-1054.917458,0.001659344,-89.99991,-89.99991,4696.875,0.2550249
91.67117,91.67117,0.9279838,0,0.4396436,0,0,34.64485,33.51833,0,-1.016075312,-1.016075311,-4.89559E-05,1054.927618,-1054.927618,0.001658855,-89.99991,-89.99991,4686.325,0.2550415
91.68118,91.68118,0.9279598,0,0.4396147,0,0,34.64485,33.53016,0,-1.005129152,-1.005129151,-4.89582E-05,1054.93767,-1054.93767,0.001658365,-89.99991,-89.99991,4675.776,0.2550581
91.69118,91.69118,0.9279358,0,0.4395857,0,0,34.64485,33.54197,0,-0.994198187,-0.994198186,-4.89605E-05,1054.947612,-1054.947612,0.001657875,-89.99991,-89.99991,4665.227,0.2550747
91.70118,91.70118,0.9279116,0,0.4395568,0,0,34.64485,33.5538,0,-0.983240199,-0.983240198,-4.89629E-05,1054.957444,-1054.957444,0.001657386,-89.99991,-89.99991,4654.677,0.2550912
91.71118,91.71118,0.9278874,0,0.4395276,0,0,34.64485,33.56557,0,-0.972343383,-0.972343382,-4.89651E-05,1054.967167,-1054.967167,0.001656896,-89.99991,-89.99991,4644.127,0.2551078
91.72118,91.72118,0.9278632,0,0.4394983,0,0,34.64485,33.57735,0,-0.961449237,-0.961449236,-4.89674E-05,1054.976782,-1054.976782,0.001656406,-89.99991,-89.99991,4633.577,0.2551244
91.73119,91.73119,0.9278388,0,0.439469,0,0,34.64485,33.5891,0,-0.950570225,-0.950570224,-4.89696E-05,1054.986288,-1054.986288,0.001655917,-89.99991,-89.99991,4623.027,0.2551409
91.74119,91.74119,0.9278142,0,0.4394395,0,0,34.64485,33.60083,0,-0.939706099,-0.939706098,-4.89718E-05,1054.995685,-1054.995685,0.001655427,-89.99991,-89.99991,4612.478,0.2551575
91.75119,91.75119,0.9277897,0,0.4394099,0,0,34.64485,33.61257,0,-0.92884503,-0.928845029,-4.89739E-05,1055.004973,-1055.004973,0.001654937,-89.99991,-89.99991,4601.927,0.255174
91.76119,91.76119,0.927765,0,0.4393802,0,0,34.64485,33.62427,0,-0.918012941,-0.91801294,-4.89761E-05,1055.014153,-1055.014153,0.001654448,-89.99991,-89.99991,4591.377,0.2551906
91.77119,91.77119,0.9277401,0,0.4393504,0,0,34.64485,33.63594,0,-0.907207411,-0.907207409,-4.89781E-05,1055.023225,-1055.023225,0.001653958,-89.99991,-89.99991,4580.827,0.2552071
91.7812,91.7812,0.9277154,0,0.4393204,0,0,34.64485,33.64761,0,-0.896411535,-0.896411533,-4.89802E-05,1055.032189,-1055.032189,0.001653468,-89.99991,-89.99991,4570.276,0.2552237
91.7912,91.7912,0.9276903,0,0.4392903,0,0,34.64485,33.65926,0,-0.885630187,-0.885630186,-4.89822E-05,1055.041046,-1055.041046,0.001652978,-89.99991,-89.99991,4559.726,0.2552402
91.8012,91.8012,0.9276654,0,0.4392602,0,0,34.64485,33.67091,0,-0.874838704,-0.874838703,-4.89843E-05,1055.049794,-1055.049794,0.001652488,-89.99991,-89.99991,4549.176,0.2552567
91.8112,91.8112,0.9276402,0,0.43923,0,0,34.64485,33.68253,0,-0.864087516,-0.864087515,-4.89862E-05,1055.058435,-1055.058435,0.001651998,-89.99991,-89.99991,4538.625,0.2552733
91.82121,91.82121,0.927615,0,0.4391997,0,0,34.64485,33.69413,0,-0.853341885,-0.853341883,-4.89882E-05,1055.066968,-1055.066968,0.001651509,-89.99992,-89.99992,4528.074,0.2552898
91.83121,91.83121,0.9275896,0,0.4391691,0,0,34.64485,33.70573,0,-0.84260909,-0.842609089,-4.89901E-05,1055.075395,-1055.075395,0.001651019,-89.99992,-89.99992,4517.523,0.2553063
91.84121,91.84121,0.9275641,0,0.4391386,0,0,34.64485,33.7173,0,-0.831902901,-0.831902899,-4.8992E-05,1055.083714,-1055.083714,0.001650529,-89.99992,-89.99992,4506.973,0.2553228
91.85121,91.85121,0.9275387,0,0.4391079,0,0,34.64485,33.72884,0,-0.821215834,-0.821215833,-4.89938E-05,1055.091926,-1055.091926,0.001650039,-89.99992,-89.99992,4496.422,0.2553393
91.86121,91.86121,0.9275131,0,0.4390771,0,0,34.64485,33.74037,0,-0.810546013,-0.810546011,-4.89956E-05,1055.100031,-1055.100031,0.001649549,-89.99992,-89.99992,4485.871,0.2553558
91.87122,91.87122,0.9274874,0,0.4390461,0,0,34.64485,33.7519,0,-0.799877231,-0.79987723,-4.89974E-05,1055.10803,-1055.10803,0.001649059,-89.99992,-89.99992,4475.32,0.2553723
91.88122,91.88122,0.9274616,0,0.4390151,0,0,34.64485,33.7634,0,-0.789227294,-0.789227292,-4.89992E-05,1055.115922,-1055.115922,0.001648569,-89.99992,-89.99992,4464.769,0.2553888
91.89122,91.89122,0.9274356,0,0.4389838,0,0,34.64485,33.77488,0,-0.778609588,-0.778609586,-4.90009E-05,1055.123708,-1055.123708,0.001648079,-89.99992,-89.99992,4454.217,0.2554052
91.90122,91.90122,0.9274096,0,0.4389525,0,0,34.64485,33.78633,0,-0.76800901,-0.768009008,-4.90026E-05,1055.131388,-1055.131388,0.001647589,-89.99992,-89.99992,4443.666,0.2554217
91.91122,91.91122,0.9273837,0,0.4389212,0,0,34.64485,33.79778,0,-0.757408921,-0.75740892,-4.90043E-05,1055.138962,-1055.138962,0.001647099,-89.99992,-89.99992,4433.115,0.2554382
91.92123,91.92123,0.9273576,0,0.4388897,0,0,34.64485,33.80923,0,-0.746810113,-0.746810111,-4.90059E-05,1055.146431,-1055.146431,0.001646609,-89.99992,-89.99992,4422.563,0.2554547
91.93123,91.93123,0.9273313,0,0.4388582,0,0,34.64485,33.82065,0,-0.736242396,-0.736242394,-4.90075E-05,1055.153793,-1055.153793,0.001646119,-89.99992,-89.99992,4412.012,0.2554711
91.94123,91.94123,0.9273049,0,0.4388264,0,0,34.64485,33.83206,0,-0.725680119,-0.725680117,-4.90091E-05,1055.16105,-1055.16105,0.001645629,-89.99992,-89.99992,4401.46,0.2554876
91.95123,91.95123,0.9272785,0,0.4387945,0,0,34.64485,33.84343,0,-0.715156701,-0.715156699,-4.90107E-05,1055.168201,-1055.168201,0.001645138,-89.99992,-89.99992,4390.908,0.255504
91.96124,91.96124,0.9272521,0,0.4387629,0,0,34.64485,33.85482,0,-0.704618111,-0.704618109,-4.90122E-05,1055.175248,-1055.175248,0.001644648,-89.99992,-89.99992,4380.356,0.2555205
91.97124,91.97124,0.9272254,0,0.4387307,0,0,34.64485,33.86615,0,-0.694125225,-0.694125223,-4.90137E-05,1055.182189,-1055.182189,0.001644158,-89.99992,-89.99992,4369.805,0.2555369
91.98124,91.98124,0.9271986,0,0.4386985,0,0,34.64485,33.87747,0,-0.683656872,-0.68365687,-4.90151E-05,1055.189025,-1055.189025,0.001643668,-89.99992,-89.99992,4359.253,0.2555534
91.99124,91.99124,0.9271719,0,0.4386662,0,0,34.64485,33.8888,0,-0.673163746,-0.673163744,-4.90166E-05,1055.195757,-1055.195757,0.001643178,-89.99992,-89.99992,4348.701,0.2555698
92.00124,92.00124,0.9271451,0,0.4386341,0,0,34.64485,33.90012,0,-0.662692148,-0.662692147,-4.9018E-05,1055.202384,-1055.202384,0.001642688,-89.99992,-89.99992,4338.149,0.2555862
92.01125,92.01125,0.9271181,0,0.4386016,0,0,34.64485,33.91141,0,-0.652237501,-0.652237499,-4.90194E-05,1055.208906,-1055.208906,0.001642198,-89.99992,-89.99992,4327.597,0.2556027
92.02125,92.02125,0.9270911,0,0.438569,0,0,34.64485,33.92266,0,-0.641823669,-0.641823667,-4.90207E-05,1055.215325,-1055.215325,0.001641707,-89.99992,-89.99992,4317.044,0.2556191
92.03125,92.03125,0.927064,0,0.4385365,0,0,34.64485,33.93394,0,-0.631379608,-0.631379606,-4.90221E-05,1055.221638,-1055.221638,0.001641217,-89.99992,-89.99992,4306.492,0.2556355
92.04125,92.04125,0.9270368,0,0.4385036,0,0,34.64485,33.94517,0,-0.620994484,-0.620994482,-4.90234E-05,1055.227848,-1055.227848,0.001640727,-89.99992,-89.99992,4295.94,0.2556519
92.05125,92.05125,0.9270095,0,0.4384708,0,0,34.64485,33.95638,0,-0.610613419,-0.610613417,-4.90246E-05,1055.233954,-1055.233954,0.001640237,-89.99992,-89.99992,4285.388,0.2556683
92.06126,92.06126,0.9269821,0,0.4384378,0,0,34.64485,33.96758,0,-0.600252619,-0.600252617,-4.90258E-05,1055.239957,-1055.239957,0.001639746,-89.99992,-89.99992,4274.835,0.2556847
92.07126,92.07126,0.9269545,0,0.4384047,0,0,34.64485,33.97876,0,-0.589909334,-0.589909332,-4.9027E-05,1055.245856,-1055.245856,0.001639256,-89.99992,-89.99992,4264.283,0.2557011
92.08126,92.08126,0.9269271,0,0.4383714,0,0,34.64485,33.98993,0,-0.579564544,-0.579564542,-4.90282E-05,1055.251652,-1055.251652,0.001638766,-89.99992,-89.99992,4253.73,0.2557175
92.09126,92.09126,0.9268993,0,0.4383382,0,0,34.64485,34.00109,0,-0.569238179,-0.569238177,-4.90294E-05,1055.257344,-1055.257344,0.001638276,-89.99992,-89.99992,4243.178,0.2557339
92.10126,92.10126,0.9268717,0,0.4383048,0,0,34.64485,34.01223,0,-0.5589302,-0.558930198,-4.90305E-05,1055.262933,-1055.262933,0.001637785,-89.99992,-89.99992,4232.625,0.2557503
92.11127,92.11127,0.9268438,0,0.4382712,0,0,34.64485,34.02334,0,-0.548649307,-0.548649304,-4.90316E-05,1055.26842,-1055.26842,0.001637295,-89.99992,-89.99992,4222.072,0.2557666
92.12127,92.12127,0.9268158,0,0.4382376,0,0,34.64485,34.03445,0,-0.53835948,-0.538359478,-4.90326E-05,1055.273803,-1055.273803,0.001636805,-89.99992,-89.99992,4211.52,0.255783
92.13127,92.13127,0.9267877,0,0.4382038,0,0,34.64485,34.04552,0,-0.528110531,-0.528110529,-4.90336E-05,1055.279085,-1055.279085,0.001636314,-89.99992,-89.99992,4200.967,0.2557994
92.14127,92.14127,0.9267597,0,0.43817,0,0,34.64485,34.05658,0,-0.517877314,-0.517877312,-4.90346E-05,1055.284263,-1055.284263,0.001635824,-89.99992,-89.99992,4190.414,0.2558157
92.15128,92.15128,0.9267315,0,0.4381362,0,0,34.64485,34.06768,0,-0.507611508,-0.507611506,-4.90356E-05,1055.289339,-1055.289339,0.001635334,-89.99992,-89.99992,4179.861,0.2558321
92.16128,92.16128,0.9267033,0,0.438102,0,0,34.64485,34.07869,0,-0.497426502,-0.4974265,-4.90366E-05,1055.294314,-1055.294314,0.001634843,-89.99992,-89.99992,4169.309,0.2558484
92.17128,92.17128,0.9266748,0,0.4380679,0,0,34.64485,34.08969,0,-0.487232579,-0.487232576,-4.90375E-05,1055.299186,-1055.299186,0.001634353,-89.99992,-89.99992,4158.755,0.2558648
92.18128,92.18128,0.9266465,0,0.4380337,0,0,34.64485,34.1007,0,-0.477049614,-0.477049611,-4.90383E-05,1055.303957,-1055.303957,0.001633862,-89.99992,-89.99992,4148.202,0.2558811
92.19128,92.19128,0.926618,0,0.4379994,0,0,34.64485,34.1117,0,-0.466871104,-0.466871101,-4.90392E-05,1055.308625,-1055.308625,0.001633372,-89.99992,-89.99992,4137.649,0.2558974
