Time (sec),Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.359999,1.359999,0.3810762,0.1419335,0.4413559,0.02112372,798.9771,69.80016,6.816751,0.3312247,333.461096,327.8328,61.00785,442.8868737,436.3978,63.80037,80.32187,81.68241,294.1644,40.5587
1.369999,1.369999,0.3839723,0.1001015,0.441065,0.01626952,799.233,69.76176,6.915023,0.2589321,333.7409951,328.0463,61.38955,446.2240142,439.6783,64.41427,80.27421,81.66528,298.5612,41.19977
1.379999,1.379999,0.3868711,0.05882173,0.4407844,0.01147488,799.4889,69.72335,7.014155,0.1853422,334.0209356,328.2595,61.77124,449.5638798,442.9609,65.03198,80.22675,81.64796,302.9908,41.847
1.389999,1.389999,0.3897724,0.0181131,0.4405138,0.006743155,799.7449,69.68492,7.114155,0.1105252,334.3009724,328.4725,62.15269,452.9064715,446.2456,65.65351,80.17953,81.63046,307.4533,42.50043
1.399999,1.399999,0.3926761,-0.02199393,0.440253,0.002076515,800.001,69.64648,7.215014,0.03453522,334.5811629,328.6854,62.53369,456.2518875,449.5325,66.27885,80.13258,81.61276,311.9486,43.16009
1.409999,1.409999,0.3955824,-0.06147053,0.4400015,-0.002521517,800.257,69.60803,7.316746,-0.04254773,334.8612466,328.898,62.91391,459.6000304,452.8215,66.90799,80.08594,81.59491,316.4768,43.82603
1.419999,1.419999,0.3984912,-0.1002925,0.439759,-0.007047615,800.5132,69.56956,7.419344,-0.1206431,335.1414755,329.1106,63.29314,462.9508974,456.1126,67.54092,80.03963,81.57688,321.038,44.49827
1.429999,1.429999,0.4014025,-0.1384345,0.4395252,-0.01149898,800.7693,69.53109,7.522808,-0.1996757,335.4216945,329.3231,63.6711,466.304588,459.4059,68.17763,79.99371,81.55869,325.632,45.17686
1.439999,1.439999,0.4043164,-0.1758692,0.4392996,-0.01587271,801.0256,69.4926,7.627141,-0.2795642,335.7020479,329.5357,64.04754,469.6610012,462.7013,68.8181,79.94819,81.54035,330.259,45.86184
1.449999,1.449999,0.4072327,-0.212572,0.4390819,-0.02016562,801.2819,69.4541,7.732339,-0.3602194,335.9822822,329.7482,64.42219,473.0201354,465.9988,69.46232,79.90312,81.52185,334.919,46.55325
1.459999,1.459999,0.4101515,-0.2485088,0.4388717,-0.0243749,801.5381,69.41559,7.838399,-0.4415542,336.262634,329.9609,64.79478,476.3819894,469.2984,70.11027,79.85853,81.5032,339.612,47.25111
1.469999,1.469999,0.4130729,-0.2836624,0.4386685,-0.0284966,801.7945,69.37707,7.945321,-0.5234571,336.5429423,330.1737,65.16502,479.746559,472.6001,70.76192,79.81445,81.48442,344.338,47.95547
1.479999,1.479999,0.4159967,-0.3180033,0.4384721,-0.03252875,802.051,69.33853,8.053102,-0.6058487,336.823351,330.3868,65.53268,483.1139389,475.904,71.41724,79.77094,81.46551,349.097,48.66637
1.489999,1.489999,0.4189231,-0.3515025,0.4382818,-0.03646792,802.3074,69.29999,8.161744,-0.6886184,337.1036894,330.6001,65.89743,486.4840292,479.21,72.07621,79.728,81.44646,353.8892,49.38383
1.499999,1.499999,0.421852,-0.3841359,0.4380973,-0.04031082,802.5638,69.26143,8.271236,-0.771654,337.3839937,330.8137,66.259,489.8568247,482.5181,72.7388,79.68568,81.42731,358.7144,50.10791
1.509999,1.509999,0.4247834,-0.4158806,0.4379182,-0.04405463,802.8204,69.22285,8.381578,-0.8548488,337.664301,331.0277,66.61713,493.2324186,485.8284,73.40497,79.64403,81.40804,363.5726,50.83863
1.519999,1.519999,0.4277173,-0.446703,0.437744,-0.04769672,803.077,69.18427,8.492767,-0.9380944,337.9446398,331.2422,66.97152,496.6107071,489.1408,74.07468,79.60307,81.38865,368.4641,51.57603
1.529999,1.529999,0.4306537,-0.4765868,0.4375743,-0.05123323,803.3337,69.14568,8.604797,-1.021255,338.2249374,331.4572,67.32186,499.9917836,492.4554,74.74789,79.56283,81.36918,373.3886,52.32014
1.539999,1.539999,0.4335927,-0.505505,0.4374085,-0.05466228,803.5903,69.10707,8.717667,-1.10423,338.5051303,331.6727,67.66789,503.375644,495.7722,75.42457,79.52335,81.34961,378.3463,53.07101
1.549999,1.549999,0.4365342,-0.5334273,0.4372464,-0.05798075,803.8471,69.06845,8.831364,-1.186887,338.7853524,331.8889,68.00936,506.7621806,499.0911,76.10466,79.48467,81.32995,383.3372,53.82865
1.559999,1.559999,0.4394782,-0.5603348,0.4370874,-0.06118516,804.1039,69.02982,8.945883,-1.269085,339.0655185,332.1058,68.34591,510.1513868,502.4121,76.78812,79.44682,81.31022,388.3614,54.59312
1.569999,1.569999,0.4424247,-0.5862059,0.436931,-0.06427332,804.3607,68.99117,9.061216,-1.350705,339.3456607,332.3235,68.67728,513.5434529,505.7354,77.47489,79.40983,81.29043,393.4187,55.36443
1.579999,1.579999,0.4453738,-0.6110135,0.4367769,-0.06724274,804.6176,68.95251,9.177369,-1.431617,339.6257168,332.542,69.00323,516.9381713,509.0608,78.16492,79.37373,81.27056,398.5093,56.14263
1.589999,1.589999,0.4483252,-0.6347421,0.4366246,-0.07009037,804.8745,68.91385,9.294317,-1.511672,339.9056974,332.7614,69.3234,520.3356339,512.3884,78.85815,79.33855,81.25066,403.6332,56.92775
1.599999,1.599999,0.4512793,-0.6573675,0.4364737,-0.0728143,805.1315,68.87517,9.412066,-1.590747,340.1855492,332.9817,69.6376,523.7359296,515.7183,79.55452,79.30434,81.2307,408.7904,57.71981
1.609999,1.609999,0.4542359,-0.6788715,0.4363237,-0.07541185,805.3884,68.83647,9.530599,-1.668693,340.4653856,333.2031,69.9455,527.1389493,519.0504,80.25397,79.2711,81.2107,413.9809,58.51885
1.619999,1.619999,0.4571952,-0.6992254,0.4361743,-0.07788083,805.6455,68.79777,9.649915,-1.74537,340.7451362,333.4256,70.24683,530.5445876,522.3846,80.95644,79.23888,81.19067,419.2047,59.32491
1.629999,1.629999,0.4601568,-0.71842,0.4360251,-0.08021807,805.9026,68.75905,9.770001,-1.820613,341.0248258,333.6493,70.54131,533.9530268,525.7211,81.66186,79.20771,81.17063,424.4619,60.138
1.639999,1.639999,0.4631208,-0.7364332,0.4358756,-0.08242232,806.1597,68.72032,9.890846,-1.894293,341.3042853,333.8741,70.82867,537.3642571,529.0599,82.37015,79.17761,81.15057,429.7525,60.95816
1.649999,1.649999,0.4660876,-0.753256,0.4357254,-0.0844912,806.4169,68.68158,10.01245,-1.966255,341.5837429,334.1003,71.10867,540.7781679,532.4009,83.08124,79.1486,81.13052,435.0765,61.78541
1.659999,1.659999,0.4690568,-0.7688631,0.4355744,-0.08642365,806.6741,68.64282,10.1348,-2.036366,341.8629397,334.3277,71.38108,544.1947469,535.7441,83.79505,79.12072,81.11047,440.434,62.61979
1.669999,1.669999,0.4720285,-0.783248,0.4354221,-0.08821664,806.9315,68.60406,10.25789,-2.10445,342.1421869,334.5567,71.64559,547.6141784,539.0897,84.51151,79.09399,81.09042,445.8249,63.46133
1.679999,1.679999,0.4750028,-0.7963979,0.4352681,-0.08986957,807.1888,68.56528,10.3817,-2.170379,342.4211318,334.787,71.90199,551.0363489,542.4376,85.23053,79.06842,81.0704,451.2492,64.31004
1.689999,1.689999,0.4779797,-0.8082947,0.4351123,-0.09138086,807.4462,68.52649,10.50624,-2.234,342.7001001,335.019,72.15004,554.4612458,545.7878,85.95203,79.04405,81.05042,456.7071,65.16595
1.699999,1.699999,0.4809591,-0.8189299,0.4349543,-0.09274837,807.7036,68.48769,10.63149,-2.295144,342.9788288,335.2525,72.38949,557.8888553,549.1403,86.67592,79.0209,81.03047,462.1985,66.02908
1.709999,1.709999,0.4839409,-0.8282912,0.4347939,-0.09397127,807.961,68.44887,10.75745,-2.35367,343.2573547,335.4876,72.62012,561.3192615,552.4952,87.40212,78.99898,81.01057,467.7235,66.89948
1.719999,1.719999,0.4869254,-0.8363769,0.4346308,-0.09504808,808.2186,68.41004,10.8841,-2.409414,343.5358085,335.7245,72.84169,564.7523494,555.8524,88.13054,78.97831,80.99073,473.282,67.77714
1.729999,1.729999,0.4899123,-0.8431751,0.4344648,-0.09597854,808.4761,68.3712,11.01144,-2.462249,343.8140468,335.9631,73.05405,568.1882019,559.212,88.86108,78.95892,80.97095,478.8741,68.66209
1.739999,1.739999,0.4929018,-0.8486907,0.4342959,-0.09676132,808.7338,68.33235,11.13946,-2.512009,344.0921012,336.2035,73.25695,571.6268031,562.574,89.59364,78.9408,80.95126,484.4999,69.55437
1.749999,1.749999,0.495894,-0.8529126,0.4341238,-0.09739701,808.9914,68.29349,11.26816,-2.558577,344.3700356,336.4458,73.45029,575.0681376,565.9384,90.32815,78.92397,80.93163,490.1593,70.45398
1.759999,1.759999,0.4988885,-0.8558374,0.4339483,-0.0978842,809.2491,68.25461,11.39753,-2.601788,344.6477869,336.69,73.63383,578.5122851,569.3053,91.06448,78.90845,80.91212,495.8523,71.36094
1.769999,1.769999,0.5018857,-0.8574684,0.4337695,-0.09822263,809.5068,68.21572,11.52756,-2.641495,344.9253033,336.9361,73.80738,581.9592299,572.6747,91.80256,78.89426,80.89269,501.5791,72.27528
1.779999,1.779999,0.5048856,-0.8578075,0.4335873,-0.09841261,809.7646,68.17682,11.65826,-2.677574,345.2025507,337.1841,73.97083,585.4088547,576.0465,92.54227,78.88139,80.87337,507.3395,73.197
1.789999,1.789999,0.5078878,-0.856857,0.4334015,-0.09845427,810.0225,68.13791,11.7896,-2.709884,345.4796848,337.4342,74.12404,588.8612405,579.4208,93.28351,78.86986,80.85418,513.1337,74.12613
1.799999,1.799999,0.5108927,-0.8546308,0.4332123,-0.09834804,810.2803,68.09898,11.92161,-2.738302,345.7565714,337.6863,74.26688,592.316467,582.7977,94.02618,78.85966,80.83511,518.9617,75.06268
1.809999,1.809999,0.5139002,-0.8511265,0.4330195,-0.0980953,810.5383,68.06004,12.05425,-2.762721,346.0333892,337.9406,74.39931,595.7744181,586.1771,94.77017,78.85079,80.81617,524.8235,76.00666
1.819999,1.819999,0.5169101,-0.846356,0.4328234,-0.09769591,810.7963,68.0211,12.18755,-2.782999,346.3098995,338.1969,74.52116,599.2351718,589.5591,95.51538,78.84326,80.79738,530.7191,76.95809
1.829999,1.829999,0.5199228,-0.8403295,0.432624,-0.09715116,811.0543,67.98213,12.32149,-2.799025,346.5861765,338.4553,74.63235,602.6987103,592.9437,96.2617,78.83707,80.77874,536.6485,77.91698
1.839999,1.839999,0.522938,-0.8330595,0.4324213,-0.09646223,811.3124,67.94316,12.45609,-2.810691,346.8623002,338.7159,74.73282,606.1650143,596.3309,97.00903,78.83222,80.76026,542.6118,78.88333
1.849999,1.849999,0.5259559,-0.8245556,0.4322155,-0.09563048,811.5704,67.90417,12.59132,-2.817889,347.1380647,338.9785,74.82254,609.6339662,599.7206,97.75726,78.8287,80.74195,548.609,79.85716
1.859999,1.859999,0.5289761,-0.8148425,0.4320068,-0.09465709,811.8286,67.86518,12.72721,-2.820513,347.4137449,339.2434,74.90144,613.105742,603.113,98.50628,78.82649,80.72381,554.6401,80.83848
1.869999,1.869999,0.531999,-0.8039367,0.4317953,-0.09354479,812.0869,67.82617,12.86373,-2.818495,347.689148,339.5104,74.96954,616.5803208,606.5081,99.25597,78.82559,80.70584,560.7052,81.82729
1.879999,1.879999,0.5350245,-0.7918593,0.4315813,-0.09229555,812.3451,67.78716,13.00092,-2.811753,347.9643686,339.7796,75.02683,620.0576802,609.9059,100.0062,78.826,80.68809,566.8043,82.82359
1.889999,1.889999,0.5380526,-0.7786321,0.4313649,-0.09091173,812.6035,67.74812,13.13876,-2.800212,348.2394133,340.051,75.07334,623.5378033,613.3064,100.7569,78.82768,80.67051,572.9373,83.82741
1.899999,1.899999,0.5410833,-0.7642788,0.4311466,-0.08939581,812.8618,67.70908,13.27726,-2.783807,348.5141923,340.3245,75.1091,627.0207798,616.7097,101.508,78.83064,80.65314,579.1044,84.83873
1.909999,1.909999,0.5441166,-0.7488286,0.4309264,-0.08775054,813.1202,67.67002,13.41644,-2.762482,348.7887271,340.6001,75.1342,630.5064709,620.1157,102.2593,78.83484,80.63599,585.3056,85.85757
1.919999,1.919999,0.5471525,-0.7323061,0.4307047,-0.08597919,813.3786,67.63095,13.55629,-2.736197,349.0630275,340.8778,75.14867,633.9949771,623.5245,103.0108,78.84026,80.61905,591.5408,86.88392
1.929999,1.929999,0.550191,-0.7147416,0.4304818,-0.08408464,813.6371,67.59187,13.69683,-2.704903,349.3372276,341.1577,75.15266,637.4861607,626.936,103.7623,78.84689,80.60234,597.8102,87.91779
1.939999,1.939999,0.553232,-0.6961661,0.4302581,-0.08207032,813.8956,67.55278,13.83805,-2.668576,349.6111502,341.4396,75.14623,640.9801222,630.3503,104.5138,78.8547,80.58585,604.1137,88.95917
1.949998,1.949998,0.5562756,-0.6766185,0.4300337,-0.0799398,814.1542,67.51367,13.97997,-2.627196,349.8848378,341.7235,75.12955,644.4769206,633.7675,105.2651,78.86366,80.5696,610.4514,90.00806
1.959998,1.959998,0.5593219,-0.6561369,0.4298092,-0.07769751,814.4128,67.47456,14.1226,-2.580774,350.1584208,342.0095,75.10274,647.9765383,637.1876,106.0161,78.87374,80.55358,616.8232,91.06447
1.969998,1.969998,0.5623708,-0.6347527,0.4295849,-0.07534782,814.6715,67.43542,14.26596,-2.529327,350.4317586,342.2974,75.06602,651.4789747,640.6106,106.7668,78.88491,80.53782,623.2294,92.12838
1.979998,1.979998,0.5654223,-0.6125071,0.429361,-0.07289429,814.9303,67.39629,14.41006,-2.472848,350.7049023,342.5872,75.01959,654.984093,644.0364,107.517,78.89713,80.5223,629.6697,93.1998
1.989998,1.989998,0.5684763,-0.5894498,0.4291379,-0.07034177,814.3879,67.35713,14.55489,-2.411348,350.5953232,342.5034,74.88993,658.4882083,647.4614,108.2659,78.91038,80.50706,636.1443,94.27871
1.999998,1.999998,0.5715297,-0.5656274,0.4289162,-0.06769577,813.7567,67.31799,14.70032,-2.344898,350.4425006,342.3791,74.74288,661.9908886,650.8852,109.0133,78.9246,80.49208,642.6532,95.3651
2.009999,2.009999,0.574582,-0.5410699,0.4286963,-0.06496176,813.1253,67.27887,14.84634,-2.273574,350.2888989,342.2559,74.58694,665.4920361,654.3077,109.7592,78.93976,80.47737,649.1963,96.45897
2.019999,2.019999,0.5776332,-0.5158411,0.4284784,-0.06214315,812.494,67.23978,14.99295,-2.197389,350.134479,342.1337,74.42234,668.9917107,657.729,110.5034,78.95582,80.46295,655.7736,97.56028
2.029999,2.029999,0.5806832,-0.4899774,0.428244,-0.05924743,811.8628,67.20073,15.13949,-2.116506,349.9794398,342.0126,74.24951,672.4899114,661.1491,111.2459,78.97273,80.4488,662.3851,98.66903
2.039999,2.039999,0.5837323,-0.4635266,0.4279466,-0.05627916,811.2316,67.16171,15.28429,-2.030991,349.8248643,341.8936,74.0689,675.9867173,664.5681,111.9866,78.99046,80.43493,669.0308,99.78519
2.049999,2.049999,0.5867803,-0.4365443,0.4276522,-0.05324317,810.6005,67.12271,15.42966,-1.940927,349.6696196,341.7755,73.88065,679.4819128,667.9858,112.7254,79.00893,80.42135,675.7106,100.9088
2.059999,2.059999,0.5898271,-0.4090774,0.4273612,-0.05014586,809.9694,67.08375,15.57561,-1.846458,349.5135073,341.658,73.68516,682.9755952,671.4023,113.4623,79.02813,80.40804,682.4247,102.0397
2.069999,2.069999,0.5928728,-0.3811949,0.4270737,-0.04699261,809.3384,67.04482,15.72213,-1.747705,349.3566219,341.5411,73.48283,686.467824,674.8177,114.1971,79.04798,80.39503,689.1729,103.178
2.079998,2.079998,0.5959174,-0.352938,0.4267901,-0.04379137,808.7074,67.00591,15.86926,-1.644888,349.1990682,341.4248,73.27411,689.9585028,678.2319,114.9298,79.06844,80.3823,695.9552,104.3236
2.089998,2.089998,0.5989609,-0.3243684,0.4265107,-0.04054682,808.0765,66.96704,16.01699,-1.538117,349.0409356,341.3091,73.05938,693.4477261,681.645,115.6604,79.08944,80.36987,702.7717,105.4766
2.099998,2.099998,0.6020033,-0.2955342,0.4262922,-0.03726577,807.4456,66.92821,16.16749,-1.427588,348.8808296,341.1925,72.83894,696.9353779,685.0569,116.3888,79.11094,80.35771,709.6223,106.6368
2.109998,2.109998,0.6050446,-0.2665056,0.4260941,-0.03395402,806.8147,66.8894,16.31926,-1.31347,348.7197517,341.0759,72.61333,700.421536,688.4677,117.1149,79.13288,80.34586,716.507,107.8043
2.119998,2.119998,0.6080847,-0.2373301,0.4259006,-0.03061973,806.1839,66.85063,16.47171,-1.19603,348.558029,340.9595,72.38314,703.9061024,691.8773,117.8387,79.1552,80.33428,723.4257,108.9791
2.129998,2.129998,0.6111237,-0.2080675,0.4257119,-0.02726837,805.5531,66.81189,16.62485,-1.075446,348.3956585,340.8432,72.14879,707.3891746,695.2858,118.5602,79.17784,80.323,730.3786,110.1611
2.139998,2.139998,0.6141617,-0.1787832,0.4255279,-0.02390684,804.9224,66.77318,16.77869,-0.9519551,348.2324636,340.7267,71.91081,710.8706324,698.6931,119.2793,79.20074,80.312,737.3655,111.3503
2.149998,2.149998,0.6171983,-0.1495263,0.4253489,-0.0205426,804.2917,66.7345,16.93322,-0.8258312,348.0687596,340.6102,71.66975,714.3504791,702.0992,119.996,79.22385,80.30127,744.3865,112.5467
2.159998,2.159998,0.6202338,-0.1203645,0.4251748,-0.01718135,803.6611,66.69585,17.08846,-0.6972875,347.904349,340.4934,71.42605,717.8287098,705.5041,120.7103,79.24709,80.29082,751.4416,113.7502
2.169998,2.169998,0.6232682,-0.09136156,0.4250056,-0.01383085,803.0305,66.65723,17.2444,-0.5666289,347.7392616,340.3762,71.18031,721.3053081,708.9078,121.4221,79.27041,80.28066,758.5306,114.9609
2.179998,2.179998,0.6263012,-0.06257813,0.4248413,-0.01049843,802.4,66.61864,17.40105,-0.4341578,347.5736195,340.2586,70.93311,724.7803716,712.3104,122.1314,79.29374,80.27077,765.6537,116.1786
2.189998,2.189998,0.6293333,-0.03407118,0.4246819,-0.007191067,801.7696,66.58008,17.5584,-0.3001701,347.4073313,340.1404,70.68495,728.2538981,715.7119,122.8382,79.31702,80.26116,772.8109,117.4035
2.199998,2.199998,0.632364,-0.005889485,0.4245273,-0.003915329,801.1391,66.54155,17.71647,-0.1649571,347.2404186,340.0215,70.43641,731.7257086,719.1121,123.5426,79.3402,80.25182,780.002,118.6354
2.209998,2.209998,0.6353937,0.02189152,0.4243773,-0.000676812,800.5087,66.50305,17.87523,-0.0287791,347.0728892,339.9018,70.18801,735.1959809,722.5112,124.2445,79.3632,80.24273,787.2271,119.8743
2.219998,2.219998,0.6384221,0.0492227,0.4242319,0.002515801,799.8784,66.46458,18.03471,0.1079619,346.9048696,339.7813,69.94038,738.6646173,725.9091,124.9439,79.38596,80.23391,794.4861,121.1203
2.229998,2.229998,0.6414494,0.07603913,0.4240907,0.005656858,799.2481,66.42615,18.19487,0.2449811,346.7362691,339.6598,69.69405,742.1315176,729.3057,125.6408,79.40842,80.22534,801.7792,122.3732
2.239998,2.239998,0.6444754,0.102289,0.4239538,0.008738887,798.6178,66.38774,18.35572,0.381905,346.5671074,339.5372,69.44962,745.5967978,732.7011,126.3353,79.43053,80.21702,809.1062,123.6331
2.249998,2.249998,0.6475002,0.1279151,0.4238209,0.01175593,797.9876,66.34937,18.51725,0.5184138,346.3973965,339.4134,69.20766,749.0603606,736.0952,127.0274,79.45221,80.20894,816.4672,124.8999
2.259998,2.259998,0.6505237,0.1528647,0.4236916,0.0147014,797.3574,66.31104,18.67945,0.6541512,346.2270474,339.2882,68.96873,752.5223038,739.4881,127.7171,79.47341,80.2011,823.8621,126.1736
2.269998,2.269998,0.6535459,0.1770794,0.4235657,0.01756924,796.7273,66.27273,18.84231,0.7887713,346.0562657,339.1617,68.7334,755.9825272,742.8797,128.4044,79.49407,80.1935,831.2908,127.4542
2.279998,2.279998,0.656567,0.2005078,0.4234431,0.02035272,796.0972,66.23445,19.00582,0.921889,345.8850556,339.0338,68.50222,759.4410488,746.27,129.0894,79.51413,80.18612,838.7535,128.7417
2.289998,2.289998,0.6595867,0.2231048,0.4233233,0.02304593,795.4672,66.19621,19.16997,1.053145,345.7133322,338.9043,68.27579,762.8979862,749.6591,129.7722,79.53354,80.17896,846.2501,130.036
2.299998,2.299998,0.6626054,0.2448121,0.4232062,0.02564368,794.8372,66.15799,19.33474,1.182202,345.5410915,338.7731,68.05463,766.353221,753.0469,130.4527,79.55223,80.17201,853.7806,131.3371
2.309998,2.309998,0.6656228,0.2655929,0.4230913,0.02813925,794.2072,66.1198,19.50012,1.308643,345.3684327,338.6402,67.83929,769.8066943,756.4333,131.1311,79.57016,80.16526,861.3449,132.645
2.319998,2.319998,0.6686388,0.285393,0.4229783,0.03052841,793.5774,66.08165,19.6661,1.432156,345.1952519,338.5054,67.63029,773.2585012,759.8184,131.8074,79.58727,80.15871,868.9431,133.9597
2.329998,2.329998,0.6716536,0.3041838,0.422867,0.03280494,792.9475,66.04353,19.83265,1.552326,345.0216485,338.3687,67.42819,776.708563,763.2021,132.4817,79.60352,80.15234,876.5751,135.2812
2.339998,2.339998,0.6746672,0.3219109,0.422757,0.03496552,792.3177,66.00544,19.99976,1.668867,344.8475958,338.23,67.23341,780.1568794,766.5844,133.154,79.61885,80.14616,884.241,136.6093
2.349998,2.349998,0.6776794,0.3385433,0.422648,0.0370039,791.6879,65.96738,20.16742,1.781344,344.673192,338.0893,67.04651,783.6034842,769.9653,133.8245,79.63322,80.14015,891.9406,137.9442
2.359998,2.359998,0.6806904,0.35405,0.4225397,0.03891651,791.0583,65.92935,20.33562,1.889443,344.4983193,337.9464,66.86795,787.0482847,773.3447,134.4932,79.6466,80.13431,899.6741,139.2858
2.369998,2.369998,0.6837001,0.3683921,0.4224317,0.04069978,790.4286,65.89136,20.50431,1.992839,344.3230404,337.8013,66.69811,790.4913958,776.7227,135.1602,79.65893,80.12861,907.4413,140.6341
2.379998,2.379998,0.6867085,0.3815445,0.4223239,0.04234924,789.799,65.85339,20.67351,2.09116,344.147347,337.6539,66.53751,793.9327363,780.0992,135.8256,79.67017,80.12305,915.2422,141.989
2.389998,2.389998,0.6897156,0.3934801,0.4222158,0.04386199,789.1693,65.81546,20.84318,2.184101,343.9711978,337.5041,66.3865,797.372323,783.4742,136.4895,79.68031,80.11765,923.077,143.3506
2.399998,2.399998,0.6927214,0.4041735,0.4221074,0.04523489,788.5398,65.77756,21.01332,2.27134,343.7947559,337.352,66.24547,800.8101756,786.8477,137.152,79.6893,80.11236,930.9454,144.7188
2.409998,2.409998,0.6957259,0.4136006,0.4219982,0.04646506,787.9103,65.73969,21.1839,2.35256,343.6178905,337.1974,66.11481,804.2462969,790.2197,137.8131,79.69711,80.1072,938.8477,146.0936
2.419998,2.419998,0.6987292,0.4217506,0.4218881,0.04754968,787.2809,65.70184,21.35491,2.427444,343.4406519,337.0403,65.99483,807.6806254,793.5901,138.473,79.70373,80.10215,946.7836,147.4751
