# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (oz),Propellant mass (oz),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
55.371,496.78,-13.451,-1.1953,12.879,2.2961,52.812,0.26039,52.813,0.28249,14.944,1.9605,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011564,324504,0,18.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028045,NaN,NaN,NaN,NaN,15.11,56.303,986.21,1113.8,0.5,0.096438
55.629,493.39,-12.885,2.1956,13.653,6.3664,49.16,0.26026,49.161,0.30332,13.404,5.9758,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012258,344061,0,20.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027307,NaN,NaN,NaN,NaN,12.603,56.326,986.45,1113.8,0.25767,0.096534
56.129,486.82,-13.389,-1.0077,12.922,2.5453,42.75,0.26003,42.751,0.3485,12.236,2.3373,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011601,325649,0,18.319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025111,NaN,NaN,NaN,NaN,12.437,56.338,986.57,1113.8,0.5,0.096631
56.629,480.31,-12.662,1.4553,13.417,2.6049,36.902,0.25982,36.903,0.40341,11.155,2.1604,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012046,338183,0,19.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002422,NaN,NaN,NaN,NaN,11.375,56.362,986.8,1113.8,0.5,0.096736
57.129,473.72,-13.707,-2.0899,12.688,2.8532,31.082,0.25964,31.083,0.4786,12.127,1.9424,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011391,319863,0,17.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022462,NaN,NaN,NaN,NaN,11.975,56.385,987.04,1113.9,0.5,0.096832
57.368,470.55,-12.874,3.4899,13.895,6.8745,28.02,0.25955,28.021,0.53072,13.54,5.9228,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012474,350339,0,21.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024369,NaN,NaN,NaN,NaN,14.406,56.408,987.27,1113.9,0.23862,0.096929
57.868,463.97,-13.435,-1.1213,12.878,1.3426,21.157,0.25934,21.159,0.70228,13.909,0.73833,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011561,324712,0,18.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025256,NaN,NaN,NaN,NaN,13.847,56.42,987.38,1113.9,0.5,0.097025
58.368,457.46,-12.613,1.644,13.438,1.8067,14.109,0.25912,14.112,1.0521,14.284,0.74925,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012063,338894,0,19.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026106,NaN,NaN,NaN,NaN,14.208,56.443,987.62,1113.9,0.5,0.097123
58.868,450.86,-13.786,-2.3462,12.62,2.5698,6.8364,0.25889,6.8413,2.1687,14.808,1.0485,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011329,318327,0,17.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025922,NaN,NaN,NaN,NaN,14.728,56.466,987.85,1114,0.5,0.097223
59.212,446.32,-12.554,3.5756,13.839,4.7639,1.5507,0.25872,1.5721,9.4721,15.892,3.1479,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012423,349124,0,21.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027399,NaN,NaN,NaN,NaN,16.024,56.49,988.09,1114,0.34435,0.097321
59.712,439.72,-13.867,-2.6249,12.556,2.6678,-6.4548,0.25847,6.4599,177.71,16.13,0.47639,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011271,316788,0,17.321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027802,NaN,NaN,NaN,NaN,16.095,56.506,988.25,1114,0.5,0.09743
60.052,435.23,-12.515,3.9724,13.906,4.8212,-11.785,0.25829,11.788,178.74,15.2,2.7319,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012483,350914,0,21.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029001,NaN,NaN,NaN,NaN,15.081,56.53,988.49,1114,0.34025,0.097525
60.552,428.62,-13.915,-2.8001,12.517,2.8328,-19.439,0.25804,19.441,179.24,15.415,0.42928,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011235,315875,0,17.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002694,NaN,NaN,NaN,NaN,15.384,56.546,988.65,1114.1,0.5,0.097628
60.754,425.91,-12.964,4.7148,14.138,8.1332,-22.413,0.25794,22.415,179.34,14.078,6.6272,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012691,356861,0,21.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028198,NaN,NaN,NaN,NaN,12.913,56.569,988.88,1114.1,0.2017,0.097726
61.254,419.36,-13.217,-0.50629,13.024,3.0897,-29.071,0.2577,29.073,179.49,12.554,3.048,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011691,328762,0,18.648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025942,NaN,NaN,NaN,NaN,12.83,56.579,988.98,1114.1,0.5,0.09782
61.754,412.83,-12.916,0.60259,13.22,0.90743,-35.433,0.25749,35.434,179.58,12.894,0.67847,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011866,333762,0,19.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024425,NaN,NaN,NaN,NaN,12.829,56.602,989.21,1114.1,0.5,0.097915
62.152,407.64,-13.16,-0.61324,13.024,4.1214,-40.888,0.25733,40.889,179.64,14.516,4.0756,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.01169,328851,0,18.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002456,NaN,NaN,NaN,NaN,14.564,56.626,989.45,1114.1,0.39802,0.09801
62.652,401.11,-12.982,0.3565,13.173,1.4936,-48.328,0.25711,48.328,179.7,15.241,1.4504,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011824,332669,0,19.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026595,NaN,NaN,NaN,NaN,15.104,56.644,989.63,1114.2,0.5,0.098106
63.152,394.55,-13.246,-0.52902,12.988,1.0808,-56.066,0.25686,56.066,179.74,15.712,0.94245,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011657,328033,0,18.557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027317,NaN,NaN,NaN,NaN,15.629,56.667,989.87,1114.2,0.5,0.098205
63.652,388.03,-12.83,0.83262,13.274,2.2903,-64.189,0.25661,64.189,179.77,16.779,2.1336,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011914,335321,0,19.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028064,NaN,NaN,NaN,NaN,16.57,56.691,990.1,1114.2,0.5,0.098301
64.152,381.46,-13.46,-1.2606,12.832,1.3791,-72.508,0.25634,72.509,179.8,16.5,0.55922,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011517,324207,0,18.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002907,NaN,NaN,NaN,NaN,16.547,56.714,990.33,1114.2,0.5,0.098396
64.652,374.96,-12.527,1.8676,13.468,2.192,-80.615,0.25608,80.615,179.82,15.926,1.1477,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012087,340325,0,19.966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029156,NaN,NaN,NaN,NaN,16.046,56.737,990.57,1114.3,0.5,0.098485
64.845,372.51,-12.84,-1.6193,12.986,8.492,-83.536,0.25598,83.536,179.82,14.315,8.3362,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011654,328181,0,18.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027825,NaN,NaN,NaN,NaN,12.504,56.761,990.8,1114.3,0.19317,0.098576
65.131,368.82,-13.04,-0.70227,13.049,5.747,-87.389,0.25584,87.39,179.83,12.687,5.7039,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011711,329806,0,18.748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026125,NaN,NaN,NaN,NaN,11.986,56.769,990.89,1114.3,0.28544,0.098691
65.631,362.28,-13.111,-0.14187,13.076,2.3908,-94.031,0.25562,94.032,179.84,13.881,2.3866,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011735,330521,0,18.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024429,NaN,NaN,NaN,NaN,13.661,56.783,991.02,1114.3,0.5,0.098875
66.131,355.75,-13.024,0.1735,13.131,1.803,-101.2,0.2554,101.2,179.86,14.778,1.7946,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011784,331960,0,18.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025826,NaN,NaN,NaN,NaN,14.609,56.806,991.26,1114.3,0.5,0.098974
66.631,349.2,-13.143,-0.23687,13.048,1.9517,-108.83,0.25517,108.83,179.87,15.746,1.9373,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011709,329914,0,18.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00268,NaN,NaN,NaN,NaN,15.569,56.829,991.49,1114.4,0.5,0.099079
67.131,342.67,-12.996,0.29249,13.143,0.31063,-116.69,0.25492,116.69,179.87,15.694,0.1046,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011794,332354,0,19.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028032,NaN,NaN,NaN,NaN,15.705,56.852,991.72,1114.4,0.5,0.09918
67.631,336.14,-13.127,-0.26207,13.061,3.1868,-124.93,0.25466,124.93,179.88,17.282,3.176,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.01172,330334,0,18.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027867,NaN,NaN,NaN,NaN,16.99,56.876,991.96,1114.4,0.5,0.099277
68.131,329.61,-12.997,0.26075,13.14,1.4426,-133.39,0.25439,133.4,179.89,16.573,1.4188,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011791,332388,0,19.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029884,NaN,NaN,NaN,NaN,16.708,56.899,992.19,1114.4,0.5,0.099372
68.459,325.34,-13.004,-0.02249,13.153,4.9957,-138.57,0.25421,138.57,179.89,14.932,4.9957,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011802,332776,0,19.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028929,NaN,NaN,NaN,NaN,14.551,56.922,992.42,1114.5,0.32836,0.099465
68.959,318.8,-13.159,-0.30828,13.027,1.9144,-145.8,0.25396,145.8,179.9,13.988,1.8895,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011689,329621,0,18.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026968,NaN,NaN,NaN,NaN,14.161,56.938,992.58,1114.5,0.5,0.099561
69.393,313.14,-12.894,0.60989,13.244,3.7774,-152.22,0.25376,152.22,179.9,15.606,3.7279,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011883,335147,0,19.342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025984,NaN,NaN,NaN,NaN,15.486,56.961,992.81,1114.5,0.43427,0.099655
69.893,306.59,-13.32,-0.85225,12.91,1.789,-159.83,0.25352,159.83,179.91,14.82,1.5729,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011583,326747,0,18.382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002769,NaN,NaN,NaN,NaN,14.959,56.981,993.01,1114.5,0.5,0.099877
70.393,300.08,-12.704,1.2323,13.327,1.6577,-167.38,0.25327,167.38,179.91,15.374,1.1088,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011957,337360,0,19.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027066,NaN,NaN,NaN,NaN,15.263,57.004,993.25,1114.6,0.5,0.099972
70.7,296.12,-13.123,-1.3686,12.882,5.351,-171.85,0.25313,171.85,179.92,13.789,5.173,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011558,326138,0,18.309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002728,NaN,NaN,NaN,NaN,13.239,57.028,993.48,1114.6,0.30656,0.10016
71.2,289.6,-12.965,0.31656,13.152,2.161,-178.48,0.2529,178.48,179.92,12.72,2.1377,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011799,332998,0,19.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002573,NaN,NaN,NaN,NaN,12.925,57.042,993.62,1114.6,0.5,0.10026
71.409,286.9,-12.885,0.38034,13.336,7.841,-181.31,0.25281,181.31,179.92,14.358,7.8317,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011964,337715,0,19.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024405,NaN,NaN,NaN,NaN,15.843,57.065,993.85,1114.6,0.20921,0.10035
71.816,281.6,-13.154,-0.65939,12.988,4.0342,-187.48,0.25263,187.48,179.92,15.977,3.98,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011652,328928,0,18.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026208,NaN,NaN,NaN,NaN,15.988,57.075,993.95,1114.6,0.40663,0.10045
72.316,275.09,-12.895,0.51711,13.197,2.7025,-195.13,0.25238,195.13,179.93,14.65,2.6526,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011839,334256,0,19.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028315,NaN,NaN,NaN,NaN,14.909,57.094,994.14,1114.7,0.5,0.10054
72.589,271.55,-12.978,-0.30389,13.121,5.9889,-198.92,0.25224,198.92,179.93,13.012,5.9812,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011771,332375,0,19.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026557,NaN,NaN,NaN,NaN,12.228,57.117,994.37,1114.7,0.27391,0.10063
73.089,265,-13.2,-0.44284,12.978,0.44502,-205.43,0.25202,205.43,179.93,13.034,0.044016,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011643,328798,0,18.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024741,NaN,NaN,NaN,NaN,13.031,57.129,994.5,1114.7,0.5,0.10073
73.26,262.78,-12.877,1.8921,13.698,9.6253,-207.79,0.25195,207.79,179.93,14.642,9.4375,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012288,347088,0,20.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002494,NaN,NaN,NaN,NaN,16.696,57.153,994.73,1114.7,0.17043,0.10082
73.76,256.23,-13.339,-0.92277,12.879,1.0366,-215.17,0.25172,215.17,179.93,14.878,0.47224,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011553,326342,0,18.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026535,NaN,NaN,NaN,NaN,14.838,57.161,994.81,1114.7,0.5,0.10091
74.143,251.23,-12.73,1.5878,13.431,4.2779,-220.58,0.25154,220.58,179.93,13.355,3.9723,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012048,340383,0,19.928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027148,NaN,NaN,NaN,NaN,13.308,57.184,995.05,1114.8,0.38346,0.101
74.431,247.52,-13.056,-1.1353,12.935,5.7012,-224.66,0.25141,224.66,179.94,14.963,5.587,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011603,327856,0,18.487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024936,NaN,NaN,NaN,NaN,15.65,57.202,995.22,1114.8,0.28773,0.10108
74.931,240.99,-13.07,-0.028345,13.06,0.77282,-232.04,0.25117,232.04,179.94,14.577,0.7723,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011715,331059,0,18.848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027041,NaN,NaN,NaN,NaN,14.649,57.215,995.36,1114.8,0.5,0.10117
75.092,238.9,-12.836,1.4515,13.645,10.167,-234.53,0.2511,234.53,179.94,16.2,10.063,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.012239,345931,0,20.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026599,NaN,NaN,NaN,NaN,18.493,57.238,995.59,1114.8,0.16135,0.10126
75.408,234.81,-13.054,-0.68902,13.007,5.1942,-239.9,0.25094,239.9,179.94,17.826,5.1483,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011668,329788,0,18.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028368,NaN,NaN,NaN,NaN,18.303,57.246,995.67,1114.8,0.31582,0.10136
75.635,231.87,-12.89,0.72493,13.364,7.242,-243.75,0.25082,243.75,179.94,16.194,7.2056,33,107,32.136,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011987,338863,0,19.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030509,NaN,NaN,NaN,NaN,14.964,57.26,995.81,1114.8,0.22652,0.10143
75.85,229.1,-12.884,0.028326,13.246,7.6186,-247.06,0.2507,247.06,179.94,14.554,7.6185,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011882,335901,0,19.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028396,NaN,NaN,NaN,NaN,13.141,57.271,995.92,1114.9,0.21532,0.1015
76.16,225.08,-13.018,-0.43516,13.061,5.2915,-251.32,0.25055,251.32,179.94,12.919,5.2736,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011715,331215,0,18.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026435,NaN,NaN,NaN,NaN,12.411,57.281,996.02,1114.9,0.31001,0.10156
76.66,218.55,-13.118,-0.19988,13.02,0.48275,-257.73,0.25033,257.73,179.94,12.699,0.43943,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011678,330210,0,18.744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024668,NaN,NaN,NaN,NaN,12.74,57.295,996.16,1114.9,0.5,0.10162
77.16,212.02,-12.97,0.2972,13.119,0.45654,-264.03,0.25012,264.03,179.95,12.526,0.34655,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011767,332784,0,19.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024504,NaN,NaN,NaN,NaN,12.56,57.318,996.39,1114.9,0.5,0.10169
77.66,205.49,-13.176,-0.41303,12.976,1.0938,-270.42,0.24992,270.42,179.95,13.032,1.0128,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011639,329214,0,18.627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024194,NaN,NaN,NaN,NaN,12.941,57.342,996.63,1114.9,0.5,0.10175
77.968,201.47,-12.868,0.99915,13.339,5.3211,-274.19,0.24979,274.19,179.95,11.421,5.2265,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011964,338468,0,19.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024919,NaN,NaN,NaN,NaN,10.954,57.365,996.86,1115,0.30829,0.10182
78.425,195.52,-13.196,-0.71856,12.949,3.5936,-279.77,0.24962,279.77,179.95,13.028,3.5211,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011614,328598,0,18.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022917,NaN,NaN,NaN,NaN,12.864,57.379,997,1115,0.45648,0.10189
78.754,191.24,-12.849,1.0552,13.338,4.982,-284.32,0.24949,284.32,179.95,14.631,4.869,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011962,338509,0,19.688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024931,NaN,NaN,NaN,NaN,14.965,57.4,997.22,1115,0.32927,0.10195
79.036,187.6,-12.984,-0.47954,13.063,5.8242,-288.68,0.24937,288.68,179.95,16.266,5.8044,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011716,331577,0,18.888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026501,NaN,NaN,NaN,NaN,16.988,57.416,997.37,1115,0.28166,0.10202
79.536,181.06,-13.151,-0.33504,12.985,0.51041,-296.76,0.24912,296.76,179.95,16.074,0.38505,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011645,329617,0,18.664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028548,NaN,NaN,NaN,NaN,16.11,57.429,997.5,1115,0.5,0.1021
80.036,174.56,-12.871,0.56139,13.178,2.1689,-304.54,0.24886,304.54,179.95,15.026,2.095,33,107,32.137,NaN,NaN,NaN,NaN,67.92,0,NaN,NaN,NaN,NaN,NaN,0.011819,334580,0,19.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002843,NaN,NaN,NaN,NaN,15.232,57.452,997.73,1115.1,0.5,0.10219
