# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
3.6862,506.46,250.63,36.132,253.72,36.845,74.922,0.0093485,74.922,0.0071492,39.442,7.2127,28.61,-80.599,9.7869,0.0035247,0,0.23386,0.010709,22598,259.84,34.742,0.10617,268.73,207.75,4.3508,0.76056,51464290,1390.9,340.34,0.66223,0.66223,0.34708,0.11995,0.1952,6.4426e-4,0.0028226,-3.8379e-4,0,0,0,0,2.4034e-6,0.032601,14.016,154.28,81.053,0.013051,NaN,3.7832,822.72,333.59,0.01,0.32114
3.6962,508.97,250.99,36.025,254.08,36.732,75.317,0.0094311,75.317,0.0071745,39.514,7.1698,28.61,-80.599,9.7869,0.0022055,0,-0.23419,0.017212,22591,253.38,34.735,0.10616,268.75,207.72,4.3542,0.76169,51528461,1389.1,341.36,0.66245,0.66245,0.34702,0.12001,0.19542,4.0316e-4,0.002076,-1.4668e-6,0,0,0,0,-2.4033e-6,0.032648,14.016,154.28,81.056,0.013019,NaN,3.7669,822.47,333.58,0.01,0.32167
3.7062,511.48,251.35,35.919,254.45,36.619,75.713,0.0095142,75.713,0.0071999,39.585,7.1271,28.61,-80.599,9.7869,0.0078326,0,-0.22986,0.0048799,22585,246.91,34.727,0.10615,268.74,207.69,4.3555,0.76281,51592357,1387.3,342.37,0.66268,0.66268,0.34695,0.12008,0.19564,0.0014324,0.0066054,-4.8686e-4,0,0,0,0,-2.3084e-6,0.032695,14.016,154.28,81.058,0.012976,NaN,3.7506,822.21,333.57,0.01,0.32221
3.7162,514,251.71,35.812,254.82,36.506,76.109,0.0095979,76.109,0.0072254,39.656,7.085,28.61,-80.599,9.7869,0.01332,0,-0.21952,0.0026887,22578,240.45,34.72,0.10614,268.73,207.66,4.3567,0.76393,51655977,1385.5,343.39,0.6629,0.6629,0.34689,0.12014,0.19587,0.0024371,0.010939,1.4594e-5,0,0,0,0,-2.0995e-6,0.032742,14.016,154.28,81.06,0.012928,NaN,3.7342,821.96,333.56,0.01,0.32271
3.7262,516.51,252.07,35.704,255.18,36.393,76.506,0.009682,76.506,0.0072509,39.727,7.0436,28.61,-80.599,9.7868,0.018617,0,-0.20447,0.0017161,22572,233.98,34.712,0.10614,268.71,207.63,4.3581,0.76504,51719323,1383.7,344.4,0.66312,0.66312,0.34683,0.12021,0.19609,0.0034077,0.015165,-3.6206e-4,0,0,0,0,-1.8163e-6,0.032789,14.016,154.28,81.062,0.012895,NaN,3.7179,821.7,333.55,0.01,0.32332
3.7362,519.04,252.43,35.597,255.55,36.28,76.903,0.0097665,76.903,0.0072764,39.797,7.0032,28.61,-80.599,9.7868,0.023675,0,-0.18415,0.0013713,22565,227.51,34.704,0.10613,268.7,207.6,4.3595,0.76616,51782393,1381.9,345.41,0.66334,0.66335,0.34677,0.12027,0.19631,0.0043353,0.018846,-2.4014e-4,0,0,0,0,-1.469e-6,0.032836,14.016,154.28,81.064,0.012861,NaN,3.7015,821.45,333.54,0.01,0.32382
3.7462,521.56,252.78,35.49,255.91,36.167,77.302,0.0098516,77.302,0.007302,39.867,6.964,28.61,-80.599,9.7868,0.028446,0,-0.15903,0.0011415,22559,221.05,34.697,0.10612,268.69,207.57,4.361,0.76727,51845188,1380,346.42,0.66357,0.66357,0.3467,0.12033,0.19653,0.005211,0.022825,-1.3574e-4,0,0,0,0,-1.0925e-6,0.032883,14.016,154.28,81.066,0.012821,NaN,3.685,821.19,333.53,0.01,0.32436
3.7562,524.09,253.14,35.382,256.27,36.054,77.701,0.0099372,77.701,0.0073276,39.937,6.9264,28.61,-80.599,9.7868,0.032887,0,-0.12945,9.1519e-4,22552,214.58,34.689,0.10611,268.69,207.54,4.3626,0.76837,51907709,1378.2,347.43,0.66379,0.66379,0.34664,0.1204,0.19675,0.0060269,0.025886,2.2232e-4,0,0,0,0,-7.2183e-7,0.032929,14.016,154.28,81.067,0.012782,NaN,3.6686,820.93,333.52,0.01,0.32487
3.7662,526.63,253.49,35.274,256.63,35.941,78.1,0.010023,78.1,0.0073532,40.006,6.8904,28.61,-80.599,9.7868,0.036958,0,-0.095429,7.0032e-4,22546,208.11,34.682,0.10611,268.68,207.51,4.3644,0.76948,5.197e7,1376.4,348.44,0.66401,0.66401,0.34658,0.12046,0.19697,0.0067755,0.029974,-4.5274e-4,0,0,0,0,-3.9117e-7,0.032975,14.016,154.28,81.069,0.012749,NaN,3.6521,820.68,333.51,0.01,0.32538
3.7762,529.16,253.84,35.166,256.99,35.828,78.501,0.01011,78.501,0.0073788,40.075,6.8564,28.61,-80.599,9.7868,0.040622,0,-0.057614,9.1367e-4,22539,201.65,34.674,0.1061,268.68,207.48,4.3662,0.77058,52031926,1374.6,349.44,0.66423,0.66424,0.34652,0.12052,0.19719,0.0074497,0.033007,3.3921e-5,0,0,0,0,-1.4218e-7,0.033022,14.016,154.28,81.069,0.012704,NaN,3.6356,820.42,333.5,0.01,0.32588
3.7862,531.7,254.2,35.058,257.35,35.716,78.902,0.010197,78.902,0.0074044,40.143,6.8245,28.61,-80.599,9.7868,0.043845,0,-0.016122,9.9612e-4,22533,195.18,34.667,0.10609,268.67,207.45,4.3682,0.77167,52093623,1372.8,350.44,0.66445,0.66446,0.34645,0.12059,0.19741,0.0080433,0.035539,4.4331e-4,0,0,0,0,-1.1103e-8,0.033068,14.016,154.28,81.07,0.012647,NaN,3.6191,820.16,333.49,0.01,0.32641
3.7962,534.25,254.55,34.949,257.7,35.603,79.304,0.010284,79.304,0.00743,40.211,6.7948,28.61,-80.599,9.7868,0.046599,0,0.02836,5.6296e-4,22526,188.72,34.659,0.10608,268.67,207.42,4.3704,0.77277,52155046,1370.9,351.44,0.66467,0.66468,0.34639,0.12065,0.19763,0.0085512,0.037747,1.4231e-4,0,0,0,0,3.426e-8,0.033114,14.016,154.28,81.07,0.012599,NaN,3.6026,819.91,333.48,0.01,0.32698
3.8062,536.79,254.9,34.84,258.06,35.491,79.706,0.010372,79.706,0.0074556,40.279,6.7675,28.61,-80.599,9.7868,0.048863,0,0.075656,4.0505e-4,22520,182.25,34.651,0.10607,268.67,207.39,4.3727,0.77386,52216194,1369.1,352.44,0.66489,0.6649,0.34633,0.12071,0.19785,0.0089689,0.039529,2.5863e-4,0,0,0,0,2.4314e-7,0.033159,14.016,154.28,81.069,0.012568,NaN,3.586,819.65,333.47,0.01,0.32757
3.8162,539.34,255.24,34.73,258.41,35.379,80.109,0.01046,80.109,0.0074812,40.347,6.7427,28.61,-80.599,9.7868,0.050618,0,0.12448,1.7973e-4,22513,175.78,34.644,0.10607,268.68,207.36,4.3752,0.77494,52277069,1367.3,353.44,0.66511,0.66512,0.34627,0.12078,0.19807,0.0092934,0.040701,3.6133e-4,0,0,0,0,6.5639e-7,0.033205,14.016,154.28,81.068,0.012549,NaN,3.5695,819.39,333.46,0.01,0.32813
3.8262,541.9,255.59,34.62,258.77,35.267,80.513,0.010549,80.513,0.0075067,40.414,6.7204,28.61,-80.599,9.7868,0.051855,0,0.17503,1.0571e-4,22507,169.32,34.636,0.10606,268.68,207.33,4.3779,0.77603,52337670,1365.5,354.43,0.66533,0.66534,0.3462,0.12084,0.19829,0.0095226,0.041544,3.2678e-4,0,0,0,0,1.2943e-6,0.033251,14.016,154.28,81.067,0.012546,NaN,3.5529,819.13,333.45,0.01,0.32869
3.8362,544.46,255.94,34.247,259.12,34.888,80.918,0.010638,80.918,0.0075323,40.481,6.6595,28.61,-80.599,9.7868,0.052563,0,0.22742,1.4756e-4,22501,162.85,34.629,0.10605,268.69,207.3,4.3807,0.77711,52397998,1357.7,355.42,0.66555,0.66556,0.34614,0.1209,0.19851,0.0096544,0.042207,3.0056e-4,0,0,0,0,2.179e-6,0.033296,14.016,154.28,81.065,0.012545,NaN,3.5362,818.87,333.44,0.01,0.32925
3.8462,547.02,256.28,33.375,259.47,34.006,81.323,0.010727,81.323,0.0075578,40.548,6.5228,28.61,-80.599,9.7868,0.052737,0,0.28005,1.6259e-5,22494,156.57,34.621,0.10604,268.7,207.27,4.3836,0.77817,52457513,1338.5,356.4,0.66577,0.66578,0.34608,0.12097,0.19872,0.0096879,0.042737,-8.4889e-5,0,0,0,0,3.2954e-6,0.033341,14.016,154.28,81.062,0.012546,NaN,3.5196,818.61,333.43,0.01,0.32982
3.8562,549.58,256.61,32.491,259.81,33.112,81.728,0.010817,81.728,0.0075834,40.613,6.387,28.61,-80.599,9.7867,0.052381,0,0.33296,-2.9213e-4,22488,150.51,34.614,0.10604,268.72,207.24,4.3866,0.77922,52515197,1319.1,357.36,0.66598,0.66599,0.34602,0.12103,0.19893,0.0096237,0.041714,1.7363e-4,0,0,0,0,4.6463e-6,0.033385,14.016,154.28,81.059,0.01256,NaN,3.5029,818.36,333.42,0.01,0.33041
3.8662,552.15,256.94,31.607,260.14,32.219,82.135,0.010907,82.135,0.0076089,40.677,6.2538,28.61,-80.599,9.7867,0.051506,0,0.38477,-4.918e-5,22482,144.49,34.607,0.10603,268.73,207.21,4.3898,0.78023,52571028,1299.7,358.29,0.66619,0.6662,0.34596,0.12109,0.19914,0.0094638,0.041766,-3.3993e-4,0,0,0,0,6.1888e-6,0.033427,14.016,154.28,81.055,0.012583,NaN,3.4862,818.1,333.41,0.01,0.33099
3.8762,554.72,257.25,30.723,260.46,31.327,82.542,0.010998,82.542,0.0076343,40.74,6.1232,28.61,-80.599,9.7867,0.050125,0,0.43615,-2.189e-4,22476,138.47,34.6,0.10602,268.75,207.18,4.393,0.78122,52625010,1280.2,359.19,0.66639,0.6664,0.34591,0.12114,0.19934,0.0092106,0.040443,-1.4421e-5,0,0,0,0,7.9326e-6,0.033469,14.016,154.28,81.051,0.012605,NaN,3.4695,817.83,333.4,0.01,0.33155
3.8862,557.29,257.56,29.839,260.77,30.436,82.95,0.011089,82.95,0.0076598,40.801,5.9951,28.61,-80.599,9.7867,0.048254,0,0.48606,-1.4892e-4,22470,132.45,34.593,0.10601,268.77,207.15,4.3965,0.78218,52677145,1260.8,360.07,0.66659,0.66659,0.34585,0.1212,0.19954,0.0088672,0.039229,-3.6852e-4,0,0,0,0,9.8283e-6,0.033509,14.016,154.28,81.047,0.012636,NaN,3.4528,817.57,333.39,0.01,0.33212
3.8962,559.87,257.86,28.956,261.08,29.545,83.358,0.011181,83.358,0.0076852,40.861,5.8695,28.61,-80.599,9.7867,0.045915,0,0.53401,-1.6378e-5,22464,126.44,34.586,0.10601,268.79,207.12,4.4,0.78312,52727435,1241.4,360.92,0.66678,0.66678,0.3458,0.12126,0.19973,0.0084375,0.036694,-4.0103e-4,0,0,0,0,1.1835e-5,0.033548,14.016,154.28,81.042,0.012662,NaN,3.436,817.31,333.38,0.01,0.33267
3.9062,562.45,258.15,27.968,261.37,28.549,83.767,0.011273,83.767,0.0077106,40.92,5.7294,28.61,-80.599,9.7867,0.043136,0,0.57948,1.2868e-4,22458,120.42,34.579,0.106,268.81,207.09,4.4037,0.78403,52775885,1219.6,361.74,0.66697,0.66697,0.34574,0.12131,0.19991,0.0079267,0.03502,-4.7435e-4,0,0,0,0,1.3905e-5,0.033586,14.016,154.28,81.036,0.012686,NaN,3.4193,817.05,333.37,0.01,0.33324
3.9162,565.03,258.43,25.536,261.66,26.094,84.176,0.011365,84.176,0.007736,40.977,5.3635,28.61,-80.599,9.7867,0.03995,0,0.62172,4.8865e-4,22452,114.66,34.572,0.10599,268.84,207.07,4.4074,0.78491,52822279,1164.9,362.54,0.66715,0.66715,0.34569,0.12136,0.20009,0.0073409,0.032419,1.7906e-4,0,0,0,0,1.5972e-5,0.033623,14.016,154.28,81.03,0.0127,NaN,3.4025,816.79,333.36,0.01,0.33379
3.9262,567.62,258.68,22.649,261.92,23.178,84.586,0.011458,84.586,0.0077613,41.031,4.9271,28.61,-80.599,9.7867,0.036395,0,0.66096,6.9421e-4,22447,109.68,34.566,0.10599,268.86,207.04,4.4109,0.78571,52863672,1099.9,363.25,0.66731,0.66731,0.34565,0.12141,0.20025,0.0066871,0.029205,4.8744e-4,0,0,0,0,1.8015e-5,0.033656,14.016,154.28,81.024,0.012709,NaN,3.3857,816.53,333.35,0.01,0.33433
3.9362,570.21,258.91,19.763,262.15,20.267,84.997,0.011551,84.997,0.0077866,41.08,4.4921,28.61,-80.599,9.7867,0.032509,0,0.69631,9.4254e-4,22443,105.25,34.561,0.10598,268.89,207.02,4.4142,0.78643,52899139,1034.9,363.88,0.66746,0.66746,0.34561,0.12145,0.2004,0.0059726,0.026501,-4.8224e-4,0,0,0,0,1.9959e-5,0.033686,14.016,154.28,81.017,0.012719,NaN,3.3688,816.27,333.34,0.01,0.33487
3.9462,572.8,259.11,16.88,262.35,17.361,85.408,0.011645,85.408,0.0078119,41.125,4.0584,28.61,-80.599,9.7867,0.028337,0,0.72733,0.0012353,22439,100.81,34.555,0.10598,268.91,207,4.4176,0.78706,52928689,969.89,364.42,0.66759,0.66759,0.34557,0.12149,0.20053,0.0052053,0.022857,6.1232e-5,0,0,0,0,2.1743e-5,0.033712,14.016,154.28,81.01,0.012723,NaN,3.352,816.01,333.33,0.01,0.33555
3.9562,575.39,259.28,13.999,262.52,14.461,85.819,0.011739,85.819,0.0078371,41.166,3.6256,28.61,-80.599,9.7867,0.023924,0,0.75406,0.0016361,22434,96.374,34.55,0.10597,268.94,206.98,4.421,0.7876,52952334,904.87,364.87,0.6677,0.6677,0.34554,0.12152,0.20064,0.004394,0.019265,-2.6346e-4,0,0,0,0,2.3339e-5,0.033734,14.016,154.28,81.002,0.012729,NaN,3.3352,815.74,333.32,0.01,0.33615
3.9662,577.98,259.42,11.122,262.67,11.571,86.231,0.011833,86.231,0.0078623,41.202,3.1936,28.61,-80.599,9.7867,0.019316,0,0.7764,0.0022259,22430,91.937,34.545,0.10597,268.97,206.96,4.4243,0.78806,5.297e7,839.86,365.22,0.6678,0.6678,0.34551,0.12155,0.20074,0.0035471,0.015341,-2.2923e-4,0,0,0,0,2.4716e-5,0.033753,14.016,154.28,80.995,0.012739,NaN,3.3183,815.48,333.31,0.01,0.33675
3.9762,580.58,259.53,8.2471,262.78,8.6974,86.643,0.011928,86.643,0.0078875,41.234,2.7621,28.61,-80.599,9.7866,0.014561,0,0.79374,0.0031396,22425,87.5,34.54,0.10596,268.99,206.94,4.4277,0.78843,52981951,774.84,365.49,0.66787,0.66787,0.34549,0.12157,0.20081,0.0026734,0.011671,-1.3169e-4,0,0,0,0,2.581e-5,0.033768,14.016,154.28,80.987,0.012754,NaN,3.3014,815.22,333.3,0.01,0.33732
3.9862,583.17,259.61,5.3891,262.87,5.8723,87.056,0.012022,87.056,0.0079125,41.262,2.3329,28.61,-80.599,9.7866,0.0097097,0,0.80601,0.0046302,22421,83.063,34.534,0.10596,269.02,206.91,4.431,0.78871,52987944,710.14,365.66,0.66793,0.66793,0.34547,0.12159,0.20087,0.0017823,0.0075707,-1.7207e-4,0,0,0,0,2.6596e-5,0.033779,14.016,154.28,80.979,0.012787,NaN,3.2846,814.95,333.29,0.01,0.33803
3.9962,585.77,259.66,3.6087,262.93,4.1624,87.469,0.012118,87.469,0.0079376,41.285,2.0744,28.61,-80.599,9.7866,0.0048111,0,0.81356,0.0098806,22416,78.745,34.529,0.10595,269.04,206.89,4.4342,0.78891,52988103,669.83,365.75,0.66797,0.66797,0.34546,0.1216,0.20091,8.8294e-4,0.0037676,-1.8194e-4,0,0,0,0,2.7085e-5,0.033786,14.016,154.28,80.971,0.012834,NaN,3.2677,814.69,333.28,0.01,0.3386
4.0062,588.37,259.7,2.505,262.96,3.158,87.882,0.012213,87.882,0.0079626,41.306,1.923,28.61,-80.599,9.7866,1.0502e-4,0,0,0,22413,75.381,34.525,0.10595,269.07,206.88,4.437,0.78905,52984629,644.85,365.77,0.668,0.668,0.34545,0.12161,0.20094,1.927e-5,-5.8639e-5,4.7046e-4,0,0,0,0,0,0.033791,14.016,154.28,80.963,0.012887,NaN,3.2508,814.43,333.27,0.01,0.3392
4.0162,590.96,259.73,1.4022,262.99,2.2591,88.295,0.012309,88.295,0.0079875,41.326,1.7712,28.61,-80.599,9.7866,0.0049306,0,-0.81341,0.010306,22411,72.85,34.522,0.10594,269.04,206.87,4.4364,0.78915,52978905,619.87,365.77,0.66802,0.66802,0.34545,0.12161,0.20096,9.0489e-4,0.0039352,2.0255e-4,0,0,0,0,-2.7061e-5,0.033795,14.016,154.28,80.954,0.012937,NaN,3.2339,814.17,333.26,0.01,0.33969
4.0262,593.56,259.74,0.30077,263.01,1.6466,88.708,0.012405,88.708,0.0080124,41.343,1.6189,28.61,-80.599,9.7866,0.0096767,0,-0.80597,0.0056343,22408,70.319,34.519,0.10594,269.02,206.85,4.4358,0.78923,52970935,594.89,365.73,0.66804,0.66804,0.34544,0.12162,0.20097,0.0017764,0.0079428,4.2845e-4,0,0,0,0,-2.6565e-5,0.033797,14.016,154.28,80.946,0.01299,NaN,3.217,813.9,333.25,0.01,0.34019
4.0362,596.16,259.74,-0.79923,263.01,1.6695,89.122,0.012502,89.122,0.0080372,41.36,1.4658,28.61,-80.599,9.7866,0.014274,0,-0.79358,0.0038941,22405,67.788,34.516,0.10594,269,206.84,4.4352,0.78927,52960723,569.91,365.65,0.66804,0.66804,0.34544,0.12162,0.20098,0.0026211,0.011165,-4.3117e-4,0,0,0,0,-2.5754e-5,0.033798,14.016,154.28,80.938,0.013046,NaN,3.2002,813.64,333.24,0.01,0.34066
4.0462,598.76,259.73,-1.8978,263.01,2.307,89.535,0.012598,89.535,0.008062,41.375,1.3117,28.61,-80.599,9.7866,0.018678,0,-0.77631,0.0031703,22403,65.257,34.513,0.10593,268.98,206.83,4.4346,0.78928,52948274,544.93,365.54,0.66805,0.66805,0.34544,0.12162,0.20098,0.0034305,0.015582,1.9926e-5,0,0,0,0,-2.4646e-5,0.033797,14.016,154.28,80.93,0.013118,NaN,3.1833,813.38,333.23,0.01,0.34113
4.0562,601.35,259.72,-2.9948,262.99,3.2103,89.949,0.012695,89.949,0.0080867,41.388,1.1565,28.61,-80.599,9.7866,0.022841,0,-0.75462,0.0025211,22400,62.726,34.51,0.10593,268.96,206.82,4.4341,0.78925,52933592,519.95,365.4,0.66804,0.66804,0.34544,0.12162,0.20098,0.004196,0.018747,4.9166e-4,0,0,0,0,-2.3291e-5,0.033795,14.016,154.28,80.923,0.013193,NaN,3.1664,813.11,333.22,0.01,0.34162
4.0662,603.95,259.69,-4.0903,262.96,4.2108,90.363,0.012793,90.363,0.0081114,41.399,0.99982,28.61,-80.599,9.7866,0.026727,0,-0.72908,0.0020723,22398,60.195,34.507,0.10593,268.95,206.8,4.4337,0.78919,52916683,494.97,365.22,0.66803,0.66803,0.34545,0.12162,0.20097,0.0049108,0.02205,3.7519e-4,0,0,0,0,-2.1745e-5,0.033792,14.016,154.28,80.915,0.013261,NaN,3.1495,812.85,333.21,0.01,0.34211
4.0762,606.55,259.64,-5.1843,262.93,5.2522,90.777,0.01289,90.777,0.008136,41.41,0.84168,28.61,-80.599,9.7866,0.0303,0,-0.69957,0.0016015,22395,57.664,34.504,0.10592,268.93,206.79,4.4334,0.7891,52897550,469.99,365,0.66801,0.66801,0.34545,0.12161,0.20095,0.0055681,0.024893,4.9905e-5,0,0,0,0,-2.0027e-5,0.033787,14.016,154.28,80.908,0.013322,NaN,3.1326,812.59,333.2,0.01,0.34256
4.0862,609.14,259.59,-6.2768,262.88,6.3137,91.191,0.012988,91.191,0.0081606,41.418,0.68189,28.61,-80.599,9.7866,0.033526,0,-0.66671,0.0014099,22393,55.133,34.501,0.10592,268.91,206.78,4.4331,0.78897,52876198,445.01,364.76,0.66798,0.66799,0.34546,0.1216,0.20092,0.0061619,0.027602,2.9015e-4,0,0,0,0,-1.8196e-5,0.033781,14.016,154.28,80.901,0.013375,NaN,3.1158,812.33,333.19,0.01,0.34304
4.0962,611.74,259.53,-7.3676,262.82,7.386,91.606,0.013087,91.606,0.0081851,41.425,0.52033,28.61,-80.599,9.7866,0.036374,0,-0.63026,0.0013739,22390,52.602,34.498,0.10592,268.9,206.77,4.4329,0.78882,52852631,420.03,364.47,0.66795,0.66795,0.34547,0.12159,0.20089,0.0066862,0.030034,1.8174e-4,0,0,0,0,-1.6269e-5,0.033773,14.016,154.28,80.895,0.013429,NaN,3.0989,812.06,333.18,0.01,0.34353
4.1062,614.33,259.46,-8.24,262.74,8.2493,92.02,0.013185,92.02,0.0082096,41.43,0.39168,28.61,-80.599,9.7865,0.038818,0,-0.5914,0.0013682,22388,50.071,34.495,0.10592,268.89,206.76,4.4328,0.78863,52826855,399.97,364.16,0.66791,0.66791,0.34548,0.12158,0.20085,0.0071363,0.031159,2.0848e-4,0,0,0,0,-1.4332e-5,0.033764,14.016,154.28,80.889,0.013486,NaN,3.082,811.8,333.17,0.01,0.34403
4.1162,616.93,259.37,-8.5338,262.66,8.5412,92.434,0.013284,92.434,0.0082341,41.434,0.35375,28.61,-80.599,9.7865,0.040841,0,-0.55048,0.0012674,22386,47.909,34.493,0.10591,268.87,206.75,4.4327,0.78841,52799314,392.99,363.81,0.66787,0.66787,0.34549,0.12157,0.20081,0.0075088,0.033107,4.1883e-4,0,0,0,0,-1.2425e-5,0.033754,14.016,154.28,80.883,0.013549,NaN,3.0652,811.54,333.16,0.01,0.3445
4.1262,619.52,259.29,-8.7958,262.58,8.8016,92.848,0.013383,92.848,0.0082585,41.438,0.31884,28.61,-80.599,9.7865,0.042425,0,-0.50757,8.3521e-4,22384,46.257,34.491,0.10591,268.86,206.74,4.4326,0.78818,52771186,386.72,363.46,0.66782,0.66782,0.3455,0.12156,0.20076,0.0078003,0.034427,-1.6718e-4,0,0,0,0,-1.057e-5,0.033743,14.016,154.28,80.878,0.013598,NaN,3.0483,811.28,333.15,0.01,0.34497
4.1362,622.11,259.2,-9.0572,262.49,9.0615,93.263,0.013482,93.263,0.0082828,41.441,0.28191,28.61,-80.599,9.7865,0.043556,0,-0.46308,9.1313e-4,22382,44.745,34.489,0.10591,268.86,206.73,4.4326,0.78795,52742536,380.46,363.1,0.66777,0.66778,0.34552,0.12154,0.20071,0.0080085,0.035587,4.9944e-4,0,0,0,0,-8.8041e-6,0.033732,14.016,154.28,80.873,0.013641,NaN,3.0315,811.01,333.14,0.01,0.34547
4.1462,624.71,259.11,-9.3178,262.4,9.321,93.677,0.013582,93.677,0.0083072,41.444,0.24294,28.61,-80.599,9.7865,0.044227,0,-0.4176,6.3117e-4,22381,43.232,34.487,0.10591,268.85,206.72,4.4327,0.7877,52713365,374.19,362.73,0.66772,0.66773,0.34553,0.12153,0.20066,0.0081318,0.035946,-1.353e-4,0,0,0,0,-7.1648e-6,0.033721,14.016,154.28,80.868,0.013674,NaN,3.0146,810.75,333.13,0.01,0.34593
4.1562,627.3,259.02,-9.5779,262.31,9.58,94.092,0.013682,94.092,0.0083315,41.446,0.20193,28.61,-80.599,9.7865,0.044436,0,-0.37197,6.6422e-4,22379,41.72,34.485,0.10591,268.85,206.72,4.4329,0.78745,52683674,367.92,362.36,0.66767,0.66767,0.34555,0.12151,0.20061,0.00817,0.036714,3.6034e-4,0,0,0,0,-5.6886e-6,0.033709,14.016,154.28,80.865,0.013707,NaN,2.9978,810.49,333.12,0.01,0.34642
4.1662,629.89,258.92,-9.8373,262.22,9.8386,94.506,0.013782,94.506,0.0083557,41.448,0.1589,28.61,-80.599,9.7865,0.044184,0,-0.32597,6.9896e-4,22378,40.207,34.484,0.1059,268.84,206.71,4.4333,0.78719,52653464,361.65,361.97,0.66762,0.66762,0.34556,0.1215,0.20056,0.0081232,0.035643,3.7354e-4,0,0,0,0,-4.3716e-6,0.033697,14.016,154.28,80.861,0.013734,NaN,2.9809,810.23,333.11,0.01,0.3469
4.1762,632.47,258.82,-10.096,262.12,10.097,94.921,0.013883,94.921,0.0083799,41.45,0.11391,28.61,-80.599,9.7865,0.04348,0,-0.281,7.5013e-4,22376,38.695,34.482,0.1059,268.84,206.7,4.4339,0.78693,52622737,355.38,361.58,0.66756,0.66757,0.34558,0.12148,0.2005,0.0079933,0.035466,7.7075e-6,0,0,0,0,-3.2509e-6,0.033685,14.016,154.28,80.858,0.013768,NaN,2.9641,809.96,333.1,0.01,0.34739
4.1862,635.06,258.72,-10.354,262.02,10.354,95.335,0.013984,95.335,0.0084041,41.451,0.067025,28.61,-80.599,9.7865,0.042336,0,-0.23662,8.6598e-4,22375,37.183,34.48,0.1059,268.85,206.69,4.4345,0.78665,52591493,349.11,361.18,0.66751,0.66751,0.34559,0.12147,0.20045,0.0077822,0.034329,2.9444e-4,0,0,0,0,-2.307e-6,0.033672,14.016,154.28,80.855,0.013807,NaN,2.9473,809.7,333.08,0.01,0.34787
4.1962,637.65,258.62,-10.612,261.92,10.612,95.75,0.014085,95.75,0.0084282,41.452,0.018439,28.61,-80.599,9.7865,0.040766,0,-0.19376,7.7349e-4,22373,35.67,34.478,0.1059,268.85,206.69,4.4353,0.78637,5.256e7,342.85,360.77,0.66745,0.66745,0.34561,0.12145,0.20039,0.0074927,0.033725,-2.3305e-4,0,0,0,0,-1.5481e-6,0.033659,14.016,154.28,80.853,0.013847,NaN,2.9305,809.44,333.07,0.01,0.34832
4.2062,640.24,258.51,-10.869,261.82,10.869,96.164,0.014186,96.164,0.0084523,41.452,0.032356,28.61,-80.599,9.7865,0.038793,0,-0.15306,7.1403e-4,22372,34.158,34.476,0.1059,268.86,206.68,4.4362,0.78608,52527459,336.58,360.36,0.66739,0.66739,0.34563,0.12143,0.20033,0.0071291,0.031677,-4.4504e-4,0,0,0,0,-9.6677e-7,0.033646,14.016,154.28,80.852,0.013892,NaN,2.9137,809.18,333.06,0.01,0.34878
4.2162,642.82,258.4,-11.125,261.71,11.125,96.579,0.014288,96.579,0.0084763,41.451,0.08433,28.61,-80.599,9.7865,0.036444,0,-0.11482,6.651e-4,22370,32.645,34.475,0.10589,268.86,206.67,4.4373,0.78578,52494671,330.31,359.94,0.66733,0.66733,0.34564,0.12141,0.20027,0.0066962,0.030187,4.1136e-4,0,0,0,0,-5.4452e-7,0.033632,14.016,154.28,80.85,0.01393,NaN,2.8969,808.92,333.05,0.01,0.34923
4.2262,645.4,258.29,-11.381,261.6,11.382,96.993,0.01439,96.993,0.0085003,41.451,0.13783,28.61,-80.599,9.7864,0.033743,0,-0.078544,4.2861e-4,22369,31.133,34.473,0.10589,268.87,206.66,4.4384,0.78548,52461371,324.04,359.5,0.66726,0.66727,0.34566,0.1214,0.20021,0.0061989,0.027178,3.3071e-4,0,0,0,0,-2.5502e-7,0.033618,14.016,154.28,80.849,0.013961,NaN,2.8801,808.66,333.04,0.01,0.3497
