Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
9.53,2,0.11731385,0.122974995,0.10928001,0.117456909,0.103753576,0.156445325,0.16016384,0.150692766,0.009471074,7.568976665,56.13437526,60.54060978,730924500
9.54,2,0.117210895,0.122869105,0.10917412,0.117353829,0.103650496,0.156366645,0.160081513,0.150610439,0.009471074,7.566618173,56.11516618,60.5303409,731691500
9.55,2,0.117108171,0.12276345,0.109068465,0.11725098,0.103547647,0.156288116,0.159999344,0.150528271,0.009471074,7.564264222,56.09602407,60.52011552,732458600
9.56,2,0.117005698,0.122658051,0.108963066,0.117148382,0.103445049,0.156209702,0.1599173,0.150446226,0.009471074,7.561913821,56.07685465,60.50987706,733225500
9.57,2,0.116903448,0.122552882,0.108857897,0.117046007,0.103342675,0.156131448,0.159835422,0.150364349,0.009471074,7.559568202,56.0577504,60.49968081,733992400
9.58,2,0.116801437,0.122447955,0.10875297,0.116943871,0.103240539,0.15605332,0.159753681,0.150282607,0.009471074,7.55722648,56.03865257,60.4894917,734759400
9.59,2,0.116699667,0.122343276,0.108648291,0.116841978,0.103138645,0.155975336,0.15967209,0.150201017,0.009471074,7.554889087,56.01955034,60.47930288,735526400
9.6,2,0.116598137,0.122238842,0.108543856,0.116740324,0.103036991,0.155897479,0.159590637,0.150119563,0.009471074,7.552555609,56.00049155,60.46914356,736293400
9.61,2,0.116496826,0.122134632,0.108439647,0.116638889,0.102935557,0.155819764,0.159509332,0.150038259,0.009471074,7.550226409,55.98142894,60.4589849,737060400
9.62,2,0.116395753,0.122030665,0.10833568,0.116537693,0.102834361,0.15574219,0.159428177,0.149957104,0.009471074,7.547901487,55.96240903,60.44885503,737827300
9.63,2,0.11629492,0.121926942,0.108231957,0.116436737,0.102733404,0.155664733,0.159347147,0.149876073,0.009471074,7.545580138,55.94337585,60.43872047,738594300
9.64,2,0.116194313,0.121823452,0.108128467,0.116336007,0.102632675,0.155587429,0.159266279,0.149795205,0.009471074,7.543263435,55.92440202,60.42862451,739361300
9.65,2,0.116093935,0.121720195,0.10802521,0.116235506,0.102532174,0.155510261,0.159185553,0.14971448,0.009471074,7.540950828,55.90540908,60.41852001,740128200
9.66,2,0.115993793,0.12161718,0.107922195,0.116135243,0.10243191,0.155433214,0.159104958,0.149633884,0.009471074,7.538641943,55.88646536,60.40844848,740895200
9.67,2,0.115893868,0.121514386,0.107819401,0.116035196,0.102331864,0.155356313,0.159024517,0.149553443,0.009471074,7.536337473,55.86750605,60.39837031,741662200
9.68,2,0.115794189,0.121411844,0.107716859,0.115935396,0.102232063,0.155279538,0.15894421,0.149473136,0.009471074,7.534036843,55.84860252,60.38832898,742429200
9.69,2,0.115694727,0.121309523,0.107614538,0.115835812,0.102132479,0.155202896,0.158864044,0.14939297,0.009471074,7.531740259,55.82968184,60.37828025,743196100
9.7,2,0.115595488,0.121207431,0.107512446,0.115736453,0.10203312,0.155126381,0.158784013,0.149312939,0.009471074,7.52944754,55.81080827,60.36826306,743963100
9.71,2,0.115496486,0.121105581,0.107410596,0.115637329,0.101933996,0.155050023,0.158704147,0.149233073,0.009471074,7.527159547,55.79193149,60.35824645,744730000
9.72,2,0.115397707,0.121003958,0.107308973,0.11553843,0.101835097,0.154973776,0.158624399,0.149153325,0.009471074,7.524874941,55.77309988,60.34826045,745497100
9.73,2,0.11529915,0.120902564,0.107207579,0.115439753,0.10173642,0.154897661,0.158544792,0.149073718,0.009471074,7.522594355,55.75424932,60.33826593,746264000
9.74,2,0.115200819,0.1208014,0.107106415,0.115341302,0.101637969,0.154821689,0.158465335,0.148994262,0.009471074,7.520318105,55.73545297,60.32830687,747031000
9.75,2,0.115102711,0.120700463,0.107005478,0.115243074,0.101539741,0.154745844,0.158386014,0.14891494,0.009471074,7.518045707,55.71664544,60.31834404,747798000
9.76,2,0.115004824,0.120599753,0.106904768,0.115145068,0.101441735,0.154670128,0.158306829,0.148835756,0.009471074,7.515777242,55.6978872,60.30841389,748564900
9.77,2,0.114907161,0.120499272,0.106804287,0.115047285,0.101343952,0.154594559,0.1582278,0.148756726,0.009471074,7.513513216,55.67912272,60.29848259,749332000
9.78,2,0.114809729,0.120399027,0.106704042,0.114949735,0.101246402,0.154519098,0.158148887,0.148677813,0.009471074,7.51125251,55.66039448,60.28857642,750098900
9.79,2,0.114712507,0.120298997,0.106604012,0.114852394,0.101149062,0.154443781,0.158070124,0.148599051,0.009471074,7.508996142,55.64165982,60.278669,750865900
9.8,2,0.114615507,0.120199194,0.106504209,0.114755276,0.101051944,0.154368585,0.157991491,0.148520417,0.009471074,7.506743462,55.62297812,60.26879655,751632800
9.81,2,0.114518727,0.120099616,0.106404631,0.114658378,0.100955045,0.154293524,0.157913001,0.148441927,0.009471074,7.504494877,55.60427997,60.25891693,752399800
9.82,2,0.114422158,0.120000254,0.106305269,0.114561692,0.100858359,0.154218599,0.157834653,0.14836358,0.009471074,7.502250391,55.58559704,60.24904923,753166700
9.83,2,0.114325817,0.119901124,0.106206139,0.114465233,0.1007619,0.154143783,0.157756424,0.14828535,0.009471074,7.500009285,55.56696497,60.23921534,753933800
9.84,2,0.114229696,0.119802219,0.106107234,0.114368995,0.100665662,0.154069113,0.157678347,0.148207273,0.009471074,7.497772547,55.54831929,60.22937577,754700700
9.85,2,0.114133783,0.119703527,0.106008542,0.114272965,0.100569632,0.153994556,0.157600392,0.148129318,0.009471074,7.495539297,55.52971983,60.21956713,755467700
9.86,2,0.114038089,0.119605059,0.105910074,0.114177154,0.100473821,0.153920141,0.157522586,0.148051512,0.009471074,7.493310314,55.51111281,60.2097565,756234600
9.87,2,0.113942613,0.119506814,0.105811829,0.114081561,0.100378228,0.153845843,0.157444904,0.14797383,0.009471074,7.491084885,55.49255158,60.19997644,757001600
9.88,2,0.113847344,0.11940878,0.105713795,0.113986176,0.100282843,0.153771672,0.157367356,0.147896283,0.009471074,7.488863318,55.47397788,60.19019166,757768600
9.89,2,0.113752292,0.119310969,0.105615984,0.113891008,0.100187675,0.153697645,0.157289962,0.147818888,0.009471074,7.486646121,55.45546264,60.18044452,758535600
9.9,2,0.113657457,0.11921338,0.105518395,0.113796058,0.100092725,0.153623736,0.157212692,0.147741618,0.009471074,7.484432508,55.43692151,60.17068473,759302500
9.91,2,0.113562838,0.119116011,0.105421026,0.113701323,0.09999799,0.153549951,0.157135553,0.147664479,0.009471074,7.48222264,55.4184018,60.16094065,760069500
9.92,2,0.113468424,0.119018852,0.105323867,0.113606794,0.099903461,0.153476288,0.157058545,0.147587471,0.009471074,7.480016516,55.39993407,60.15123064,760836500
9.93,2,0.113374226,0.118921913,0.105226928,0.113512481,0.099809148,0.153402746,0.156981664,0.14751059,0.009471074,7.477814043,55.38144855,60.14151278,761603500
9.94,2,0.113280233,0.118825186,0.105130201,0.113418374,0.099715041,0.153329352,0.156904939,0.147433865,0.009471074,7.475616028,55.36301988,60.13183143,762370400
9.95,2,0.113186454,0.118728676,0.105033691,0.11332448,0.099621148,0.153256055,0.156828319,0.147357245,0.009471074,7.473421034,55.3445607,60.12213495,763137400
9.96,2,0.11309288,0.118632376,0.104937391,0.113230792,0.09952746,0.153182903,0.156751851,0.147280777,0.009471074,7.471230376,55.32616692,60.11248015,763904400
9.97,2,0.112999519,0.118536293,0.104841308,0.113137317,0.099433985,0.153109869,0.156675507,0.147204434,0.009471074,7.469043302,55.30775145,60.10281513,764671400
9.98,2,0.112906371,0.118440429,0.104745444,0.113044056,0.099340723,0.153036957,0.156599294,0.147128221,0.009471074,7.466859967,55.28936061,60.09316764,765438300
9.99,2,0.112813417,0.118344763,0.104649778,0.112950988,0.099247656,0.152964166,0.156523209,0.147052135,0.009471074,7.464680281,55.27101034,60.08354728,766205300
10,2,0.112720685,0.118249324,0.104554339,0.112858143,0.099154811,0.152891518,0.156447274,0.146976201,0.009471074,7.462504906,55.25265465,60.07392598,766972300
10.01,2,0.112697937,0.118223917,0.104528931,0.112835368,0.099132035,0.152816529,0.156371445,0.146900371,0.009471074,7.460332555,55.23434015,60.06433255,767739300
10.02,2,0.112671263,0.118194585,0.1044996,0.112808662,0.099105329,0.152741815,0.156295752,0.146824678,0.009471074,7.458164118,55.21601398,60.05473465,768506200
10.03,2,0.112644664,0.118165332,0.104470347,0.112782029,0.099078697,0.152667234,0.156220195,0.146749122,0.009471074,7.455999578,55.19774129,60.0451714,769273200
10.04,2,0.112618119,0.118136139,0.104441153,0.112755452,0.09905212,0.152592777,0.156144765,0.146673691,0.009471074,7.453838657,55.17945226,60.03560104,770040100
10.05,2,0.112591649,0.118107025,0.10441204,0.11272895,0.099025618,0.15251845,0.156069467,0.146598394,0.009471074,7.45168154,55.16117768,60.02604192,770807200
10.06,2,0.112565254,0.11807799,0.104383005,0.112702523,0.09899919,0.152444253,0.155994303,0.146523229,0.009471074,7.449528231,55.14296135,60.01652031,771574100
10.07,2,0.112538914,0.118049015,0.10435403,0.112676151,0.098972818,0.152370171,0.155919254,0.14644818,0.009471074,7.447378239,55.12471906,60.00698598,772341100
10.08,2,0.112512648,0.118020119,0.104325134,0.112649853,0.09894652,0.152296217,0.155844337,0.146373263,0.009471074,7.44523202,55.1065018,59.99746921,773108000
10.09,2,0.112486447,0.117991291,0.104296306,0.11262362,0.098920287,0.152222397,0.155769556,0.146298483,0.009471074,7.443089721,55.08833192,59.98798328,773875000
10.1,2,0.112460311,0.117962534,0.104267549,0.112597451,0.098894119,0.152148699,0.155694899,0.146223825,0.009471074,7.44095094,55.07014699,59.97849101,774642000
10.11,2,0.112434249,0.117933855,0.10423887,0.112571358,0.098868025,0.152075118,0.155620362,0.146149289,0.009471074,7.438815631,55.05200856,59.96902931,775409000
10.12,2,0.112408242,0.117905236,0.10421025,0.112545319,0.098841986,0.152001674,0.155545964,0.14607489,0.009471074,7.436684261,55.0338603,59.9595641,776175900
10.13,2,0.11238231,0.117876696,0.104181711,0.112519356,0.098816023,0.151928348,0.155471686,0.146000613,0.009471074,7.43455637,55.01572749,59.95011081,776942900
10.14,2,0.112356442,0.117848225,0.10415324,0.112493457,0.098790124,0.151855151,0.155397541,0.145926467,0.009471074,7.432432254,54.99764736,59.94069153,777709900
10.15,2,0.11233063,0.117819813,0.104124828,0.112467613,0.09876428,0.151782069,0.155323512,0.145852438,0.009471074,7.430311481,54.97954793,59.93126342,778476800
10.16,2,0.112304892,0.11779148,0.104096495,0.112441843,0.09873851,0.151709113,0.155249611,0.145778538,0.009471074,7.428194389,54.96146228,59.92184606,779243800
10.17,2,0.112279218,0.117763216,0.104068231,0.112416138,0.098712805,0.151636282,0.155175838,0.145704764,0.009471074,7.42608094,54.94342568,59.91246055,780010800
10.18,2,0.112253609,0.117735021,0.104040036,0.112390498,0.098687165,0.15156357,0.155102186,0.145631113,0.009471074,7.423970977,54.92538122,59.90307295,780777800
10.19,2,0.112228066,0.117706896,0.104011911,0.112364923,0.098661591,0.151490988,0.155028667,0.145557594,0.009471074,7.421864814,54.90735728,59.89369997,781544700
10.2,2,0.112202586,0.117678839,0.103983854,0.112339413,0.09863608,0.151418514,0.154955258,0.145484185,0.009471074,7.419761801,54.88936808,59.88435059,782311700
10.21,2,0.112177171,0.117650852,0.103955867,0.112313967,0.098610634,0.151346174,0.154881985,0.145410911,0.009471074,7.417662675,54.87137268,59.87499976,783078700
10.22,2,0.112151822,0.117622933,0.103927948,0.112288586,0.098585254,0.151273952,0.154808833,0.145337759,0.009471074,7.415567018,54.8534219,59.86567817,783845700
10.23,2,0.112126526,0.117595075,0.10390009,0.11226326,0.098559928,0.151201866,0.154735819,0.145264745,0.009471074,7.413475316,54.83547083,59.85635862,784612600
10.24,2,0.112101305,0.117567294,0.103872308,0.112238009,0.098534676,0.151129873,0.1546629,0.145191826,0.009471074,7.411386351,54.81751979,59.84704209,785379600
10.25,2,0.11207614,0.117539573,0.103844588,0.112212812,0.098509479,0.151058022,0.154590125,0.145119052,0.009471074,7.40930151,54.79962527,59.83776141,786146600
10.26,2,0.112051037,0.117511919,0.103816934,0.112187679,0.098484346,0.150986278,0.15451746,0.145046387,0.009471074,7.407219816,54.78171268,59.82847263,786913600
10.27,2,0.112026001,0.117484336,0.103789351,0.112162612,0.098459279,0.150914656,0.154444919,0.144973845,0.009471074,7.405141647,54.76381605,59.81919583,787680600
10.28,2,0.11200103,0.117456822,0.103761837,0.11213761,0.098434278,0.150843171,0.154372518,0.144901444,0.009471074,7.403067509,54.74597441,59.80995396,788447500
10.29,2,0.111976122,0.117429377,0.103734392,0.112112673,0.09840934,0.150771787,0.154300219,0.144829146,0.009471074,7.400996316,54.7281129,59.80070304,789214500
10.3,2,0.111951269,0.117401989,0.103707004,0.112087789,0.098384456,0.150700524,0.154228044,0.14475697,0.009471074,7.398928646,54.71026878,59.79146489,789981400
10.31,2,0.111926482,0.117374673,0.103679688,0.112062971,0.098359639,0.150629393,0.154156002,0.144684929,0.009471074,7.396864805,54.69247779,59.78226064,790748400
10.32,2,0.111901758,0.117347424,0.103652438,0.112038218,0.098334885,0.150558372,0.154084073,0.144613,0.009471074,7.394804191,54.67466853,59.77304805,791515400
10.33,2,0.111877099,0.117320244,0.103625259,0.112013529,0.098310196,0.150487464,0.15401226,0.144541187,0.009471074,7.392746897,54.65687481,59.76384725,792282400
10.34,2,0.111852495,0.117293122,0.103598137,0.111988894,0.098285562,0.150416681,0.153940574,0.1444695,0.009471074,7.390693239,54.63912474,59.75467475,793049300
10.35,2,0.111827956,0.117266071,0.103571086,0.111964326,0.098260993,0.150346014,0.153869006,0.144397932,0.009471074,7.388642959,54.62136662,59.74549987,793816300
10.36,2,0.111803471,0.117239077,0.103544092,0.111939811,0.098236478,0.150275466,0.153797559,0.144326485,0.009471074,7.386596158,54.6036266,59.73633814,794583200
10.37,2,0.11177905,0.117212153,0.103517168,0.11191536,0.098212027,0.150205041,0.153726237,0.144255164,0.009471074,7.384552942,54.58590637,59.72719047,795350200
10.38,2,0.111754694,0.117185297,0.103490311,0.111890975,0.098187642,0.150134718,0.15365502,0.144183946,0.009471074,7.382512719,54.56821925,59.7180652,796117200
10.39,2,0.111730394,0.117158501,0.103463516,0.111866645,0.098163312,0.150064521,0.15358393,0.144112856,0.009471074,7.380476137,54.55052837,59.70893988,796884200
10.4,2,0.111706158,0.117131772,0.103436787,0.111842379,0.098139046,0.149994435,0.153512954,0.144041881,0.009471074,7.378442834,54.5328538,59.69982671,797651100
10.41,2,0.111681975,0.117105102,0.103410117,0.111818166,0.098114833,0.14992447,0.153442101,0.143971027,0.009471074,7.376413026,54.5152219,59.69074123,798418100
10.42,2,0.111657857,0.117078501,0.103383516,0.11179402,0.098090687,0.149854619,0.153371365,0.143900291,0.009471074,7.374386587,54.49757885,59.68165145,799185100
10.43,2,0.111633795,0.11705196,0.103356975,0.111769928,0.098066595,0.149784894,0.153300755,0.143829682,0.009471074,7.372363779,54.47995928,59.6725778,799952100
10.44,2,0.111609797,0.117025486,0.103330501,0.1117459,0.098042568,0.14971526,0.15323024,0.143759166,0.009471074,7.370343656,54.46237064,59.66352537,800719000
10.45,2,0.111585854,0.116999072,0.103304087,0.111721928,0.098018595,0.149645762,0.153159863,0.143688789,0.009471074,7.368327505,54.44478218,59.65447492,801486000
10.46,2,0.111561975,0.116972727,0.103277741,0.11169802,0.097994687,0.149576369,0.153089592,0.143618519,0.009471074,7.36631441,54.42720482,59.64543358,802253000
10.47,2,0.111538151,0.11694644,0.103251455,0.111674167,0.097970834,0.149507094,0.153019443,0.143548369,0.009471074,7.364304766,54.40964016,59.63640203,803020000
10.48,2,0.111514391,0.116920222,0.103225237,0.111650379,0.097947046,0.149437938,0.152949413,0.14347834,0.009471074,7.362298576,54.39213147,59.62740599,803786900
10.49,2,0.111490686,0.116894062,0.103199077,0.111626644,0.097923312,0.149368891,0.152879495,0.143408421,0.009471074,7.360295562,54.37460371,59.61840097,804553900
10.5,2,0.111467036,0.116867961,0.103172976,0.111602965,0.097899632,0.149299959,0.152809695,0.143338621,0.009471074,7.358295934,54.3570906,59.60940689,805320900
10.51,2,0.111443439,0.116841918,0.103146933,0.11157934,0.097876007,0.149231135,0.152740004,0.14326893,0.009471074,7.356299427,54.33962642,59.60044433,806087900
10.52,2,0.111419908,0.116815945,0.10312096,0.11155578,0.097852447,0.14916243,0.152670434,0.14319936,0.009471074,7.354306397,54.3221496,59.59147636,806854800
10.53,2,0.111396432,0.11679003,0.103095044,0.111532275,0.097828942,0.149093827,0.152600969,0.143129895,0.009471074,7.352316368,54.3046796,59.58251491,807621800
10.54,2,0.111373019,0.116764183,0.103069198,0.111508834,0.097805501,0.149025346,0.152531627,0.143060553,0.009471074,7.350329872,54.28723472,59.57357046,808388800
10.55,2,0.111349651,0.116738385,0.1030434,0.111485437,0.097782105,0.148956988,0.15246241,0.142991336,0.009471074,7.348346949,54.2698413,59.56465862,809155800
10.56,2,0.111326348,0.116712656,0.103017671,0.111462106,0.097758774,0.148888732,0.152393298,0.142922225,0.009471074,7.346367049,54.25242933,59.55573815,809922800
10.57,2,0.111303099,0.116686985,0.102992,0.111438829,0.097735496,0.148820581,0.152324292,0.142853219,0.009471074,7.344390174,54.23502299,59.54682342,810689700
10.58,2,0.111279915,0.116661382,0.102966397,0.111415616,0.097712284,0.14875255,0.152255409,0.142784335,0.009471074,7.342416818,54.21764459,59.5379273,811456600
10.59,2,0.111256775,0.116635828,0.102940843,0.111392448,0.097689116,0.148684623,0.152186632,0.142715558,0.009471074,7.340446493,54.20030863,59.52905876,812223600
10.6,2,0.111233701,0.116610343,0.102915358,0.111369346,0.097666013,0.148616813,0.152117974,0.1426469,0.009471074,7.338479591,54.18296227,59.5201861,812990700
10.61,2,0.11121068,0.116584916,0.102889931,0.111346297,0.097642964,0.148549111,0.152049426,0.142578352,0.009471074,7.336515827,54.16562968,59.51132386,813757600
10.62,2,0.111187714,0.116559548,0.102864563,0.111323303,0.09761997,0.148481515,0.151980985,0.142509911,0.009471074,7.33455515,54.14831003,59.5024716,814524500
10.63,2,0.111164802,0.116534238,0.102839253,0.111300363,0.097597031,0.148414036,0.151912664,0.142441591,0.009471074,7.332597907,54.13104088,59.49365132,815291500
10.64,2,0.111141946,0.116508986,0.102814001,0.111277479,0.097574146,0.148346665,0.151844453,0.14237338,0.009471074,7.330643807,54.11375522,59.48482346,816058500
10.65,2,0.111119143,0.116483794,0.102788808,0.111254649,0.097551316,0.148279401,0.151776351,0.142305277,0.009471074,7.328692804,54.09648261,59.47600557,816825500
