Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
21.7104,0.8264946,0,0.5879034,0,0,43.42574,13.59775,0,58.66396,95.31544,9.162871,-41.90389663,-41.82948117,-2.496208741,869.933816,842.771452,215.6875538,75.64462,75.64462,27279.86,5162.529
21.7204,0.8261312,0,0.5878772,0,0,43.42574,13.57979,0,58.66396,95.31544,9.162871,-41.89063727,-41.81634182,-2.493801924,869.5225272,842.3532886,215.6626157,75.63937,75.63937,27288.29,5164.686
21.7304,0.8257677,0,0.5878509,0,0,43.42574,13.56184,0,58.66396,95.31544,9.162871,-41.87738443,-41.80320893,-2.491395231,869.1113805,841.9352565,215.6377018,75.63413,75.63413,27296.71,5166.842
21.7404,0.8254043,0,0.5878248,0,0,43.42574,13.54392,0,58.66396,95.31544,9.162871,-41.86415523,-41.79009938,-2.488993164,868.7003757,841.5173555,215.6128119,75.62888,75.62888,27305.12,5168.999
21.7504,0.8250411,0,0.5877987,0,0,43.42574,13.80404,0,58.66396,95.31544,9.162871,-42.05306663,-41.97642798,-2.537697207,868.2874519,841.0975912,215.5874349,75.62363,75.62363,27313.53,5171.154
21.7604,0.824676,0,0.5877724,0,0,43.42574,13.78583,0,58.66396,95.31544,9.162871,-42.03961599,-41.96310038,-2.535255248,867.8746722,840.6779603,215.5620823,75.61837,75.61837,27321.94,5173.31
21.7704,0.824311,0,0.5877461,0,0,43.42574,13.76764,0,58.66396,95.31544,9.162871,-42.02618547,-41.94979265,-2.532816952,867.4620325,840.2584623,215.5367542,75.61311,75.61311,27330.34,5175.465
21.7804,0.8239461,0,0.5877199,0,0,43.42574,13.74947,0,58.66396,95.31544,9.162871,-42.012772,-41.9365018,-2.530380954,867.0495326,839.8390973,215.5114504,75.60784,75.60784,27338.74,5177.621
21.7904,0.8235813,0,0.5876938,0,0,43.42574,13.73133,0,58.66396,95.31544,9.162871,-41.99937659,-41.92322884,-2.527947191,866.63718,839.419865,215.4861709,75.60258,75.60258,27347.13,5179.775
21.8004,0.8232167,0,0.5876676,0,0,43.42574,13.71321,0,58.66396,95.31544,9.162871,-41.98600077,-41.90997525,-2.525516842,866.2249668,839.0007653,215.4609157,75.5973,75.5973,27355.53,5181.93
21.8104,0.8228521,0,0.5876414,0,0,43.42574,13.69511,0,58.66396,95.31544,9.162871,-41.97263305,-41.89672961,-2.523087953,865.8128932,838.581798,215.4356848,75.59202,75.59202,27363.91,5184.084
21.8204,0.8224875,0,0.5876153,0,0,43.42574,13.67704,0,58.66396,95.31544,9.162871,-41.95929433,-41.88351278,-2.520662199,865.4009625,838.1629629,215.4104782,75.58674,75.58674,27372.29,5186.239
21.8304,0.8221231,0,0.5875892,0,0,43.42574,13.65899,0,58.66396,95.31544,9.162871,-41.94597323,-41.87031333,-2.51823986,864.9891746,837.7442598,215.3852958,75.58145,75.58145,27380.67,5188.393
21.8404,0.8217588,0,0.5875632,0,0,43.42574,13.64096,0,58.66396,95.31544,9.162871,-41.93266078,-41.85712232,-2.515820066,864.5775256,837.3256886,215.3601376,75.57616,75.57616,27389.04,5190.546
21.8504,0.8213946,0,0.5875371,0,0,43.42574,13.62296,0,58.66396,95.31544,9.162871,-41.91937626,-41.84395913,-2.513402012,864.1660191,836.907249,215.3350036,75.57086,75.57086,27397.41,5192.7
21.8604,0.8210304,0,0.5875111,0,0,43.42574,13.60498,0,58.66396,95.31544,9.162871,-41.90609545,-41.83079942,-2.51098703,863.7546512,836.488941,215.3098937,75.56556,75.56556,27405.78,5194.853
21.87041,0.8206664,0,0.5874851,0,0,43.42574,13.58702,0,58.66396,95.31544,9.162871,-41.89284261,-41.81766752,-2.508574221,863.3434255,836.0707643,215.284808,75.56025,75.56025,27414.14,5197.006
21.88041,0.8203026,0,0.5874591,0,0,43.42574,13.56909,0,58.66396,95.31544,9.162871,-41.87959648,-41.80454209,-2.50616489,862.9323419,835.6527189,215.2597463,75.55495,75.55495,27422.5,5199.159
21.89041,0.8199387,0,0.5874332,0,0,43.42574,13.55118,0,58.66396,95.31544,9.162871,-41.8663753,-41.79144148,-2.503757173,862.5213965,835.2348045,215.2347088,75.54963,75.54963,27430.85,5201.311
21.90041,0.8195751,0,0.5874072,0,0,43.42574,13.53329,0,58.66396,95.31544,9.162871,-41.85317379,-41.77836025,-2.501353864,862.1105927,834.8170209,215.2096952,75.54431,75.54431,27439.2,5203.463
21.91041,0.8192114,0,0.5873813,0,0,43.42574,13.51543,0,58.66396,95.31544,9.162871,-41.83998378,-41.76529044,-2.498951176,861.6999267,834.399368,215.1847057,75.53899,75.53899,27447.54,5205.615
21.92041,0.8188479,0,0.5873554,0,0,43.42574,13.49759,0,58.66396,95.31544,9.162871,-41.82681789,-41.75224447,-2.496552896,861.2894022,833.9818456,215.1597402,75.53366,75.53366,27455.88,5207.767
21.93041,0.8184844,0,0.5873296,0,0,43.42574,13.47977,0,58.66396,95.31544,9.162871,-41.81366305,-41.73920943,-2.494155889,860.8790151,833.5644535,215.1347986,75.52833,75.52833,27464.21,5209.918
21.94041,0.818121,0,0.5873037,0,0,43.42574,13.46198,0,58.66396,95.31544,9.162871,-41.80052488,-41.72619078,-2.491763073,860.4687692,833.1471916,215.109881,75.52299,75.52299,27472.55,5212.07
21.95041,0.8177578,0,0.5872779,0,0,43.42574,13.44421,0,58.66396,95.31544,9.162871,-41.78740366,-41.71318902,-2.489370567,860.0586642,832.7300597,215.0849873,75.51765,75.51765,27480.88,5214.221
21.96041,0.8173947,0,0.5872521,0,0,43.42574,13.42646,0,58.66396,95.31544,9.162871,-41.77430307,-41.70020763,-2.486982252,859.6486963,832.3130577,215.0601175,75.51231,75.51231,27489.2,5216.372
21.97041,0.8170317,0,0.5872263,0,0,43.42574,13.40873,0,58.66396,95.31544,9.162871,-41.76121606,-41.68723964,-2.484596017,859.238869,831.8961853,215.0352715,75.50696,75.50696,27497.52,5218.522
21.98041,0.8166687,0,0.5872006,0,0,43.42574,13.39103,0,58.66396,95.31544,9.162871,-41.74814763,-41.67429004,-2.482212825,858.8291784,831.4794424,215.0104494,75.5016,75.5016,27505.83,5220.672
21.99041,0.8163058,0,0.5871749,0,0,43.42574,13.37335,0,58.66396,95.31544,9.162871,-41.73510028,-41.66136129,-2.479832737,858.4196281,831.0628288,214.9856511,75.49624,75.49624,27514.14,5222.822
22.00041,0.8159431,0,0.5871491,0,0,43.42574,13.3557,0,58.66396,95.31544,9.162871,-41.72206397,-41.64844348,-2.477453922,858.0102143,830.6463443,214.9608765,75.49088,75.49088,27522.45,5224.972
22.01041,0.8155804,0,0.5871235,0,0,43.42574,13.33806,0,58.66396,95.31544,9.162871,-41.70904278,-41.63554056,-2.475078056,857.6009405,830.229989,214.9361257,75.48551,75.48551,27530.75,5227.122
22.02041,0.8152178,0,0.5870978,0,0,43.42574,13.32045,0,58.66396,95.31544,9.162871,-41.69604413,-41.62266,-2.472705077,857.1918028,829.8137624,214.9113987,75.48013,75.48013,27539.05,5229.271
22.03041,0.8148553,0,0.5870722,0,0,43.42574,13.30286,0,58.66396,95.31544,9.162871,-41.6830586,-41.60979235,-2.470335016,856.7828048,829.3976644,214.8866953,75.47476,75.47476,27547.34,5231.42
22.04041,0.814493,0,0.5870466,0,0,43.42574,13.2853,0,58.66396,95.31544,9.162871,-41.67009806,-41.59694953,-2.46796719,856.3739463,828.981695,214.8620157,75.46938,75.46938,27555.63,5233.569
22.05041,0.8141307,0,0.5870211,0,0,43.42574,13.26776,0,58.66396,95.31544,9.162871,-41.65714369,-41.58411268,-2.46560191,855.9652236,828.5658538,214.8373597,75.46399,75.46399,27563.92,5235.717
22.06041,0.8137684,0,0.5869955,0,0,43.42574,13.25023,0,58.66396,95.31544,9.162871,-41.64421331,-41.57129967,-2.463238959,855.55664,828.1501409,214.8127273,75.4586,75.4586,27572.2,5237.866
22.07041,0.8134065,0,0.5869699,0,0,43.42574,13.23274,0,58.66396,95.31544,9.162871,-41.63129607,-41.55849957,-2.46087908,855.1481918,827.7345559,214.7881185,75.4532,75.4532,27580.48,5240.014
22.08041,0.8130445,0,0.5869444,0,0,43.42574,13.21526,0,58.66396,95.31544,9.162871,-41.61839287,-41.54571338,-2.458520878,854.7398826,827.3190987,214.7635333,75.44781,75.44781,27588.75,5242.162
22.09041,0.8126824,0,0.5869189,0,0,43.42574,13.19781,0,58.66396,95.31544,9.162871,-41.6055083,-41.53294557,-2.456166371,854.3317084,826.9037693,214.7389716,75.44241,75.44241,27597.02,5244.309
22.10041,0.8123207,0,0.5868934,0,0,43.42574,13.18038,0,58.66396,95.31544,9.162871,-41.59264623,-41.52020011,-2.453813974,853.9236729,826.4885673,214.7144335,75.437,75.437,27605.29,5246.457
22.11041,0.811959,0,0.586868,0,0,43.42574,13.16297,0,58.66396,95.31544,9.162871,-41.57979124,-41.5074616,-2.451463098,853.5157759,826.0734927,214.6899188,75.43158,75.43158,27613.54,5248.604
22.12041,0.8115973,0,0.5868426,0,0,43.42574,13.14559,0,58.66396,95.31544,9.162871,-41.56696339,-41.49474992,-2.449117128,853.1080096,825.6585452,214.6654277,75.42616,75.42616,27621.8,5250.75
22.13041,0.8112358,0,0.5868172,0,0,43.42574,13.12823,0,58.66396,95.31544,9.162871,-41.55414953,-41.48205214,-2.446771996,852.7003853,825.2437247,214.6409599,75.42074,75.42074,27630.05,5252.897
22.14041,0.8108744,0,0.5867918,0,0,43.42574,13.11089,0,58.66396,95.31544,9.162871,-41.54134287,-41.46936132,-2.444430247,852.2928954,824.8290311,214.6165156,75.41531,75.41531,27638.3,5255.043
22.15041,0.8105131,0,0.5867665,0,0,43.42574,13.09357,0,58.66396,95.31544,9.162871,-41.52856563,-41.4566998,-2.442090237,851.8855433,824.4144641,214.5920947,75.40988,75.40988,27646.54,5257.189
22.16041,0.8101519,0,0.5867411,0,0,43.42574,13.07628,0,58.66396,95.31544,9.162871,-41.51579013,-41.44403977,-2.439753611,851.4783252,824.0000237,214.5676972,75.40444,75.40444,27654.79,5259.335
22.17041,0.8097907,0,0.5867158,0,0,43.42574,13.059,0,58.66396,95.31544,9.162871,-41.50303608,-41.43140111,-2.437418009,851.071241,823.5857097,214.543323,75.399,75.399,27663.02,5261.481
22.18041,0.8094296,0,0.5866905,0,0,43.42574,13.04175,0,58.66396,95.31544,9.162871,-41.49030711,-41.41878727,-2.435086163,850.6642942,823.1715219,214.5189722,75.39355,75.39355,27671.25,5263.626
22.19041,0.8090687,0,0.5866653,0,0,43.42574,13.02453,0,58.66396,95.31544,9.162871,-41.47759173,-41.40618685,-2.432756956,850.2574847,822.75746,214.4946446,75.38811,75.38811,27679.48,5265.771
22.20041,0.8087078,0,0.5866401,0,0,43.42574,13.00732,0,58.66396,95.31544,9.162871,-41.46488049,-41.3935904,-2.430429457,849.8508087,822.3435241,214.4703403,75.38265,75.38265,27687.71,5267.917
22.21041,0.808347,0,0.5866148,0,0,43.42574,12.99013,0,58.66396,95.31544,9.162871,-41.45219521,-41.38101978,-2.428104069,849.4442697,821.9297139,214.4460593,75.3772,75.3772,27695.92,5270.061
22.22041,0.8079864,0,0.5865896,0,0,43.42574,12.97297,0,58.66396,95.31544,9.162871,-41.43953306,-41.36847201,-2.425783182,849.0378637,821.5160292,214.4218014,75.37173,75.37173,27704.14,5272.206
22.23041,0.8076257,0,0.5865644,0,0,43.42574,12.95583,0,58.66396,95.31544,9.162871,-41.42687996,-41.35593318,-2.423463195,848.6315944,821.1024699,214.3975668,75.36626,75.36626,27712.35,5274.35
22.24041,0.8072653,0,0.5865393,0,0,43.42574,12.93871,0,58.66396,95.31544,9.162871,-41.41424399,-41.34341124,-2.421146872,848.2254579,820.6890358,214.3733553,75.36079,75.36079,27720.56,5276.494
22.25041,0.8069048,0,0.5865142,0,0,43.42574,12.92161,0,58.66396,95.31544,9.162871,-41.40162947,-41.33091065,-2.418831852,847.8194579,820.2757267,214.349167,75.35531,75.35531,27728.76,5278.637
22.26041,0.8065445,0,0.5864891,0,0,43.42574,12.90454,0,58.66396,95.31544,9.162871,-41.38902363,-41.31841851,-2.416519906,847.4135902,819.8625425,214.3250018,75.34983,75.34983,27736.96,5280.781
22.27041,0.8061843,0,0.586464,0,0,43.42574,12.88749,0,58.66396,95.31544,9.162871,-41.37643085,-41.30593929,-2.414210008,847.0078588,819.4494831,214.3008597,75.34435,75.34435,27745.15,5282.924
22.28041,0.8058242,0,0.586439,0,0,43.42574,12.87046,0,58.66396,95.31544,9.162871,-41.36386512,-41.29348688,-2.411903495,846.6022595,819.0365483,214.2767407,75.33885,75.33885,27753.34,5285.067
22.29041,0.8054641,0,0.5864139,0,0,43.42574,12.85345,0,58.66396,95.31544,9.162871,-41.351306,-41.28104094,-2.409598999,846.1967962,818.6237379,214.2526447,75.33335,75.33335,27761.53,5287.209
22.30042,0.8051041,0,0.5863889,0,0,43.42574,12.83646,0,58.66396,95.31544,9.162871,-41.33877234,-41.26862032,-2.407296242,845.7914685,818.2110517,214.2285717,75.32786,75.32786,27769.71,5289.352
22.31042,0.8047443,0,0.5863639,0,0,43.42574,12.8195,0,58.66396,95.31544,9.162871,-41.32625041,-41.25621113,-2.40499811,845.3862725,817.7984896,214.2045217,75.32235,75.32235,27777.89,5291.494
22.32042,0.8043846,0,0.5863389,0,0,43.42574,12.80256,0,58.66396,95.31544,9.162871,-41.3137459,-41.24381932,-2.402700134,844.981208,817.3860514,214.1804947,75.31684,75.31684,27786.06,5293.636
22.33042,0.8040249,0,0.586314,0,0,43.42574,12.78564,0,58.66396,95.31544,9.162871,-41.30125358,-41.23143944,-2.400405976,844.5762789,816.973737,214.1564907,75.31133,75.31133,27794.23,5295.778
22.34042,0.8036653,0,0.586289,0,0,43.42574,12.76874,0,58.66396,95.31544,9.162871,-41.28877631,-41.21907446,-2.39811396,844.1714811,816.5615463,214.1325095,75.30581,75.30581,27802.4,5297.919
22.35042,0.8033059,0,0.5862641,0,0,43.42574,12.75186,0,58.66396,95.31544,9.162871,-41.27631753,-41.20672785,-2.395823217,843.7668183,816.149479,214.1085513,75.30028,75.30028,27810.56,5300.061
22.36042,0.8029466,0,0.5862393,0,0,43.42574,12.73501,0,58.66396,95.31544,9.162871,-41.26387841,-41.19440062,-2.393537006,843.3622865,815.737535,214.0846159,75.29475,75.29475,27818.72,5302.202
22.37042,0.8025872,0,0.5862144,0,0,43.42574,12.71817,0,58.66396,95.31544,9.162871,-41.25145429,-41.18208828,-2.391251975,842.9578893,815.3257141,214.0607034,75.28922,75.28922,27826.87,5304.342
22.38042,0.802228,0,0.5861896,0,0,43.42574,12.70136,0,58.66396,95.31544,9.162871,-41.23904281,-41.16978837,-2.38897008,842.5536267,814.9140162,214.0368137,75.28368,75.28368,27835.02,5306.483
22.39042,0.8018689,0,0.5861648,0,0,43.42574,12.68457,0,58.66396,95.31544,9.162871,-41.22665034,-41.15750733,-2.386689985,842.1494908,814.5024412,214.0129468,75.27814,75.27814,27843.16,5308.623
22.40042,0.8015097,0,0.58614,0,0,43.42574,12.6678,0,58.66396,95.31544,9.162871,-41.21427349,-41.14524168,-2.384413087,841.7454931,814.0909888,213.9891027,75.27259,75.27259,27851.3,5310.763
22.41042,0.8011509,0,0.5861152,0,0,43.42574,12.65105,0,58.66396,95.31544,9.162871,-41.20191119,-41.13299045,-2.382138207,841.3416256,813.6796589,213.9652813,75.26704,75.26704,27859.44,5312.903
22.42042,0.800792,0,0.5860904,0,0,43.42574,12.63433,0,58.66396,95.31544,9.162871,-41.18956049,-41.12075063,-2.379865718,840.9378883,813.2684514,213.9414827,75.26148,75.26148,27867.57,5315.042
22.43042,0.8004332,0,0.5860657,0,0,43.42574,12.61762,0,58.66396,95.31544,9.162871,-41.17723778,-41.10853863,-2.377595992,840.5342847,812.857366,213.9177067,75.25592,75.25592,27875.7,5317.182
22.44042,0.8000746,0,0.586041,0,0,43.42574,12.60094,0,58.66396,95.31544,9.162871,-41.16491721,-41.09632862,-2.375328004,840.1308111,812.4464027,213.8939534,75.25035,75.25035,27883.83,5319.321
22.45042,0.7997161,0,0.5860164,0,0,43.42574,12.58427,0,58.66396,95.31544,9.162871,-41.15261968,-41.08414146,-2.373062872,839.727471,812.0355613,213.8702228,75.24478,75.24478,27891.95,5321.459
22.46042,0.7993576,0,0.5859917,0,0,43.42574,12.56763,0,58.66396,95.31544,9.162871,-41.1403392,-41.07197118,-2.370799976,839.3242604,811.6248416,213.8465148,75.2392,75.2392,27900.07,5323.598
22.47042,0.7989992,0,0.5859671,0,0,43.42574,12.55101,0,58.66396,95.31544,9.162871,-41.1280688,-41.05981084,-2.368539066,838.9211832,811.2142435,213.8228294,75.23363,75.23363,27908.18,5325.736
22.48042,0.7986408,0,0.5859424,0,0,43.42574,12.53442,0,58.66396,95.31544,9.162871,-41.11581802,-41.04766987,-2.366281757,838.5182352,810.8037668,213.7991666,75.22803,75.22803,27916.29,5327.875
22.49042,0.7982826,0,0.5859179,0,0,43.42574,12.51784,0,58.66396,95.31544,9.162871,-41.10358028,-41.03554182,-2.364026218,838.1154202,810.3934114,213.7755263,75.22245,75.22245,27924.39,5330.012
22.50042,0.7979245,0,0.5858933,0,0,43.42574,12.50128,0,58.66396,95.31544,9.162871,-41.09136161,-41.02343264,-2.36177338,837.7127342,809.9831771,213.7519086,75.21686,75.21686,27932.49,5332.15
22.51042,0.7975665,0,0.5858688,0,0,43.42574,12.48475,0,58.66396,95.31544,9.162871,-41.0791605,-41.01134084,-2.359523211,837.3101809,809.5730637,213.7283134,75.21126,75.21126,27940.58,5334.287
22.52042,0.7972085,0,0.5858442,0,0,43.42574,12.46824,0,58.66396,95.31544,9.162871,-41.06697147,-40.99926096,-2.357275216,836.9077563,809.1630711,213.7047406,75.20565,75.20565,27948.68,5336.424
22.53042,0.7968507,0,0.5858197,0,0,43.42574,12.45175,0,58.66396,95.31544,9.162871,-41.05479551,-40.987194,-2.355029052,836.5054603,808.7531992,213.6811903,75.20004,75.20004,27956.76,5338.561
22.54042,0.7964929,0,0.5857953,0,0,43.42574,12.43528,0,58.66396,95.31544,9.162871,-41.04264558,-40.97515287,-2.352786272,836.1033004,808.3434476,213.6576625,75.19443,75.19443,27964.85,5340.698
22.55042,0.7961352,0,0.5857708,0,0,43.42574,12.41882,0,58.66396,95.31544,9.162871,-41.03050372,-40.96311969,-2.350544827,835.7012649,807.9338165,213.634157,75.1888,75.1888,27972.93,5342.834
22.56042,0.7957777,0,0.5857463,0,0,43.42574,12.4024,0,58.66396,95.31544,9.162871,-41.01837396,-40.95109842,-2.348305896,835.2993614,807.5243055,213.6106739,75.18318,75.18318,27981,5344.97
22.57042,0.7954201,0,0.5857219,0,0,43.42574,12.38599,0,58.66396,95.31544,9.162871,-41.00626675,-40.93909951,-2.346069946,834.8975898,807.1149145,213.5872132,75.17756,75.17756,27989.07,5347.106
22.58042,0.7950627,0,0.5856975,0,0,43.42574,12.3696,0,58.66396,95.31544,9.162871,-40.99417117,-40.92711202,-2.343836821,834.495946,806.7056434,213.5637749,75.17192,75.17192,27997.14,5349.242
22.59042,0.7947054,0,0.5856732,0,0,43.42574,12.35324,0,58.66396,95.31544,9.162871,-40.9820901,-40.91513894,-2.34160503,834.09443,806.296492,213.5403588,75.16628,75.16628,28005.2,5351.378
22.60042,0.7943482,0,0.5856488,0,0,43.42574,12.33689,0,58.66396,95.31544,9.162871,-40.97003207,-40.90318871,-2.339376375,833.6930454,805.8874601,213.5169651,75.16064,75.16064,28013.26,5353.513
22.61042,0.7939911,0,0.5856245,0,0,43.42574,12.32057,0,58.66396,95.31544,9.162871,-40.95798763,-40.89125188,-2.33715008,833.2917882,805.4785476,213.4935936,75.155,75.155,28021.32,5355.648
22.62042,0.7936341,0,0.5856003,0,0,43.42574,12.30427,0,58.66396,95.31544,9.162871,-40.94594778,-40.87931953,-2.334924995,832.8906622,805.0697544,213.4702443,75.14934,75.14934,28029.37,5357.783
22.63042,0.7932771,0,0.5855759,0,0,43.42574,12.28798,0,58.66396,95.31544,9.162871,-40.93393099,-40.86741002,-2.332703263,832.4896634,804.6610803,213.4469173,75.14368,75.14368,28037.41,5359.918
22.64042,0.7929202,0,0.5855517,0,0,43.42574,12.27173,0,58.66396,95.31544,9.162871,-40.92192532,-40.85551145,-2.330484107,832.0887955,804.2525252,213.4236124,75.13802,75.13802,28045.46,5362.052
22.65042,0.7925634,0,0.5855274,0,0,43.42574,12.25548,0,58.66396,95.31544,9.162871,-40.90994555,-40.8436387,-2.328266069,831.6880544,803.8440889,213.4003298,75.13236,75.13236,28053.5,5364.187
22.66042,0.7922066,0,0.5855032,0,0,43.42574,12.23926,0,58.66396,95.31544,9.162871,-40.89797151,-40.83177141,-2.326051819,831.287444,803.4357712,213.3770693,75.12669,75.12669,28061.53,5366.32
22.67042,0.79185,0,0.585479,0,0,43.42574,12.22306,0,58.66396,95.31544,9.162871,-40.88601352,-40.81992002,-2.323839772,830.8869602,803.027572,213.3538309,75.12101,75.12101,28069.56,5368.454
22.68042,0.7914935,0,0.5854548,0,0,43.42574,12.20689,0,58.66396,95.31544,9.162871,-40.87407651,-40.80808949,-2.321629216,830.4866029,802.6194911,213.3306146,75.11533,75.11533,28077.59,5370.587
22.69042,0.7911371,0,0.5854307,0,0,43.42574,12.19073,0,58.66396,95.31544,9.162871,-40.86215011,-40.79626939,-2.319421236,830.0863758,802.2115284,213.3074204,75.10964,75.10964,28085.61,5372.721
22.70042,0.7907807,0,0.5854065,0,0,43.42574,12.17459,0,58.66396,95.31544,9.162871,-40.85024327,-40.78446867,-2.317216082,829.6862748,801.8036837,213.2842482,75.10395,75.10395,28093.63,5374.854
22.71042,0.7904245,0,0.5853825,0,0,43.42574,12.15847,0,58.66396,95.31544,9.162871,-40.83834702,-40.77267837,-2.315013162,829.2863038,801.3959569,213.2610981,75.09826,75.09826,28101.64,5376.986
22.72042,0.7900683,0,0.5853584,0,0,43.42574,12.14238,0,58.66396,95.31544,9.162871,-40.82647182,-40.76090894,-2.312813006,828.8864626,800.9883479,213.2379699,75.09255,75.09255,28109.65,5379.119
22.73042,0.7897123,0,0.5853344,0,0,43.42574,12.12631,0,58.66396,95.31544,9.162871,-40.81460624,-40.74914894,-2.310615209,828.4867432,800.5808564,213.2148638,75.08685,75.08685,28117.66,5381.251
22.74043,0.7893562,0,0.5853103,0,0,43.42574,12.11025,0,58.66396,95.31544,9.162871,-40.80275317,-40.73740136,-2.308418529,828.0871535,800.1734824,213.1917796,75.08114,75.08114,28125.66,5383.383
22.75043,0.7890003,0,0.5852863,0,0,43.42574,12.09422,0,58.66396,95.31544,9.162871,-40.7909167,-40.72567018,-2.306224985,827.6876932,799.7662257,213.1687174,75.07542,75.07542,28133.66,5385.515
22.76043,0.7886445,0,0.5852622,0,0,43.42574,12.0782,0,58.66396,95.31544,9.162871,-40.77910024,-40.71395886,-2.304033521,827.2883582,799.3590861,213.145677,75.0697,75.0697,28141.65,5387.646
22.77043,0.7882887,0,0.5852383,0,0,43.42574,12.06221,0,58.66396,95.31544,9.162871,-40.7672964,-40.70225995,-2.301845037,826.8891524,798.9520635,213.1226586,75.06398,75.06398,28149.64,5389.777
22.78043,0.7879331,0,0.5852143,0,0,43.42574,12.04624,0,58.66396,95.31544,9.162871,-40.75551061,-40.69057893,-2.299659006,826.4900677,798.5451577,213.099662,75.05824,75.05824,28157.63,5391.909
22.79043,0.7875776,0,0.5851904,0,0,43.42574,12.03028,0,58.66396,95.31544,9.162871,-40.74373731,-40.67891033,-2.29747344,826.0911158,798.1383686,213.0766873,75.05251,75.05251,28165.61,5394.04
