# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
8.1722,1496.4,164.82,-15.363,167.75,15.402,237.55,0.064868,237.55,0.015646,31.179,1.0886,28.61,-80.598,9.7838,0.0082547,0,0.54368,-6.43e-4,22226,0,34.302,0.10572,266.67,205.97,4.3305,0.5088,31360806,0,126.17,0.62071,0.62071,0.35885,0.1082,0.15365,0.001469,0.0062924,-1.8883e-4,0,0,0,0,2.9717e-5,0.021587,14.016,154.28,79.297,0.029436,NaN,-2.6516,727.1,329.69,0.01,0.88073
8.1822,1498.1,164.67,-15.351,167.59,15.39,237.86,0.065029,237.86,0.015664,31.168,1.0879,28.61,-80.598,9.7838,0.0089048,0,0.54691,-0.0020464,22226,0,34.302,0.10572,266.67,205.97,4.3302,0.50835,31327936,0,125.91,0.62065,0.62065,0.35887,0.10818,0.15359,0.0015847,0.0064437,-4.6341e-4,0,0,0,0,3.0126e-5,0.021567,14.016,154.28,79.291,0.029576,NaN,-2.6623,726.95,329.69,0.01,0.88154
8.1922,1499.7,164.52,-15.339,167.44,15.378,238.17,0.06519,238.17,0.015683,31.157,1.0872,28.61,-80.598,9.7838,0.0095278,0,0.55032,-0.0032467,22226,0,34.302,0.10572,266.66,205.97,4.3298,0.50789,31295098,0,125.64,0.62059,0.62059,0.35889,0.10817,0.15353,0.0016955,0.0069816,-1.0564e-4,0,0,0,0,3.0557e-5,0.021547,14.016,154.28,79.286,0.02972,NaN,-2.673,726.8,329.68,0.01,0.88234
8.2022,1501.4,164.36,-15.327,167.29,15.366,238.48,0.065352,238.48,0.015701,31.146,1.0864,28.61,-80.598,9.7838,0.010122,0,0.55383,-0.004337,22226,0,34.302,0.10572,266.66,205.97,4.3295,0.50744,31262295,0,125.38,0.62053,0.62053,0.3589,0.10815,0.15347,0.0018013,0.0074568,-1.0593e-4,0,0,0,0,3.1006e-5,0.021528,14.016,154.28,79.28,0.029866,NaN,-2.6837,726.65,329.67,0.01,0.88311
8.2122,1503,164.21,-15.316,167.14,15.354,238.79,0.065513,238.79,0.015719,31.135,1.0856,28.61,-80.598,9.7838,0.010686,0,0.55755,-0.0052803,22226,0,34.302,0.10572,266.65,205.97,4.3291,0.50699,3.123e7,0,125.12,0.62047,0.62047,0.35892,0.10813,0.15341,0.0019017,0.0084483,2.6517e-4,0,0,0,0,3.1481e-5,0.021508,14.016,154.28,79.275,0.030014,NaN,-2.6944,726.5,329.67,0.01,0.88393
8.2222,1504.7,164.06,-15.304,166.98,15.342,239.11,0.065675,239.11,0.015737,31.124,1.0848,28.61,-80.598,9.7838,0.011218,0,0.56157,-0.0062167,22226,0,34.302,0.10572,266.65,205.97,4.3288,0.50654,31196788,0,124.86,0.62041,0.62041,0.35894,0.10812,0.15336,0.0019963,0.008476,5.7204e-5,0,0,0,0,3.1994e-5,0.021489,14.016,154.28,79.269,0.030162,NaN,-2.7051,726.35,329.66,0.01,0.88473
8.2322,1506.3,163.9,-15.292,166.83,15.33,239.42,0.065837,239.42,0.015756,31.114,1.0839,28.61,-80.598,9.7838,0.011716,0,0.5657,-0.0070577,22226,0,34.302,0.10572,266.64,205.97,4.3285,0.50608,31164085,0,124.6,0.62035,0.62035,0.35895,0.1081,0.1533,0.0020849,0.0091509,2.1714e-4,0,0,0,0,3.2526e-5,0.021469,14.016,154.28,79.263,0.030311,NaN,-2.7157,726.2,329.65,0.01,0.88543
8.2422,1507.9,163.75,-15.28,166.68,15.319,239.73,0.065999,239.73,0.015774,31.103,1.0829,28.61,-80.598,9.7838,0.012178,0,0.57,-0.0078541,22226,0,34.302,0.10572,266.64,205.97,4.3282,0.50563,31131415,0,124.34,0.62029,0.62029,0.35897,0.10808,0.15324,0.0021671,0.0097218,-3.9783e-5,0,0,0,0,3.3082e-5,0.02145,14.016,154.28,79.258,0.030461,NaN,-2.7264,726.05,329.65,0.01,0.88616
8.2522,1509.6,163.6,-15.269,166.53,15.307,240.04,0.066161,240.04,0.015792,31.092,1.0819,28.61,-80.598,9.7838,0.012604,0,0.57448,-0.0084703,22226,0,34.302,0.10572,266.63,205.97,4.3279,0.50518,31098778,0,124.08,0.62023,0.62023,0.35899,0.10807,0.15318,0.0022428,0.0094267,7.0448e-7,0,0,0,0,3.3667e-5,0.021431,14.016,154.28,79.252,0.030607,NaN,-2.737,725.9,329.64,0.01,0.8869
8.2622,1511.2,163.45,-15.257,166.38,15.295,240.35,0.066324,240.35,0.015811,31.081,1.0808,28.61,-80.598,9.7838,0.01299,0,0.57918,-0.0091057,22226,0,34.302,0.10572,266.63,205.97,4.3276,0.50473,31066174,0,123.82,0.62017,0.62017,0.35901,0.10805,0.15312,0.0023116,0.010313,-4.0963e-5,0,0,0,0,3.4282e-5,0.021411,14.016,154.28,79.246,0.030748,NaN,-2.7476,725.75,329.63,0.01,0.8876
8.2722,1512.8,163.29,-15.245,166.22,15.284,240.66,0.066487,240.66,0.015829,31.07,1.0797,28.61,-80.598,9.7838,0.013336,0,0.58406,-0.0095752,22226,0,34.302,0.10572,266.63,205.97,4.3273,0.50428,31033604,0,123.56,0.62011,0.62012,0.35902,0.10803,0.15306,0.0023731,0.010435,-4.8836e-4,0,0,0,0,3.4926e-5,0.021392,14.016,154.28,79.24,0.030884,NaN,-2.7583,725.6,329.63,0.01,0.8884
8.2822,1514.5,163.14,-15.234,166.07,15.272,240.97,0.066649,240.97,0.015847,31.06,1.0785,28.61,-80.598,9.7838,0.013642,0,0.58881,-0.0099777,22226,0,34.302,0.10572,266.62,205.97,4.3271,0.50383,31001066,0,123.31,0.62006,0.62006,0.35904,0.10802,0.153,0.0024275,0.010587,9.9905e-5,0,0,0,0,3.5561e-5,0.021372,14.016,154.28,79.234,0.031009,NaN,-2.7689,725.45,329.62,0.01,0.88894
8.2922,1516.1,162.99,-15.222,165.92,15.26,241.28,0.066812,241.28,0.015866,31.049,1.0772,28.61,-80.598,9.7838,0.013907,0,0.59369,-0.010311,22226,0,34.302,0.10572,266.62,205.97,4.3269,0.50338,30968562,0,123.05,0.62,0.62,0.35906,0.108,0.15294,0.0024746,0.010985,2.6476e-4,0,0,0,0,3.622e-5,0.021353,14.016,154.28,79.229,0.031127,NaN,-2.7795,725.3,329.61,0.01,0.88936
8.3022,1517.7,162.84,-15.211,165.77,15.249,241.59,0.066976,241.59,0.015884,31.038,1.0759,28.61,-80.598,9.7838,0.014131,0,0.5988,-0.010662,22226,0,34.302,0.10572,266.62,205.97,4.3266,0.50293,30936090,0,122.79,0.61994,0.61994,0.35907,0.10799,0.15288,0.0025143,0.010555,-7.6893e-5,0,0,0,0,3.6913e-5,0.021333,14.016,154.28,79.223,0.031237,NaN,-2.7901,725.15,329.61,0.01,0.88978
8.3122,1519.4,162.69,-15.199,165.62,15.237,241.9,0.067139,241.9,0.015902,31.027,1.0746,28.61,-80.598,9.7838,0.014312,0,0.60388,-0.011057,22226,0,34.302,0.10572,266.61,205.97,4.3264,0.50248,30903651,0,122.54,0.61988,0.61988,0.35909,0.10797,0.15282,0.0025464,0.010738,1.5273e-4,0,0,0,0,3.761e-5,0.021314,14.016,154.28,79.217,0.031343,NaN,-2.8006,725,329.6,0.01,0.89021
8.3222,1521,162.53,-15.188,165.47,15.226,242.21,0.067303,242.21,0.015921,31.017,1.0731,28.61,-80.598,9.7838,0.014451,0,0.60892,-0.011501,22226,0,34.302,0.10572,266.61,205.97,4.3262,0.50203,30871245,0,122.28,0.61982,0.61982,0.35911,0.10795,0.15276,0.0025711,0.010978,3.0188e-4,0,0,0,0,3.831e-5,0.021295,14.016,154.28,79.21,0.031449,NaN,-2.8112,724.85,329.6,0.01,0.89062
8.3322,1522.6,162.38,-15.176,165.32,15.214,242.52,0.067466,242.52,0.015939,31.006,1.0716,28.61,-80.598,9.7838,0.014547,0,0.61412,-0.011929,22226,0,34.302,0.10572,266.61,205.97,4.3261,0.50158,30838871,0,122.03,0.61976,0.61976,0.35912,0.10794,0.15271,0.0025881,0.011288,4.9006e-4,0,0,0,0,3.9039e-5,0.021275,14.016,154.28,79.204,0.031551,NaN,-2.8218,724.7,329.59,0.01,0.89105
8.3422,1524.2,162.23,-15.165,165.16,15.203,242.83,0.06763,242.83,0.015957,30.995,1.0701,28.61,-80.598,9.7837,0.0146,0,0.61928,-0.012361,22226,0,34.302,0.10572,266.61,205.97,4.3259,0.50113,30806531,0,121.77,0.61971,0.61971,0.35914,0.10792,0.15265,0.0025975,0.011575,-1.8355e-4,0,0,0,0,3.977e-5,0.021256,14.016,154.28,79.198,0.031653,NaN,-2.8323,724.56,329.58,0.01,0.89152
8.3522,1525.9,162.08,-15.154,165.01,15.191,243.14,0.067795,243.14,0.015976,30.984,1.0685,28.61,-80.598,9.7837,0.014612,0,0.62439,-0.012612,22226,0,34.302,0.10572,266.6,205.97,4.3258,0.50068,30774222,0,121.52,0.61965,0.61965,0.35915,0.1079,0.15259,0.0025994,0.01162,-1.578e-4,0,0,0,0,4.0504e-5,0.021237,14.016,154.28,79.192,0.031747,NaN,-2.8429,724.41,329.58,0.01,0.89217
8.3622,1527.5,161.93,-15.142,164.86,15.18,243.45,0.067959,243.45,0.015994,30.974,1.0668,28.61,-80.598,9.7837,0.014581,0,0.62962,-0.012993,22226,0,34.302,0.10572,266.6,205.97,4.3256,0.50024,30741947,0,121.26,0.61959,0.61959,0.35917,0.10789,0.15253,0.0025939,0.010866,1.6325e-4,0,0,0,0,4.126e-5,0.021218,14.016,154.28,79.186,0.031833,NaN,-2.8534,724.26,329.57,0.01,0.89261
8.3722,1529.1,161.78,-15.131,164.71,15.169,243.76,0.068124,243.76,0.016012,30.963,1.0651,28.61,-80.598,9.7837,0.014508,0,0.63472,-0.013215,22226,0,34.302,0.10572,266.6,205.97,4.3255,0.49979,3.071e7,0,121.01,0.61953,0.61953,0.35919,0.10787,0.15247,0.0025808,0.011454,1.3985e-4,0,0,0,0,4.2009e-5,0.021198,14.016,154.28,79.179,0.031912,NaN,-2.8639,724.11,329.56,0.01,0.89305
8.3822,1530.7,161.62,-15.12,164.56,15.157,244.07,0.068288,244.07,0.016031,30.952,1.0633,28.61,-80.598,9.7837,0.014395,0,0.63978,-0.013614,22226,0,34.302,0.10572,266.6,205.97,4.3254,0.49934,30677493,0,120.76,0.61947,0.61948,0.3592,0.10786,0.15241,0.0025605,0.01113,9.9315e-5,0,0,0,0,4.2759e-5,0.021179,14.016,154.28,79.173,0.031986,NaN,-2.8744,723.96,329.56,0.01,0.89348
8.3922,1532.3,161.47,-15.109,164.41,15.146,244.38,0.068453,244.38,0.016049,30.942,1.0615,28.61,-80.598,9.7837,0.014242,0,0.64467,-0.014044,22226,0,34.302,0.10572,266.6,205.97,4.3253,0.49889,30645314,0,120.51,0.61942,0.61942,0.35922,0.10784,0.15236,0.0025332,0.010963,-4.2159e-4,0,0,0,0,4.3494e-5,0.02116,14.016,154.28,79.167,0.032058,NaN,-2.8849,723.82,329.55,0.01,0.89446
8.4022,1533.9,161.32,-15.098,164.26,15.135,244.69,0.068619,244.69,0.016067,30.931,1.0596,28.61,-80.597,9.7837,0.01405,0,0.64961,-0.014381,22226,0,34.302,0.10572,266.6,205.97,4.3252,0.49845,30613168,0,120.26,0.61936,0.61936,0.35924,0.10782,0.1523,0.002499,0.011011,4.2175e-4,0,0,0,0,4.4244e-5,0.021141,14.016,154.28,79.16,0.032127,NaN,-2.8954,723.67,329.54,0.01,0.89548
8.4122,1535.6,161.17,-15.086,164.11,15.123,245,0.068784,245,0.016086,30.921,1.0577,28.61,-80.597,9.7837,0.01382,0,0.65447,-0.014819,22226,0,34.302,0.10572,266.59,205.97,4.3251,0.498,30581054,0,120,0.6193,0.6193,0.35925,0.10781,0.15224,0.002458,0.010368,-1.9742e-4,0,0,0,0,4.4991e-5,0.021121,14.016,154.28,79.154,0.032192,NaN,-2.9059,723.52,329.54,0.01,0.89658
8.4222,1537.2,161.02,-15.075,163.96,15.112,245.31,0.06895,245.31,0.016104,30.91,1.0557,28.61,-80.597,9.7837,0.013553,0,0.6593,-0.015156,22226,0,34.302,0.10572,266.59,205.97,4.3251,0.49756,30548972,0,119.75,0.61924,0.61924,0.35927,0.10779,0.15218,0.0024103,0.01023,4.8244e-4,0,0,0,0,4.5741e-5,0.021102,14.016,154.28,79.147,0.03225,NaN,-2.9164,723.37,329.53,0.01,0.89754
8.4322,1538.8,160.87,-15.064,163.81,15.101,245.62,0.069115,245.62,0.016123,30.9,1.0537,28.61,-80.597,9.7837,0.013249,0,0.66396,-0.015718,22226,0,34.302,0.10572,266.59,205.97,4.325,0.49711,30516922,0,119.5,0.61919,0.61919,0.35929,0.10778,0.15213,0.0023561,0.0099114,-1.2392e-4,0,0,0,0,4.6475e-5,0.021083,14.016,154.28,79.14,0.032308,NaN,-2.9268,723.23,329.53,0.01,0.89839
8.4422,1540.4,160.72,-15.053,163.66,15.09,245.93,0.069281,245.93,0.016141,30.889,1.0516,28.61,-80.597,9.7837,0.01291,0,0.66847,-0.016136,22226,0,34.302,0.10572,266.59,205.97,4.325,0.49666,30484904,0,119.26,0.61913,0.61913,0.3593,0.10776,0.15207,0.0022957,0.0099477,-2.6209e-4,0,0,0,0,4.7196e-5,0.021064,14.016,154.28,79.134,0.032363,NaN,-2.9373,723.08,329.52,0.01,0.89963
8.4522,1542,160.57,-15.042,163.51,15.079,246.24,0.069448,246.24,0.01616,30.878,1.0495,28.61,-80.597,9.7837,0.012538,0,0.67283,-0.016486,22226,0,34.302,0.10572,266.59,205.97,4.325,0.49622,30452918,0,119.01,0.61907,0.61907,0.35932,0.10774,0.15201,0.0022295,0.0097204,-4.6337e-4,0,0,0,0,4.79e-5,0.021045,14.016,154.28,79.127,0.032408,NaN,-2.9477,722.93,329.51,0.01,0.90059
8.4622,1543.6,160.42,-15.031,163.36,15.068,246.54,0.069614,246.54,0.016178,30.868,1.0473,28.61,-80.597,9.7837,0.012135,0,0.67703,-0.016925,22226,0,34.302,0.10572,266.59,205.97,4.325,0.49577,30420965,0,118.76,0.61902,0.61902,0.35934,0.10773,0.15195,0.0021577,0.0092439,-1.6575e-4,0,0,0,0,4.8589e-5,0.021026,14.016,154.28,79.12,0.032445,NaN,-2.9582,722.79,329.51,0.01,0.90138
8.4722,1545.2,160.27,-15.02,163.21,15.057,246.85,0.069781,246.85,0.016196,30.858,1.0451,28.61,-80.597,9.7837,0.011702,0,0.68124,-0.017299,22226,0,34.302,0.10572,266.59,205.97,4.325,0.49533,30389042,0,118.51,0.61896,0.61896,0.35935,0.10771,0.1519,0.0020806,0.0090357,2.3596e-4,0,0,0,0,4.9285e-5,0.021006,14.016,154.28,79.113,0.032477,NaN,-2.9686,722.64,329.5,0.01,0.9021
8.4822,1546.8,160.12,-15.009,163.06,15.046,247.16,0.069947,247.16,0.016215,30.847,1.0429,28.61,-80.597,9.7837,0.01124,0,0.68522,-0.017818,22226,0,34.302,0.10572,266.59,205.97,4.325,0.49489,30357152,0,118.26,0.6189,0.6189,0.35937,0.1077,0.15184,0.0019983,0.0082266,-2.7268e-4,0,0,0,0,4.9954e-5,0.020987,14.016,154.28,79.107,0.032504,NaN,-2.979,722.49,329.49,0.01,0.90283
8.4922,1548.4,159.97,-14.998,162.91,15.035,247.47,0.070114,247.47,0.016233,30.837,1.0407,28.61,-80.597,9.7837,0.010752,0,0.6889,-0.018376,22226,0,34.302,0.10572,266.59,205.97,4.325,0.49444,30325294,0,118.02,0.61885,0.61885,0.35938,0.10768,0.15178,0.0019114,0.008323,4.6507e-4,0,0,0,0,5.0585e-5,0.020968,14.016,154.28,79.1,0.032528,NaN,-2.9894,722.35,329.49,0.01,0.90357
8.5022,1550,159.82,-14.988,162.76,15.024,247.78,0.070282,247.78,0.016252,30.826,1.0384,28.61,-80.597,9.7837,0.010239,0,0.69249,-0.019068,22226,0,34.302,0.10572,266.59,205.97,4.325,0.494,30293467,0,117.77,0.61879,0.61879,0.3594,0.10766,0.15172,0.0018202,0.0082751,3.3805e-4,0,0,0,0,5.1207e-5,0.020949,14.016,154.28,79.093,0.032552,NaN,-2.9998,722.2,329.48,0.01,0.90428
8.5122,1551.6,159.67,-14.977,162.61,15.013,248.09,0.070449,248.09,0.01627,30.816,1.0361,28.61,-80.597,9.7837,0.0097038,0,0.69587,-0.019952,22226,0,34.302,0.10572,266.59,205.97,4.3251,0.49356,30261671,0,117.52,0.61873,0.61873,0.35942,0.10765,0.15167,0.0017249,0.00777,-1.3539e-4,0,0,0,0,5.1803e-5,0.02093,14.016,154.28,79.086,0.032576,NaN,-3.0102,722.05,329.47,0.01,0.90509
8.5222,1553.2,159.52,-14.966,162.47,15.002,248.39,0.070617,248.39,0.016289,30.806,1.0337,28.61,-80.597,9.7837,0.0091484,0,0.69897,-0.020781,22226,0,34.302,0.10572,266.59,205.97,4.3251,0.49311,3.023e7,0,117.28,0.61868,0.61868,0.35943,0.10763,0.15161,0.0016261,0.0069059,2.4287e-4,0,0,0,0,5.2361e-5,0.020911,14.016,154.28,79.079,0.032599,NaN,-3.0205,721.91,329.47,0.01,0.90577
8.5322,1554.8,159.37,-14.955,162.32,14.991,248.7,0.070784,248.7,0.016307,30.795,1.0314,28.61,-80.597,9.7837,0.008575,0,0.70199,-0.021715,22226,0,34.302,0.10572,266.59,205.97,4.3251,0.49267,30198175,0,117.04,0.61862,0.61862,0.35945,0.10762,0.15155,0.0015241,0.0066537,-3.7962e-4,0,0,0,0,5.2913e-5,0.020892,14.016,154.28,79.072,0.032617,NaN,-3.0309,721.76,329.46,0.01,0.90635
8.5422,1556.4,159.22,-14.945,162.17,14.98,249.01,0.070952,249.01,0.016326,30.785,1.029,28.61,-80.597,9.7837,0.0079849,0,0.70479,-0.022591,22226,0,34.302,0.10572,266.6,205.97,4.3252,0.49223,30166474,0,116.79,0.61856,0.61856,0.35946,0.1076,0.1515,0.0014191,0.0057727,-1.0066e-4,0,0,0,0,5.3432e-5,0.020873,14.016,154.28,79.065,0.032627,NaN,-3.0413,721.62,329.46,0.01,0.90689
8.5522,1558,159.07,-14.934,162.02,14.969,249.32,0.071121,249.32,0.016344,30.775,1.0266,28.61,-80.597,9.7836,0.0073809,0,0.70735,-0.023733,22226,0,34.302,0.10572,266.6,205.97,4.3252,0.49179,30134805,0,116.55,0.61851,0.61851,0.35948,0.10759,0.15144,0.0013116,0.0060886,-3.5592e-4,0,0,0,0,5.3921e-5,0.020854,14.016,154.28,79.058,0.032632,NaN,-3.0516,721.47,329.45,0.01,0.90753
8.5622,1559.6,158.92,-14.923,161.87,14.958,249.63,0.071289,249.63,0.016363,30.764,1.0242,28.61,-80.597,9.7836,0.0067644,0,0.70974,-0.024977,22226,0,34.302,0.10572,266.6,205.97,4.3253,0.49135,30103166,0,116.3,0.61845,0.61845,0.3595,0.10757,0.15138,0.001202,0.0052895,-9.3069e-5,0,0,0,0,5.4384e-5,0.020835,14.016,154.28,79.051,0.032633,NaN,-3.0619,721.32,329.44,0.01,0.90812
8.5722,1561.1,158.77,-14.912,161.72,14.947,249.93,0.071458,249.93,0.016381,30.754,1.0218,28.61,-80.597,9.7836,0.0061379,0,0.71186,-0.026444,22226,0,34.302,0.10572,266.6,205.97,4.3254,0.4909,30071559,0,116.06,0.6184,0.6184,0.35951,0.10755,0.15133,0.0010906,0.0046574,3.9127e-5,0,0,0,0,5.481e-5,0.020816,14.016,154.28,79.044,0.032629,NaN,-3.0723,721.18,329.44,0.01,0.90922
8.5822,1562.7,158.62,-14.902,161.57,14.937,250.24,0.071626,250.24,0.0164,30.744,1.0194,28.61,-80.597,9.7836,0.0055036,0,0.71384,-0.028101,22226,0,34.302,0.10572,266.6,205.97,4.3254,0.49046,3.004e7,0,115.82,0.61834,0.61834,0.35953,0.10754,0.15127,9.7784e-4,0.0043889,-1.9705e-4,0,0,0,0,5.5218e-5,0.020797,14.016,154.28,79.036,0.03262,NaN,-3.0826,721.03,329.43,0.01,0.91006
8.5922,1564.3,158.47,-14.891,161.43,14.926,250.55,0.071795,250.55,0.016418,30.734,1.017,28.61,-80.597,9.7836,0.0048636,0,0.71545,-0.030142,22226,0,34.302,0.10572,266.6,205.97,4.3255,0.49002,30008439,0,115.58,0.61828,0.61828,0.35954,0.10752,0.15122,8.6406e-4,0.0034188,3.5168e-4,0,0,0,0,5.5568e-5,0.020778,14.016,154.28,79.029,0.032604,NaN,-3.0929,720.89,329.42,0.01,0.91094
8.6022,1565.9,158.32,-14.881,161.28,14.915,250.86,0.071965,250.86,0.016437,30.724,1.0146,28.61,-80.597,9.7836,0.0042213,0,0.71681,-0.032811,22226,0,34.302,0.10572,266.6,205.97,4.3256,0.48958,29976925,0,115.34,0.61823,0.61823,0.35956,0.10751,0.15116,7.4989e-4,0.0029072,-1.0637e-4,0,0,0,0,5.5882e-5,0.020759,14.016,154.28,79.022,0.032588,NaN,-3.1032,720.74,329.42,0.01,0.9118
8.6122,1567.5,158.18,-14.87,161.13,14.904,251.16,0.072134,251.16,0.016455,30.713,1.0122,28.61,-80.597,9.7836,0.0035781,0,0.71794,-0.036349,22226,0,34.302,0.10572,266.6,205.97,4.3256,0.48914,29945443,0,115.1,0.61817,0.61817,0.35958,0.10749,0.1511,6.3559e-4,0.0027949,1.0679e-4,0,0,0,0,5.6162e-5,0.02074,14.016,154.28,79.015,0.032568,NaN,-3.1135,720.6,329.41,0.01,0.91262
8.6222,1569.1,158.03,-14.859,160.98,14.894,251.47,0.072303,251.47,0.016474,30.703,1.0098,28.61,-80.597,9.7836,0.0029361,0,0.71876,-0.041466,22226,0,34.302,0.10572,266.6,205.97,4.3257,0.4887,29913991,0,114.86,0.61812,0.61812,0.35959,0.10748,0.15105,5.2151e-4,0.0020962,-3.7963e-4,0,0,0,0,5.6393e-5,0.020721,14.016,154.28,79.008,0.032548,NaN,-3.1237,720.45,329.41,0.01,0.91333
8.6322,1570.6,157.88,-14.849,160.83,14.883,251.78,0.072473,251.78,0.016492,30.693,1.0075,28.61,-80.597,9.7836,0.0022984,0,0.71902,-0.049176,22226,0,34.302,0.10572,266.6,205.97,4.3258,0.48826,29882570,0,114.62,0.61806,0.61806,0.35961,0.10746,0.15099,4.0822e-4,0.0018324,1.2977e-4,0,0,0,0,5.6538e-5,0.020702,14.016,154.28,79.001,0.032527,NaN,-3.134,720.31,329.4,0.01,0.91392
8.6422,1572.2,157.73,-14.838,160.69,14.872,252.08,0.072643,252.08,0.016511,30.683,1.0051,28.61,-80.597,9.7836,0.0016674,0,0.71868,-0.062346,22226,0,34.302,0.10572,266.6,205.97,4.3258,0.48783,29851180,0,114.38,0.61801,0.61801,0.35962,0.10745,0.15094,2.9612e-4,7.6639e-4,-3.8743e-5,0,0,0,0,5.6588e-5,0.020684,14.016,154.28,78.993,0.032503,NaN,-3.1443,720.17,329.39,0.01,0.91452
8.6522,1573.8,157.58,-14.828,160.54,14.862,252.39,0.072813,252.39,0.016529,30.673,1.0028,28.61,-80.597,9.7836,0.0010452,0,0.7161,-0.090335,22226,0,34.302,0.10572,266.61,205.97,4.3259,0.48739,2.982e7,0,114.14,0.61795,0.61795,0.35964,0.10743,0.15088,1.8562e-4,3.5242e-4,1.5301e-4,0,0,0,0,5.6286e-5,0.020665,14.016,154.28,78.986,0.032475,NaN,-3.1545,720.02,329.39,0.01,0.91513
8.6622,1575.4,157.43,-14.817,160.39,14.851,252.7,0.072983,252.7,0.016548,30.663,1.0004,28.61,-80.597,9.7836,4.3902e-4,0,0.6958,-0.1927,22226,0,34.302,0.10572,266.61,205.97,4.326,0.48695,29788492,0,113.9,0.6179,0.6179,0.35965,0.10742,0.15083,7.7959e-5,5.6397e-4,3.7058e-4,0,0,0,0,5.3238e-5,0.020646,14.016,154.28,78.979,0.032444,NaN,-3.1648,719.88,329.38,0.01,0.91577
8.6722,1577,157.29,-14.807,160.24,14.841,253,0.073154,253,0.016567,30.653,0.99813,28.61,-80.597,9.7836,2.0731e-4,0,0,0,22226,0,34.302,0.10572,266.61,205.97,4.3259,0.48651,29757195,0,113.66,0.61784,0.61784,0.35967,0.1074,0.15077,3.6811e-5,-1.9173e-4,2.0475e-4,0,0,0,0,0,0.020627,14.016,154.28,78.972,0.032412,NaN,-3.175,719.73,329.37,0.01,0.91636
8.6822,1578.5,157.14,-14.797,160.1,14.83,253.31,0.073324,253.31,0.016585,30.643,0.99585,28.61,-80.597,9.7836,7.7474e-4,0,-0.71723,-0.082751,22226,0,34.302,0.10572,266.6,205.97,4.3256,0.48607,29725927,0,113.43,0.61779,0.61779,0.35969,0.10739,0.15071,1.3757e-4,0.0011166,-2.6617e-4,0,0,0,0,-5.6777e-5,0.020608,14.016,154.28,78.965,0.032375,NaN,-3.1852,719.59,329.37,0.01,0.91714
8.6922,1580.1,156.99,-14.786,159.95,14.819,253.62,0.073495,253.62,0.016604,30.633,0.9936,28.61,-80.597,9.7836,0.0013457,0,-0.72056,-0.039606,22226,0,34.302,0.10572,266.6,205.97,4.3253,0.48564,29694691,0,113.19,0.61773,0.61773,0.3597,0.10737,0.15066,2.3895e-4,0.0011398,2.9296e-4,0,0,0,0,-5.741e-5,0.020589,14.016,154.28,78.957,0.032336,NaN,-3.1954,719.45,329.36,0.01,0.91769
8.7022,1581.7,156.84,-14.776,159.8,14.809,253.92,0.073666,253.92,0.016622,30.623,0.99138,28.61,-80.597,9.7836,0.0019016,0,-0.7208,-0.022189,22226,0,34.302,0.10572,266.59,205.97,4.3249,0.4852,29663485,0,112.95,0.61768,0.61768,0.35972,0.10735,0.1506,3.3766e-4,0.001727,-9.1832e-5,0,0,0,0,-5.7554e-5,0.020571,14.016,154.28,78.95,0.032292,NaN,-3.2056,719.3,329.36,0.01,0.91833
8.7122,1583.2,156.69,-14.765,159.66,14.798,254.23,0.073837,254.23,0.016641,30.613,0.98919,28.61,-80.597,9.7836,0.0024389,0,-0.72029,-0.012547,22226,0,34.302,0.10572,266.59,205.97,4.3246,0.48476,29632309,0,112.72,0.61762,0.61762,0.35973,0.10734,0.15055,4.3305e-4,0.0020093,-1.4132e-4,0,0,0,0,-5.7578e-5,0.020552,14.016,154.28,78.943,0.032246,NaN,-3.2158,719.16,329.35,0.01,0.91894
8.7222,1584.8,156.55,-14.755,159.51,14.788,254.54,0.074008,254.54,0.016659,30.604,0.98704,28.61,-80.597,9.7836,0.0029553,0,-0.71944,-0.0062852,22226,0,34.302,0.10572,266.58,205.97,4.3243,0.48432,29601163,0,112.48,0.61757,0.61757,0.35975,0.10732,0.15049,5.2475e-4,0.0023688,2.329e-4,0,0,0,0,-5.7548e-5,0.020533,14.016,154.28,78.936,0.032196,NaN,-3.226,719.02,329.34,0.01,0.91949
